DATE,PM10,PM2.5,O3,NO2,CO,SO2
10-01-01,23,12,0.022,0.020,0.5,0.003
10-01-02,21,8,0.030,0.011,0.4,0.002
10-01-03,23,16,0.027,0.009,0.4,0.002
10-01-04,20,13,0.021,0.011,0.4,0.002
10-01-05,19,14,0.017,0.014,0.4,0.002
10-01-06,19,12,0.013,0.018,0.4,0.002
10-01-07,18,8,0.008,0.024,0.4,0.002
10-01-08,15,9,0.006,0.026,0.5,0.002
10-01-09,18,12,0.005,0.027,0.5,0.002
10-01-10,21,13,0.003,0.027,0.5,0.002
10-01-11,11,4,0.003,0.028,0.7,0.002
10-01-12,12,3,0.007,0.025,0.6,0.002
10-01-13,10,4,0.005,0.027,0.6,0.002
10-01-14,13,7,0.004,0.028,0.6,0.002
10-01-15,14,7,0.003,0.030,0.6,0.002
10-01-16,16,8,0.013,0.025,0.6,0.002
10-01-17,16,8,0.024,0.016,0.5,0.002
10-01-18,8,4,0.023,0.019,0.5,0.002
10-01-19,17,6,0.025,0.017,0.6,0.002
10-01-20,18,8,0.025,0.012,0.6,0.002
10-01-21,26,7,0.028,0.011,0.5,0.002
10-01-22,20,7,0.026,0.013,0.4,0.002
10-01-23,17,7,0.027,0.012,0.3,0.002
10-01-24,21,7,0.025,0.011,0.3,0.002
10-02-01,10,6,0.024,0.012,0.3,0.002
10-02-02,19,8,0.020,0.014,0.3,0.003
10-02-03,18,11,0.016,0.017,0.4,0.003
10-02-04,20,7,0.012,0.019,0.4,0.003
10-02-05,28,14,0.009,0.023,0.4,0.002
10-02-06,29,11,0.001,0.028,0.4,0.002
10-02-07,34,16,0.001,0.035,0.5,0.003
10-02-08,39,17,0.002,0.036,0.5,0.003
10-02-09,41,8,0.004,0.037,0.5,0.004
10-02-10,46,4,0.009,0.030,0.4,0.003
10-02-11,44,3,0.014,0.027,0.4,0.003
10-02-12,41,3,0.024,0.019,0.4,0.004
10-02-13,40,8,0.034,0.011,0.4,0.003
10-02-14,31,9,0.034,0.014,0.4,0.004
10-02-15,36,6,0.041,0.012,0.5,0.003
10-02-16,28,9,0.039,0.017,0.5,0.004
10-02-17,36,8,0.037,0.018,0.5,0.004
10-02-18,34,15,0.034,0.019,0.5,0.004
10-02-19,32,17,0.031,0.021,0.5,0.004
10-02-20,28,12,0.029,0.021,0.5,0.003
10-02-21,31,12,0.023,0.026,0.5,0.003
10-02-22,32,13,0.024,0.023,0.5,0.003
10-02-23,29,10,0.015,0.033,0.6,0.004
10-02-24,30,15,0.019,0.028,0.6,0.004
10-03-01,24,8,0.026,0.018,0.5,0.003
10-03-02,31,11,0.029,0.015,0.5,0.003
10-03-03,31,12,0.033,0.012,0.5,0.004
10-03-04,29,14,0.035,0.011,0.5,0.004
10-03-05,29,13,0.035,0.011,0.4,0.003
10-03-06,26,11,0.031,0.015,0.4,0.003
10-03-07,34,13,0.028,0.019,0.5,0.003
10-03-08,37,17,0.021,0.028,0.5,0.003
10-03-09,43,20,0.020,0.029,0.5,0.003
10-03-10,53,13,0.028,0.027,0.6,0.005
10-03-11,79,29,0.054,0.017,0.7,0.006
10-03-12,104,39,0.065,0.012,0.8,0.006
10-03-13,103,43,0.064,0.009,0.7,0.006
10-03-14,78,27,0.054,0.017,0.7,0.006
10-03-15,47,17,0.047,0.017,0.5,0.004
10-03-16,42,16,0.039,0.020,0.4,0.004
10-03-17,43,14,0.034,0.020,0.4,0.004
10-03-18,35,14,0.034,0.020,0.4,0.003
10-03-19,34,16,0.029,0.024,0.4,0.003
10-03-20,29,10,0.027,0.024,0.5,0.003
10-03-21,34,14,0.018,0.030,0.5,0.003
10-03-22,27,9,0.014,0.033,0.4,0.003
10-03-23,20,6,0.023,0.022,0.4,0.003
10-03-24,24,12,0.019,0.025,0.4,0.003
10-04-01,26,3,0.018,0.024,0.4,0.003
10-04-02,24,5,0.023,0.018,0.4,0.003
10-04-03,28,12,0.026,0.014,0.4,0.003
10-04-04,23,8,0.027,0.012,0.4,0.003
10-04-05,30,12,0.026,0.012,0.4,0.003
10-04-06,30,10,0.024,0.014,0.4,0.003
10-04-07,29,13,0.024,0.015,0.4,0.003
10-04-08,36,9,0.017,0.022,0.5,0.003
10-04-09,33,10,0.007,0.032,0.5,0.003
10-04-10,50,23,0.008,0.033,0.5,0.003
10-04-11,50,15,0.014,0.029,0.5,0.003
10-04-12,33,2,0.020,0.028,0.4,0.003
10-04-13,37,15,0.024,0.030,0.5,0.003
10-04-14,28,6,0.032,0.022,0.4,0.003
10-04-15,22,4,0.032,0.022,0.4,0.003
10-04-16,22,7,0.037,0.017,0.4,0.003
10-04-17,32,22,0.030,0.025,0.5,0.003
10-04-18,34,20,0.024,0.036,0.5,0.005
10-04-19,45,32,0.024,0.033,0.5,0.005
10-04-20,32,14,0.019,0.035,0.5,0.006
10-04-21,26,16,0.016,0.037,0.6,0.004
10-04-22,32,18,0.005,0.047,0.6,0.004
10-04-23,28,19,0.003,0.049,0.7,0.004
10-04-24,33,14,0.001,0.051,0.7,0.004
10-05-01,26,17,0.001,0.049,0.7,0.003
10-05-02,32,21,0.001,0.047,0.7,0.003
10-05-03,33,21,0.001,0.045,0.6,0.003
10-05-04,28,19,0.001,0.044,0.6,0.003
10-05-05,32,17,0.001,0.036,0.6,0.003
10-05-06,32,24,0.001,0.038,0.6,0.003
10-05-07,35,13,0.001,0.040,0.7,0.003
10-05-08,34,19,0.002,0.042,0.7,0.003
10-05-09,38,15,0.003,0.046,0.8,0.004
10-05-10,34,5,0.010,0.037,0.6,0.005
10-05-11,32,7,0.019,0.033,0.5,0.005
10-05-12,37,10,0.023,0.036,0.5,0.005
10-05-13,40,16,0.023,0.041,0.6,0.004
10-05-14,38,14,0.021,0.043,0.5,0.003
10-05-15,26,13,0.033,0.042,0.5,0.004
10-05-16,,,,,,
