DATE,PM10,PM2.5,O3,NO2,CO,SO2
03-01-01,2,,0.016,0.030,0.7,0.002
03-01-02,8,,0.011,0.035,0.8,0.002
03-01-03,13,11,0.017,0.025,0.7,0.002
03-01-04,14,14,0.025,0.015,0.7,0.002
03-01-05,17,16,0.033,0.009,0.6,0.002
03-01-06,11,,0.030,0.012,0.6,0.002
03-01-07,20,12,0.026,0.014,1.3,0.002
03-01-08,74,49,0.014,0.020,1.4,0.002
03-01-09,79,61,0.031,0.015,0.7,0.002
03-01-10,47,40,0.035,0.014,0.7,0.002
03-01-11,55,40,0.038,0.014,0.6,0.003
03-01-12,55,36,0.040,0.013,0.6,0.003
03-01-13,63,39,0.042,0.013,0.6,0.003
03-01-14,57,36,0.043,0.013,0.6,0.003
03-01-15,52,31,0.043,0.013,0.6,0.004
03-01-16,49,29,0.044,0.013,0.6,0.003
03-01-17,46,32,0.042,0.014,0.6,0.003
03-01-18,47,39,0.039,0.017,0.6,0.003
03-01-19,51,50,0.036,0.019,0.6,0.003
03-01-20,51,46,0.036,0.020,0.6,0.003
03-01-21,49,40,0.037,0.018,0.6,0.003
03-01-22,49,36,0.037,0.017,0.6,0.002
03-01-23,47,31,0.037,0.017,0.6,0.003
03-01-24,48,34,0.035,0.018,0.6,0.003
03-02-01,49,36,0.039,0.014,0.6,0.002
03-02-02,48,34,0.038,0.014,0.6,0.002
03-02-03,49,31,0.038,0.012,0.5,0.003
03-02-04,48,28,0.036,0.013,0.5,0.002
03-02-05,53,23,0.032,0.016,0.5,0.002
03-02-06,54,25,0.023,0.025,0.5,0.002
03-02-07,59,22,0.006,0.044,0.6,0.002
03-02-08,69,20,0.003,0.051,0.7,0.003
03-02-09,77,23,0.008,0.046,0.7,0.003
03-02-10,75,14,0.014,0.041,0.7,0.003
03-02-11,72,9,0.023,0.030,0.6,0.003
03-02-12,68,13,0.029,0.026,0.5,0.003
03-02-13,67,15,0.030,0.026,0.6,0.003
03-02-14,64,15,0.034,0.027,0.6,0.003
03-02-15,73,20,0.040,0.025,0.5,0.004
03-02-16,77,19,0.039,0.027,0.5,0.004
03-02-17,76,18,0.037,0.030,0.6,0.004
03-02-18,64,47,0.027,0.036,0.7,0.006
03-02-19,57,,0.013,0.047,0.7,0.005
03-02-20,53,52,0.003,0.068,0.8,0.008
03-02-21,64,35,0.002,0.070,0.9,0.007
03-02-22,76,32,0.002,0.069,1.0,0.007
03-02-23,68,29,0.002,0.068,0.9,0.007
03-02-24,69,30,0.002,0.067,0.9,0.008
03-03-01,73,26,0.002,0.067,0.9,0.007
03-03-02,75,29,0.002,0.065,0.9,0.007
03-03-03,70,35,0.002,0.065,1.0,0.007
03-03-04,69,33,0.002,0.066,1.1,0.005
03-03-05,68,34,0.002,0.061,0.9,0.004
03-03-06,61,34,0.002,0.057,0.8,0.004
03-03-07,63,37,0.002,0.055,0.7,0.003
03-03-08,60,38,0.003,0.053,0.7,0.003
03-03-09,54,35,0.006,0.044,0.7,0.004
03-03-10,46,19,0.011,0.041,0.7,0.004
03-03-11,42,,0.017,0.037,0.6,0.004
03-03-12,43,,0.023,0.030,0.6,0.003
03-03-13,36,,0.031,0.025,0.5,0.002
03-03-14,28,,0.033,0.024,0.5,0.003
03-03-15,29,23,0.040,0.019,0.6,0.003
03-03-16,43,36,0.042,0.019,0.6,0.003
03-03-17,47,32,0.040,0.020,0.6,0.003
03-03-18,51,32,0.033,0.026,0.7,0.004
03-03-19,56,39,0.023,0.035,0.9,0.007
03-03-20,42,30,0.022,0.033,0.9,0.006
03-03-21,37,26,0.014,0.044,0.8,0.007
03-03-22,36,25,0.007,0.053,0.8,0.006
03-03-23,36,21,0.007,0.053,0.8,0.007
03-03-24,40,27,0.004,0.053,0.8,0.006
03-04-01,43,31,0.003,0.051,0.8,0.005
03-04-02,45,36,0.002,0.052,0.9,0.005
03-04-03,48,35,0.003,0.049,0.8,0.005
03-04-04,47,31,0.004,0.044,0.8,0.004
03-04-05,44,30,0.004,0.042,0.8,0.004
03-04-06,42,26,0.011,0.034,0.7,0.003
03-04-07,37,25,0.008,0.036,0.7,0.003
03-04-08,36,25,0.010,0.031,0.8,0.003
03-04-09,33,25,0.006,0.036,0.9,0.003
03-04-10,30,17,0.007,0.036,0.9,0.003
03-04-11,22,8,0.013,0.032,0.9,0.003
03-04-12,21,14,0.015,0.028,0.9,0.003
03-04-13,21,16,0.022,0.022,0.8,0.003
03-04-14,20,16,0.019,0.024,0.9,0.003
03-04-15,27,23,0.019,0.022,0.8,0.003
03-04-16,26,16,0.022,0.022,0.8,0.003
03-04-17,20,12,0.019,0.027,0.8,0.003
03-04-18,17,15,0.014,0.032,0.8,0.003
03-04-19,18,,0.004,0.040,0.8,0.002
03-04-20,17,,0.004,0.039,0.8,0.002
03-04-21,14,10,0.006,0.035,0.8,0.002
03-04-22,16,15,0.011,0.028,0.8,0.002
03-04-23,11,,0.020,0.017,0.7,0.002
03-04-24,4,,0.025,0.016,0.7,0.002
03-05-01,4,,0.030,0.014,0.6,0.002
03-05-02,3,,0.035,0.010,0.6,0.002
03-05-03,3,2,0.038,0.006,0.6,0.002
03-05-04,3,2,0.035,0.010,0.6,0.002
03-05-05,2,,0.034,0.012,0.6,0.002
03-05-06,2,,0.033,0.013,0.5,0.002
03-05-07,2,1,0.031,0.015,0.5,0.002
03-05-08,3,1,0.028,0.019,0.6,0.002
03-05-09,3,1,0.022,0.026,0.6,0.002
03-05-10,6,4,0.022,0.027,0.6,0.002
03-05-11,3,1,0.029,0.020,0.6,0.002
03-05-12,2,1,0.034,0.014,0.5,0.002
03-05-13,5,1,0.037,0.012,0.5,0.002
03-05-14,8,1,0.037,0.014,0.5,0.002
03-05-15,11,1,0.037,0.014,0.5,0.002
03-05-16,11,1,0.038,0.013,0.5,0.002
03-05-17,4,,0.037,0.014,0.5,0.002
03-05-18,7,,0.033,0.019,0.6,0.002
03-05-19,13,,0.026,0.025,0.6,0.002
03-05-20,10,,0.023,0.025,0.6,0.002
03-05-21,10,8,0.019,0.028,0.6,0.002
03-05-22,10,10,0.021,0.024,0.6,0.002
03-05-23,8,4,0.022,0.022,0.6,0.002
03-05-24,11,2,0.022,0.022,0.6,0.002
03-06-01,14,5,0.023,0.020,0.5,0.002
03-06-02,13,7,0.025,0.017,0.5,0.002
03-06-03,15,9,0.026,0.015,0.5,0.002
03-06-04,18,7,0.023,0.018,0.5,0.002
03-06-05,19,12,0.020,0.021,0.6,0.002
03-06-06,20,12,0.004,0.039,0.6,0.002
03-06-07,21,12,0.002,0.041,0.6,0.002
03-06-08,22,12,0.003,0.043,0.7,0.002
03-06-09,23,11,0.003,0.052,0.8,0.002
03-06-10,28,,0.009,0.045,0.7,0.002
03-06-11,29,,0.020,0.031,0.6,0.002
03-06-12,25,,0.027,0.025,0.6,0.002
03-06-13,23,,0.028,0.025,0.6,0.002
03-06-14,28,,0.025,0.028,0.6,0.002
03-06-15,26,14,0.026,0.029,0.6,0.002
03-06-16,23,,0.022,0.038,0.6,0.004
03-06-17,34,,0.027,0.034,0.6,0.005
03-06-18,36,36,0.022,0.036,0.7,0.005
03-06-19,44,40,0.012,0.045,0.7,0.005
03-06-20,41,34,0.006,0.051,0.8,0.005
03-06-21,37,29,0.002,0.059,0.9,0.005
03-06-22,41,24,0.002,0.061,1.0,0.005
03-06-23,42,18,0.002,0.056,0.9,0.006
03-06-24,41,18,0.002,0.061,1.0,0.005
03-07-01,41,19,0.002,0.058,1.1,0.004
03-07-02,41,23,0.002,0.050,0.9,0.003
03-07-03,44,26,0.005,0.039,0.7,0.003
03-07-04,41,24,0.009,0.030,0.7,0.002
03-07-05,34,20,0.014,0.025,0.6,0.002
03-07-06,28,16,0.017,0.023,0.6,0.002
03-07-07,24,16,0.013,0.029,0.6,0.002
03-07-08,21,12,0.010,0.033,0.6,0.002
03-07-09,21,5,0.014,0.032,0.6,0.002
03-07-10,24,4,0.021,0.025,0.6,0.002
03-07-11,23,2,0.029,0.018,0.6,0.003
03-07-12,22,1,0.029,0.020,0.6,0.003
03-07-13,,,,,,
03-07-14,,,,,,
03-07-15,23,,0.037,0.016,0.3,0.002
03-07-16,17,14,0.036,0.018,0.4,0.002
03-07-17,27,14,0.035,0.018,0.4,0.002
03-07-18,28,,0.028,0.025,0.4,0.002
03-07-19,29,27,0.024,0.030,0.5,0.002
03-07-20,28,22,0.027,0.026,0.5,0.002
03-07-21,29,20,0.028,0.020,0.4,0.002
03-07-22,29,15,0.030,0.016,0.4,0.002
03-07-23,23,20,0.027,0.016,0.4,0.002
03-07-24,16,16,0.030,0.011,0.4,0.002
03-08-01,9,,0.030,0.011,0.4,0.002
03-08-02,6,,0.029,0.011,0.3,0.002
03-08-03,9,5,0.026,0.013,0.3,0.002
03-08-04,11,1,0.027,0.012,0.3,0.002
03-08-05,6,5,0.026,0.012,0.3,0.002
