DATE,PM10,PM2.5,O3,NO2,CO,SO2
10-01-01,5,,0.013,0.017,0.5,0.002
10-01-02,5,,0.013,0.015,0.5,0.003
10-01-03,14,,0.013,0.016,0.4,0.003
10-01-04,9,,0.012,0.016,0.4,0.003
10-01-05,13,,0.011,0.017,0.4,0.003
10-01-06,11,,0.009,0.020,0.5,0.003
10-01-07,18,,0.006,0.025,0.5,0.003
10-01-08,10,,0.004,0.028,0.5,0.003
10-01-09,,,0.006,0.027,0.5,0.003
10-01-10,32,,0.010,0.022,0.5,0.003
10-01-11,26,,0.015,0.022,0.5,0.003
10-01-12,29,,0.017,0.024,0.5,0.003
10-01-13,36,,0.028,0.020,0.6,0.003
10-01-14,35,,0.043,0.015,0.6,0.003
10-01-15,43,,0.047,0.016,0.6,0.003
10-01-16,45,,0.046,0.019,0.6,0.003
10-01-17,40,,0.044,0.023,0.6,0.003
10-01-18,48,,0.038,0.027,0.6,0.004
10-01-19,46,,0.022,0.040,0.6,0.004
10-01-20,42,,0.027,0.036,0.7,0.003
10-01-21,38,,0.029,0.029,0.6,0.004
10-01-22,32,,0.023,0.031,0.6,0.004
10-01-23,39,,0.003,0.051,0.8,0.004
10-01-24,47,,0.002,0.045,0.8,0.004
10-02-01,41,,0.006,0.038,0.7,0.003
10-02-02,40,,0.003,0.037,0.7,0.003
10-02-03,40,,0.003,0.035,0.7,0.003
10-02-04,41,,0.003,0.032,0.7,0.003
10-02-05,36,,0.007,0.027,0.7,0.003
10-02-06,35,,0.002,0.030,0.7,0.003
10-02-07,41,,0.002,0.032,0.8,0.003
10-02-08,39,,0.002,0.034,0.7,0.003
10-02-09,28,,0.003,0.036,0.7,0.003
10-02-10,39,,0.004,0.036,0.6,0.003
10-02-11,36,,0.009,0.031,0.6,0.003
10-02-12,30,,0.011,0.029,0.7,0.003
10-02-13,38,,0.017,0.028,0.7,0.003
10-02-14,38,,0.026,0.025,0.7,0.003
10-02-15,33,,0.031,0.023,0.7,0.003
10-02-16,52,,0.030,0.025,0.7,0.004
10-02-17,50,,0.026,0.028,0.6,0.004
10-02-18,36,,0.029,0.026,0.7,0.003
10-02-19,21,,0.025,0.030,0.6,0.003
10-02-20,21,,0.024,0.029,0.7,0.004
10-02-21,29,,0.034,0.024,0.7,0.004
10-02-22,37,,0.029,0.029,0.7,0.004
10-02-23,33,,0.036,0.022,0.8,0.004
10-02-24,26,,0.038,0.016,0.8,0.004
10-03-01,28,,0.040,0.013,0.9,0.004
10-03-02,22,,0.040,0.010,0.9,0.004
10-03-03,29,,0.030,0.010,0.9,0.003
10-03-04,32,,0.026,0.010,0.9,0.003
10-03-05,26,,0.025,0.012,0.9,0.003
10-03-06,25,,0.021,0.016,0.9,0.004
10-03-07,25,,0.013,0.024,0.9,0.004
10-03-08,28,,0.009,0.028,0.9,0.004
10-03-09,22,,0.016,0.023,0.8,0.004
10-03-10,20,,0.019,0.022,0.8,0.004
10-03-11,22,,0.021,0.023,0.8,0.004
10-03-12,20,,0.025,0.022,0.9,0.004
10-03-13,19,,0.032,0.019,0.8,0.004
10-03-14,28,,0.038,0.021,0.8,0.004
10-03-15,29,,0.046,0.021,0.9,0.004
10-03-16,28,,0.050,0.021,0.8,0.004
10-03-17,27,,0.047,0.025,0.8,0.004
10-03-18,35,,0.043,0.027,0.9,0.004
10-03-19,37,,0.035,0.029,1.0,0.004
10-03-20,32,,0.022,0.039,1.0,0.003
10-03-21,33,,0.007,0.053,1.0,0.003
10-03-22,29,,0.010,0.045,1.0,0.003
10-03-23,34,,0.003,0.053,1.1,0.003
10-03-24,41,,0.002,0.051,1.2,0.003
10-04-01,44,,0.002,0.045,1.0,0.003
10-04-02,36,,0.002,0.044,1.1,0.003
10-04-03,38,,0.002,0.042,1.0,0.003
10-04-04,31,,0.002,0.038,1.0,0.003
10-04-05,32,,0.002,0.038,1.0,0.003
10-04-06,31,,0.002,0.036,1.0,0.003
10-04-07,29,,0.002,0.035,0.9,0.003
10-04-08,23,,0.003,0.033,0.9,0.003
10-04-09,18,,0.010,0.027,0.7,0.003
10-04-10,8,,0.020,0.018,0.6,0.003
10-04-11,11,,0.023,0.018,0.6,0.003
10-04-12,12,,0.028,0.016,0.5,0.003
10-04-13,10,,0.034,0.014,0.5,0.003
10-04-14,11,,0.037,0.014,0.5,0.003
10-04-15,16,,0.040,0.013,0.5,0.002
10-04-16,9,,0.040,0.014,0.5,0.002
10-04-17,15,,0.036,0.017,0.5,0.002
10-04-18,18,,0.030,0.021,0.5,0.002
10-04-19,22,,0.027,0.020,0.5,0.002
10-04-20,18,,0.023,0.021,0.5,0.002
10-04-21,16,,0.021,0.022,0.5,0.002
10-04-22,19,,0.020,0.022,0.5,0.002
10-04-23,21,,0.020,0.022,0.5,0.002
10-04-24,17,,0.020,0.021,0.5,0.002
10-05-01,13,,0.022,0.019,0.5,0.002
10-05-02,16,,0.028,0.013,0.4,0.002
10-05-03,16,,0.028,0.014,0.4,0.002
10-05-04,20,,0.029,0.012,0.4,0.002
10-05-05,19,,0.030,0.011,0.4,0.002
10-05-06,14,,0.030,0.011,0.4,0.003
10-05-07,18,,0.020,0.021,0.4,0.002
10-05-08,15,,0.023,0.019,0.4,0.003
10-05-09,16,,0.027,0.016,0.4,0.003
10-05-10,12,,0.031,0.014,0.4,0.003
10-05-11,16,,0.034,0.013,0.4,0.003
10-05-12,18,,0.038,0.011,0.4,0.003
10-05-13,15,,0.042,0.010,0.4,0.003
10-05-14,11,,0.044,0.010,0.4,0.003
10-05-15,17,,0.043,0.010,0.4,0.003
10-05-16,15,,0.043,0.010,0.4,0.003
10-05-17,13,,0.042,0.011,0.4,0.003
10-05-18,22,,0.037,0.015,0.4,0.003
10-05-19,20,,0.029,0.022,0.5,0.003
10-05-20,14,,0.028,0.021,0.5,0.003
10-05-21,20,,0.029,0.019,0.4,0.002
10-05-22,20,,0.031,0.016,0.4,0.002
10-05-23,13,,0.031,0.015,0.4,0.003
10-05-24,15,,0.029,0.018,0.4,0.003
10-06-01,10,,0.023,0.022,0.4,0.002
10-06-02,14,,0.021,0.022,0.4,0.002
10-06-03,16,,0.020,0.022,0.4,0.002
10-06-04,14,,0.020,0.020,0.4,0.002
10-06-05,13,,0.021,0.019,0.4,0.002
10-06-06,17,,0.017,0.023,0.4,0.002
10-06-07,13,,0.009,0.033,0.5,0.002
10-06-08,18,,0.008,0.036,0.5,0.003
10-06-09,16,,0.009,0.038,0.5,0.003
10-06-10,20,,0.017,0.032,0.5,0.003
10-06-11,15,,0.025,0.023,0.5,0.003
10-06-12,10,,0.029,0.020,0.4,0.003
10-06-13,16,,0.034,0.017,0.4,0.003
10-06-14,10,,0.037,0.016,0.4,0.003
10-06-15,17,,0.040,0.016,0.4,0.003
10-06-16,21,,0.037,0.021,0.5,0.003
10-06-17,19,,0.037,0.023,0.5,0.003
10-06-18,25,,0.031,0.030,0.5,0.003
10-06-19,32,,0.021,0.034,0.6,0.003
10-06-20,36,,0.010,0.046,0.6,0.003
10-06-21,34,,0.008,0.047,0.6,0.003
10-06-22,28,,0.002,0.052,0.7,0.003
10-06-23,36,,0.002,0.054,0.8,0.004
10-06-24,42,,0.002,0.054,0.9,0.004
10-07-01,44,,0.002,0.048,0.8,0.004
10-07-02,37,,0.002,0.045,0.8,0.003
10-07-03,40,,0.002,0.043,0.7,0.003
10-07-04,28,,0.002,0.040,0.6,0.003
10-07-05,27,,0.002,0.038,0.6,0.004
10-07-06,28,,0.002,0.037,0.5,0.004
10-07-07,33,,0.002,0.038,0.6,0.004
10-07-08,31,,0.003,0.038,0.6,0.004
10-07-09,27,,0.007,0.033,0.6,0.004
10-07-10,25,,0.009,0.032,0.6,0.005
10-07-11,33,,0.014,0.036,0.6,0.004
10-07-12,32,,0.027,0.026,0.6,0.004
10-07-13,35,,0.044,0.021,0.6,0.007
10-07-14,34,,0.053,0.021,0.6,0.005
10-07-15,44,,0.056,0.024,0.6,0.007
10-07-16,54,,0.053,0.023,0.6,0.006
10-07-17,45,,0.051,0.020,0.6,0.005
10-07-18,48,,0.036,0.029,0.6,0.005
10-07-19,32,,0.022,0.043,0.6,0.004
10-07-20,33,,0.008,0.057,0.7,0.004
10-07-21,41,,0.004,0.060,0.8,0.005
10-07-22,41,,0.003,0.060,0.8,0.004
10-07-23,39,,0.002,0.060,0.8,0.004
10-07-24,34,,0.002,0.060,0.8,0.004
10-08-01,31,,0.002,0.055,0.8,0.004
10-08-02,45,,0.002,0.052,1.0,0.004
10-08-03,46,,0.002,0.049,0.9,0.004
10-08-04,39,,0.002,0.042,0.8,0.003
10-08-05,38,,0.002,0.044,0.8,0.003
10-08-06,35,,0.002,0.041,0.7,0.003
10-08-07,30,,0.002,0.040,0.7,0.004
10-08-08,32,,0.002,0.042,0.8,0.004
10-08-09,36,,0.005,0.040,0.8,0.004
10-08-10,30,,0.015,0.030,0.6,0.006
10-08-11,34,,0.030,0.025,0.6,0.006
10-08-12,20,,0.036,0.023,0.6,0.006
10-08-13,17,,0.038,0.023,0.5,0.004
10-08-14,20,,0.042,0.023,0.5,0.004
10-08-15,21,,0.044,0.025,0.5,0.003
10-08-16,30,,0.044,0.028,0.5,0.003
10-08-17,28,,0.049,0.032,0.6,0.003
10-08-18,39,,0.044,0.043,0.6,0.004
10-08-19,61,,0.007,0.075,0.8,0.006
10-08-20,52,,0.004,0.078,0.9,0.005
10-08-21,57,,0.002,0.084,1.2,0.005
10-08-22,67,,0.002,0.085,1.3,0.005
10-08-23,56,,0.002,0.082,1.3,0.004
10-08-24,46,,0.002,0.073,1.0,0.004
10-09-01,52,,0.002,0.066,0.9,0.004
10-09-02,39,,0.002,0.060,0.8,0.003
10-09-03,40,,0.002,0.054,0.8,0.003
10-09-04,33,,0.003,0.049,0.7,0.003
10-09-05,29,,0.007,0.042,0.7,0.003
10-09-06,41,,0.004,0.043,0.6,0.004
10-09-07,35,,0.002,0.045,0.7,0.004
10-09-08,33,,0.003,0.046,0.7,0.004
10-09-09,32,,0.007,0.043,0.7,0.004
10-09-10,29,,0.024,0.024,0.6,0.004
10-09-11,20,,0.027,0.028,0.6,0.004
10-09-12,24,,0.040,0.021,0.6,0.004
10-09-13,22,,0.043,0.023,0.6,0.003
10-09-14,23,,0.044,0.026,0.6,0.003
10-09-15,29,,0.045,0.030,0.6,0.003
10-09-16,29,,0.046,0.029,0.6,0.003
10-09-17,27,,0.049,0.033,0.6,0.003
10-09-18,40,,0.040,0.051,0.7,0.004
10-09-19,62,,0.011,0.082,0.9,0.006
10-09-20,67,,0.006,0.079,1.0,0.006
10-09-21,65,,0.012,0.065,1.0,0.009
10-09-22,57,,0.007,0.066,1.1,0.009
10-09-23,65,,0.003,0.069,1.1,0.007
10-09-24,61,,0.002,0.067,1.1,0.006
10-10-01,72,,0.002,0.063,1.0,0.006
10-10-02,79,,0.002,0.060,1.1,0.005
10-10-03,55,,0.002,0.064,1.2,0.004
10-10-04,52,,0.002,0.061,1.1,0.004
10-10-05,46,,0.002,0.056,0.9,0.004
10-10-06,50,,0.002,0.049,0.8,0.004
10-10-07,41,,0.002,0.047,0.8,0.004
10-10-08,37,,0.005,0.046,0.8,0.004
10-10-09,39,,0.008,0.043,0.8,0.004
10-10-10,28,,0.016,0.036,0.7,0.004
10-10-11,32,,0.030,0.027,0.6,0.004
10-10-12,,,,,,
10-10-13,39,,0.045,0.017,0.6,0.003
10-10-14,34,,0.048,0.017,0.6,0.003
10-10-15,46,,0.051,0.018,0.6,0.003
10-10-16,44,,0.049,0.018,0.6,0.003
10-10-17,44,,0.039,0.022,0.6,0.003
10-10-18,26,,0.033,0.023,0.6,0.003
10-10-19,21,,0.028,0.024,0.6,0.002
10-10-20,19,,0.026,0.023,0.6,0.002
10-10-21,18,,0.024,0.024,0.6,0.002
10-10-22,16,,0.025,0.022,0.6,0.002
10-10-23,16,,0.026,0.021,0.5,0.002
10-10-24,18,,0.029,0.017,0.5,0.002
10-11-01,16,,0.030,0.015,0.5,0.002
10-11-02,19,,0.032,0.013,0.5,0.002
10-11-03,24,,0.034,0.011,0.5,0.002
10-11-04,27,,0.033,0.011,0.5,0.002
10-11-05,27,,0.031,0.012,0.5,0.002
10-11-06,27,,0.026,0.018,0.5,0.002
10-11-07,27,,0.020,0.024,0.5,0.002
10-11-08,33,,0.009,0.038,0.6,0.002
10-11-09,32,,0.016,0.032,0.6,0.002
10-11-10,27,,0.030,0.017,0.5,0.002
10-11-11,29,,0.034,0.017,0.5,0.002
10-11-12,33,,0.038,0.014,0.5,0.003
10-11-13,27,,0.037,0.016,0.5,0.003
10-11-14,32,,0.038,0.017,0.5,0.003
10-11-15,30,,0.041,0.016,0.5,0.003
10-11-16,28,,0.043,0.017,0.5,0.003
10-11-17,31,,0.038,0.022,0.5,0.003
10-11-18,37,,0.029,0.032,0.6,0.003
10-11-19,36,,0.006,0.060,0.9,0.003
10-11-20,47,,0.002,0.067,1.2,0.003
10-11-21,41,,0.002,0.060,1.0,0.003
10-11-22,43,,0.002,0.056,0.9,0.003
10-11-23,37,,0.005,0.041,0.7,0.003
10-11-24,29,,0.006,0.038,0.7,0.003
10-12-01,32,,0.008,0.031,0.6,0.003
10-12-02,34,,0.008,0.030,0.6,0.003
10-12-03,30,,0.002,0.036,0.7,0.003
10-12-04,29,,0.009,0.027,0.6,0.002
10-12-05,28,,0.016,0.019,0.6,0.002
10-12-06,26,,0.013,0.022,0.5,0.002
10-12-07,22,,0.006,0.030,0.6,0.002
10-12-08,22,,0.012,0.026,0.5,0.002
10-12-09,18,,0.015,0.023,0.5,0.002
10-12-10,20,,0.017,0.021,0.5,0.003
10-12-11,21,,0.022,0.019,0.5,0.003
10-12-12,25,,0.028,0.018,0.5,0.003
10-12-13,18,,0.034,0.017,0.5,0.003
10-12-14,25,,0.044,0.014,0.5,0.003
10-12-15,30,,0.047,0.015,0.5,0.003
10-12-16,33,,0.046,0.015,0.5,0.003
10-12-17,38,,0.039,0.021,0.5,0.003
10-12-18,38,,0.024,0.036,0.6,0.003
10-12-19,42,,0.010,0.050,0.7,0.003
10-12-20,48,,0.006,0.050,0.7,0.003
10-12-21,44,,0.007,0.046,0.8,0.003
10-12-22,54,,0.002,0.049,0.8,0.003
10-12-23,54,,0.002,0.047,0.8,0.003
10-12-24,51,,0.002,0.049,0.9,0.003
10-13-01,40,,0.002,0.044,0.9,0.003
10-13-02,48,,0.002,0.048,0.9,0.003
10-13-03,41,,0.006,0.035,0.7,0.003
10-13-04,33,,0.024,0.015,0.5,0.003
10-13-05,28,,0.028,0.012,0.5,0.002
10-13-06,24,,0.021,0.022,0.5,0.002
10-13-07,22,,0.019,0.028,0.5,0.002
10-13-08,21,,0.018,0.030,0.5,0.002
10-13-09,13,,0.021,0.018,0.5,0.002
10-13-10,17,,0.024,0.013,0.5,0.002
10-13-11,37,,0.028,0.010,0.5,0.002
10-13-12,44,,0.032,0.008,0.5,0.002
10-13-13,40,,0.032,0.009,0.5,0.002
10-13-14,19,,0.032,0.009,0.5,0.002
10-13-15,14,,0.032,0.011,0.5,0.002
10-13-16,14,,0.032,0.011,0.5,0.002
10-13-17,14,,0.028,0.014,0.5,0.002
10-13-18,16,,0.025,0.016,0.5,0.002
10-13-19,18,,0.020,0.020,0.5,0.002
10-13-20,11,,0.021,0.018,0.5,0.002
10-13-21,19,,0.021,0.019,0.5,0.002
10-13-22,19,,0.025,0.015,0.4,0.002
10-13-23,19,,0.021,0.017,0.4,0.002
10-13-24,18,,0.022,0.016,0.4,0.002
10-14-01,12,,0.024,0.012,0.4,0.002
10-14-02,16,,0.027,0.009,0.4,0.002
10-14-03,21,,0.025,0.011,0.4,0.002
10-14-04,15,,0.021,0.014,0.4,0.002
10-14-05,21,,0.016,0.017,0.4,0.002
10-14-06,20,,0.007,0.027,0.4,0.002
10-14-07,21,,0.002,0.034,0.5,0.003
10-14-08,24,,0.003,0.036,0.5,0.003
10-14-09,23,,0.006,0.034,0.5,0.003
10-14-10,18,,0.015,0.024,0.5,0.003
10-14-11,13,,0.024,0.014,0.4,0.002
10-14-12,17,,0.024,0.017,0.5,0.002
10-14-13,19,,0.029,0.015,0.4,0.002
10-14-14,21,,0.026,0.019,0.5,0.002
10-14-15,16,,0.026,0.021,0.5,0.002
10-14-16,32,,0.023,0.029,0.5,0.003
10-14-17,41,,0.028,0.031,0.5,0.004
10-14-18,35,,0.023,0.035,0.5,0.004
10-14-19,37,,0.009,0.045,0.6,0.004
10-14-20,39,,0.003,0.049,0.6,0.004
10-14-21,36,,0.002,0.049,0.7,0.004
10-14-22,40,,0.002,0.047,0.7,0.004
10-14-23,37,,0.002,0.051,0.8,0.004
10-14-24,49,,0.002,0.051,0.8,0.003
10-15-01,44,,0.002,0.046,0.8,0.003
10-15-02,52,,0.002,0.042,0.7,0.003
10-15-03,52,,0.002,0.041,0.8,0.003
10-15-04,44,,0.002,0.038,0.8,0.003
10-15-05,48,,0.002,0.036,0.8,0.003
10-15-06,43,,0.002,0.036,0.7,0.003
10-15-07,45,,0.002,0.042,0.8,0.003
10-15-08,59,,0.002,0.050,0.9,0.004
10-15-09,51,,0.003,0.048,0.9,0.004
10-15-10,56,,0.008,0.042,0.7,0.004
10-15-11,32,,0.020,0.035,0.7,0.006
10-15-12,33,,0.038,0.023,0.6,0.007
10-15-13,36,,0.047,0.023,0.7,0.008
10-15-14,37,,0.064,0.022,0.9,0.010
10-15-15,44,,0.063,0.019,0.8,0.010
10-15-16,34,,0.058,0.018,0.7,0.007
10-15-17,28,,0.051,0.020,0.5,0.005
10-15-18,25,,0.043,0.026,0.5,0.005
10-15-19,23,,0.027,0.039,0.6,0.004
10-15-20,29,,0.017,0.050,0.7,0.005
10-15-21,40,,0.010,0.057,0.8,0.005
10-15-22,41,,0.007,0.061,0.8,0.005
10-15-23,46,,0.002,0.066,0.9,0.004
10-15-24,42,,0.002,0.059,0.8,0.004
10-16-01,42,,0.004,0.051,0.7,0.003
10-16-02,37,,0.016,0.037,0.6,0.003
10-16-03,32,,0.020,0.033,0.6,0.003
10-16-04,35,,0.031,0.022,0.6,0.003
10-16-05,32,,0.035,0.018,0.5,0.003
10-16-06,28,,0.032,0.022,0.5,0.003
10-16-07,40,,0.015,0.041,0.7,0.003
10-16-08,33,,0.008,0.054,0.8,0.003
10-16-09,41,,0.009,0.049,0.8,0.003
10-16-10,40,,0.019,0.040,0.7,0.004
10-16-11,53,,0.021,0.040,0.8,0.005
10-16-12,57,,0.038,0.021,0.7,0.005
10-16-13,49,,0.036,0.013,0.5,0.003
10-16-14,44,,0.035,0.014,0.5,0.003
10-16-15,44,,0.035,0.015,0.5,0.003
10-16-16,43,,0.035,0.016,0.4,0.003
10-16-17,34,,0.033,0.018,0.4,0.003
10-16-18,36,,0.022,0.028,0.5,0.003
10-16-19,28,,0.006,0.044,0.6,0.003
10-16-20,31,,0.003,0.047,0.6,0.004
10-16-21,32,,0.004,0.044,0.6,0.004
10-16-22,33,,0.005,0.041,0.6,0.004
10-16-23,34,,0.007,0.039,0.6,0.004
10-16-24,27,,0.013,0.031,0.5,0.003
10-17-01,31,,0.017,0.027,0.5,0.003
10-17-02,28,,0.014,0.029,0.6,0.003
10-17-03,27,,0.004,0.038,0.7,0.003
10-17-04,34,,0.002,0.036,0.7,0.003
10-17-05,39,,0.002,0.033,0.6,0.003
10-17-06,29,,0.002,0.035,0.7,0.003
10-17-07,36,,0.002,0.039,0.7,0.003
10-17-08,48,,0.002,0.053,0.9,0.004
10-17-09,40,,0.003,0.049,0.9,0.004
10-17-10,52,,0.005,0.050,0.8,0.005
10-17-11,35,,0.017,0.037,0.6,0.004
10-17-12,30,,0.027,0.026,0.6,0.006
10-17-13,23,,0.037,0.020,0.6,0.005
10-17-14,24,,0.040,0.020,0.6,0.005
10-17-15,31,,0.043,0.019,0.6,0.006
10-17-16,26,,0.039,0.019,0.6,0.006
10-17-17,25,,0.036,0.023,0.5,0.006
10-17-18,31,,0.029,0.037,0.6,0.006
10-17-19,39,,0.017,0.047,0.6,0.005
10-17-20,32,,0.008,0.057,0.8,0.004
10-17-21,45,,0.002,0.065,0.9,0.004
10-17-22,39,,0.002,0.068,1.1,0.004
10-17-23,49,,0.003,0.068,1.2,0.004
10-17-24,63,,0.003,0.066,1.2,0.004
10-18-01,56,,0.003,0.062,1.2,0.004
10-18-02,44,,0.002,0.056,1.1,0.003
10-18-03,45,,0.002,0.051,0.9,0.003
10-18-04,35,,0.002,0.046,0.9,0.003
10-18-05,39,,0.002,0.041,0.9,0.003
10-18-06,31,,0.002,0.040,0.8,0.003
10-18-07,29,,0.002,0.041,0.7,0.003
10-18-08,36,,0.003,0.042,0.8,0.004
10-18-09,54,,0.005,0.042,0.8,0.006
10-18-10,48,,0.007,0.042,0.7,0.008
10-18-11,36,,0.013,0.039,0.7,0.007
10-18-12,21,,0.029,0.024,0.6,0.006
10-18-13,14,,0.035,0.019,0.6,0.005
10-18-14,22,,0.033,0.026,0.6,0.005
10-18-15,36,,0.031,0.033,0.7,0.005
10-18-16,46,,0.035,0.032,0.7,0.005
10-18-17,51,,0.038,0.031,0.7,0.005
10-18-18,60,,0.028,0.043,0.8,0.005
10-18-19,74,,0.007,0.066,0.9,0.005
10-18-20,80,,0.004,0.068,1.0,0.005
10-18-21,72,,0.003,0.072,1.4,0.004
10-18-22,63,,0.002,0.071,1.5,0.004
10-18-23,62,,0.002,0.064,1.1,0.004
10-18-24,69,,0.002,0.064,1.2,0.004
10-19-01,70,,0.002,0.059,1.0,0.004
10-19-02,60,,0.002,0.053,1.0,0.003
10-19-03,60,,0.002,0.048,0.8,0.003
10-19-04,59,,0.002,0.043,0.8,0.003
10-19-05,54,,0.003,0.040,0.8,0.004
10-19-06,54,,0.004,0.037,0.8,0.004
10-19-07,52,,0.006,0.033,0.7,0.004
10-19-08,54,,0.004,0.036,0.8,0.004
10-19-09,44,,0.014,0.030,0.8,0.004
10-19-10,48,,0.029,0.021,0.8,0.005
10-19-11,47,,0.031,0.025,0.8,0.005
10-19-12,56,,0.038,0.023,0.8,0.005
10-19-13,56,,0.045,0.022,0.8,0.004
10-19-14,61,,0.049,0.025,0.8,0.005
10-19-15,57,,0.053,0.024,0.7,0.005
10-19-16,58,,0.053,0.023,0.7,0.004
10-19-17,72,,0.043,0.031,0.8,0.004
10-19-18,59,,0.020,0.051,0.8,0.004
10-19-19,79,,0.021,0.053,1.0,0.005
10-19-20,91,,0.034,0.042,0.9,0.008
10-19-21,72,,0.033,0.041,0.9,0.010
