DATE,PM10,PM2.5,O3,NO2,CO,SO2
06-01-01,36,23,0.013,0.038,0.6,0.002
06-01-02,40,20,0.023,0.026,0.5,0.002
06-01-03,37,24,0.030,0.016,0.5,0.002
06-01-04,37,24,0.030,0.014,0.5,0.002
06-01-05,40,19,0.029,0.014,0.5,0.002
06-01-06,37,24,0.022,0.020,0.5,0.002
06-01-07,37,26,0.026,0.023,0.5,0.002
06-01-08,26,21,0.038,0.020,0.4,0.002
06-01-09,20,11,0.031,0.026,0.5,0.002
06-01-10,37,14,0.039,0.018,0.5,0.002
06-01-11,42,24,0.052,0.016,0.5,0.002
06-01-12,34,21,0.063,0.017,0.5,0.002
06-01-13,52,42,0.084,0.015,0.5,0.003
06-01-14,49,38,0.082,0.012,0.5,0.003
06-01-15,44,32,0.079,0.011,0.4,0.003
06-01-16,43,32,0.081,0.009,0.4,0.004
06-01-17,42,31,0.079,0.012,0.4,0.004
06-01-18,40,30,0.077,0.015,0.5,0.004
06-01-19,49,33,0.072,0.023,0.6,0.004
06-01-20,50,35,0.069,0.021,0.5,0.003
06-01-21,47,34,0.054,0.026,0.6,0.004
06-01-22,47,30,0.037,0.034,0.6,0.004
06-01-23,51,32,0.013,0.049,0.6,0.003
06-01-24,56,36,0.007,0.050,0.6,0.003
06-02-01,46,36,0.008,0.046,0.6,0.002
06-02-02,54,42,0.008,0.042,0.6,0.002
06-02-03,58,43,0.006,0.038,0.6,0.002
06-02-04,53,34,0.006,0.034,0.6,0.002
06-02-05,48,34,0.004,0.033,0.6,0.002
06-02-06,43,37,0.003,0.033,0.6,0.002
06-02-07,40,29,0.005,0.036,0.6,0.002
06-02-08,36,23,0.028,0.027,0.6,0.002
06-02-09,40,24,0.040,0.025,0.6,0.003
06-02-10,36,28,0.054,0.020,0.5,0.003
06-02-11,45,19,0.071,0.017,0.5,0.004
06-02-12,46,28,0.084,0.016,0.5,0.003
06-02-13,49,26,0.094,0.012,0.4,0.004
06-02-14,51,39,0.097,0.014,0.4,0.004
06-02-15,56,32,0.104,0.012,0.4,0.004
06-02-16,64,33,0.121,0.013,0.4,0.004
06-02-17,68,38,0.125,0.014,0.4,0.003
06-02-18,72,47,0.111,0.018,0.5,0.003
06-02-19,68,45,0.106,0.016,0.5,0.004
06-02-20,54,39,0.102,0.017,0.5,0.005
06-02-21,52,33,0.065,0.022,0.5,0.005
06-02-22,43,29,0.052,0.022,0.5,0.004
06-02-23,47,29,0.043,0.028,0.5,0.003
06-02-24,50,27,0.040,0.025,0.5,0.003
06-03-01,40,26,0.041,0.022,0.5,0.003
06-03-02,49,32,0.037,0.021,0.5,0.003
06-03-03,47,28,0.030,0.021,0.5,0.003
06-03-04,43,29,0.017,0.028,0.5,0.002
06-03-05,40,26,0.014,0.028,0.5,0.002
06-03-06,43,24,0.010,0.029,0.5,0.002
06-03-07,37,18,0.011,0.030,0.5,0.002
06-03-08,32,13,0.026,0.026,0.5,0.003
06-03-09,,,,,,
06-03-10,,,,,,
06-03-11,,,,,,
06-03-12,,,,,,
06-03-13,,,,,,
06-03-14,,,,,,
06-03-15,,,,,,
06-03-16,,,,,,
06-03-17,,,,,,
06-03-18,,,,,,
06-03-19,,,,,,
06-03-20,,,,,,
06-03-21,,,,,,
06-03-22,,,,,,
06-03-23,,,,,,
06-03-24,,,,,,
06-04-01,,,,,,
06-04-02,,,,,,
06-04-03,,,,,,
06-04-04,,,,,,
06-04-05,,,,,,
06-04-06,,,,,,
06-04-07,,,,,,
