DATE,PM10,PM2.5,O3,NO2,CO,SO2
10-01-01,,,,,,
10-01-02,,,,,,
10-01-03,,,,,,
10-01-04,,,,,,
10-01-05,,,,,,
10-01-06,,,,,,
10-01-07,,,,,,
10-01-08,,,,,,
10-01-09,,,,,,
10-01-10,,,,,,
10-01-11,,,,,,
10-01-12,,,,,,
10-01-13,,,,,,
10-01-14,,,,,,
10-01-15,52,39,0.039,0.022,0.6,0.003
10-01-16,55,41,0.039,0.021,0.6,0.002
10-01-17,54,43,0.037,0.023,0.6,0.002
10-01-18,58,42,0.024,0.030,0.6,0.002
10-01-19,36,27,0.018,0.022,0.6,0.002
10-01-20,23,16,0.011,0.021,0.5,0.002
10-01-21,26,18,0.009,0.023,0.5,0.002
10-01-22,35,23,0.008,0.027,0.6,0.003
10-01-23,33,25,0.001,0.035,0.6,0.003
10-01-24,35,18,0.001,0.036,0.7,0.003
10-02-01,39,,0.001,0.032,0.7,0.003
10-02-02,34,32,0.001,0.030,0.6,0.003
10-02-03,39,27,0.002,0.028,0.6,0.003
10-02-04,46,40,0.003,0.025,0.6,0.003
10-02-05,42,32,0.003,0.022,0.6,0.003
10-02-06,43,33,0.004,0.021,0.6,0.003
10-02-07,28,29,0.001,0.024,0.6,0.003
10-02-08,32,30,0.003,0.023,0.6,0.003
10-02-09,28,18,0.004,0.022,0.6,0.003
10-02-10,22,21,0.006,0.022,0.6,0.002
10-02-11,28,25,0.005,0.023,0.6,0.002
10-02-12,26,18,0.005,0.022,0.6,0.002
10-02-13,25,19,0.004,0.021,0.6,0.002
10-02-14,16,12,0.006,0.018,0.6,0.002
10-02-15,11,7,0.007,0.017,0.5,0.002
10-02-16,10,10,0.008,0.016,0.5,0.002
10-02-17,4,6,0.006,0.017,0.5,0.003
10-02-18,9,6,0.004,0.019,0.4,0.005
10-02-19,8,6,0.004,0.020,0.4,0.006
10-02-20,7,2,0.006,0.017,0.4,0.005
10-02-21,9,5,0.008,0.014,0.4,0.006
10-02-22,3,1,0.010,0.012,0.4,0.004
10-02-23,6,3,0.008,0.014,0.4,0.005
10-02-24,8,2,0.009,0.013,0.4,0.003
10-03-01,8,5,0.009,0.013,0.4,0.002
10-03-02,3,5,0.016,0.008,0.4,0.002
10-03-03,5,2,0.014,0.010,0.4,0.005
10-03-04,3,3,0.019,0.005,0.4,0.002
10-03-05,3,4,0.023,0.003,0.4,0.002
10-03-06,3,3,0.020,0.006,0.4,0.002
10-03-07,6,4,0.009,0.014,0.4,0.002
10-03-08,4,4,0.007,0.018,0.4,0.002
10-03-09,8,2,0.008,0.018,0.4,0.002
10-03-10,8,5,0.013,0.017,0.4,0.002
10-03-11,8,2,0.013,0.018,0.4,0.002
10-03-12,13,9,0.017,0.016,0.5,0.002
10-03-13,12,3,0.027,0.011,0.4,0.002
10-03-14,17,13,0.031,0.010,0.4,0.002
10-03-15,8,5,0.033,0.011,0.4,0.002
10-03-16,15,11,0.032,0.010,0.4,0.002
10-03-17,8,6,0.031,0.010,0.4,0.002
10-03-18,13,8,0.028,0.013,0.4,0.002
10-03-19,16,8,0.016,0.025,0.6,0.002
10-03-20,16,11,0.006,0.036,0.7,0.002
10-03-21,24,14,0.002,0.040,0.7,0.002
10-03-22,13,12,0.002,0.037,0.6,0.002
10-03-23,18,9,0.002,0.036,0.6,0.002
10-03-24,22,14,0.001,0.034,0.7,0.002
10-04-01,17,15,0.001,0.030,0.7,0.002
10-04-02,18,11,0.001,0.028,0.7,0.002
10-04-03,19,13,0.002,0.026,0.6,0.002
10-04-04,13,10,0.006,0.021,0.5,0.002
10-04-05,19,8,0.005,0.022,0.5,0.002
10-04-06,18,14,0.003,0.025,0.5,0.002
10-04-07,16,9,0.002,0.028,0.5,0.002
10-04-08,23,14,0.003,0.026,0.5,0.002
10-04-09,15,8,0.005,0.023,0.5,0.002
10-04-10,12,12,0.008,0.022,0.5,0.002
10-04-11,20,12,0.014,0.023,0.5,0.002
