DATE,PM10,PM2.5,O3,NO2,CO,SO2
06-01-01,53,16,0.022,0.015,0.6,0.005
06-01-02,54,26,0.025,0.011,0.6,0.004
06-01-03,53,26,0.021,0.012,0.6,0.004
06-01-04,42,25,0.016,0.015,0.6,0.005
06-01-05,47,23,0.015,0.016,0.6,0.004
06-01-06,45,21,0.006,0.026,0.7,0.003
06-01-07,44,25,0.005,0.030,0.7,0.003
06-01-08,41,19,0.017,0.029,0.7,0.004
06-01-09,40,15,0.029,0.023,0.7,0.004
06-01-10,41,24,0.040,0.021,0.6,0.004
06-01-11,53,22,0.043,0.022,0.6,0.003
06-01-12,45,20,0.051,0.018,0.6,0.003
06-01-13,38,21,0.060,0.018,0.6,0.003
06-01-14,43,18,0.068,0.016,0.6,0.003
06-01-15,39,16,0.074,0.015,0.6,0.003
06-01-16,39,22,0.073,0.016,0.5,0.003
06-01-17,44,29,0.073,0.019,0.5,0.003
06-01-18,32,16,0.071,0.021,0.5,0.002
06-01-19,42,25,0.076,0.038,0.6,0.005
06-01-20,72,51,0.069,0.055,0.7,0.005
06-01-21,72,38,0.052,0.053,0.7,0.005
06-01-22,64,33,0.047,0.040,0.7,0.006
06-01-23,57,32,0.016,0.068,0.7,0.004
06-01-24,37,17,0.021,0.041,0.6,0.003
06-02-01,32,16,0.027,0.026,0.5,0.002
06-02-02,19,13,0.033,0.016,0.5,0.002
06-02-03,23,12,0.027,0.020,0.5,0.003
06-02-04,19,13,0.020,0.026,0.5,0.002
06-02-05,26,12,0.013,0.034,0.5,0.002
06-02-06,25,14,0.005,0.043,0.5,0.002
06-02-07,24,14,0.008,0.041,0.5,0.003
06-02-08,21,4,0.014,0.037,0.5,0.003
06-02-09,27,2,0.021,0.033,0.5,0.003
06-02-10,29,2,0.032,0.027,0.4,0.002
06-02-11,37,11,0.040,0.024,0.5,0.002
06-02-12,,,,,,
06-02-13,,,,,,
06-02-14,34,6,0.077,0.018,0.5,0.003
06-02-15,59,25,0.085,0.019,0.6,0.004
