DATE,PM10,PM2.5,O3,NO2,CO,SO2
11-01-01,5,,0.012,0.035,0.5,0.003
11-01-02,12,,0.006,0.040,0.5,0.003
11-01-03,12,,0.016,0.028,0.4,0.003
11-01-04,14,,0.022,0.021,0.4,0.003
11-01-05,23,,0.022,0.021,0.5,0.003
11-01-06,22,,0.015,0.029,0.5,0.003
11-01-07,24,,0.004,0.042,0.5,0.003
11-01-08,30,,0.002,0.047,0.6,0.003
11-01-09,28,,0.002,0.047,0.6,0.003
11-01-10,31,,0.004,0.047,0.6,0.003
11-01-11,29,,0.012,0.038,0.6,0.003
11-01-12,21,,0.018,0.034,0.5,0.003
11-01-13,40,,0.024,0.041,0.6,0.008
11-01-14,39,,0.031,0.037,0.6,0.007
11-01-15,38,,0.034,0.033,0.6,0.005
11-01-16,34,,0.039,0.029,0.6,0.004
11-01-17,40,,0.035,0.032,0.6,0.004
11-01-18,47,,0.024,0.041,0.7,0.003
11-01-19,48,,0.023,0.043,0.8,0.003
11-01-20,62,,0.014,0.055,0.8,0.004
11-01-21,76,,0.018,0.049,0.9,0.004
11-01-22,70,,0.009,0.055,0.8,0.004
11-01-23,57,,0.019,0.042,0.8,0.003
11-01-24,56,,0.018,0.039,0.8,0.003
11-02-01,64,,0.025,0.031,0.8,0.004
11-02-02,100,,0.045,0.017,0.9,0.005
11-02-03,106,,0.045,0.017,1.0,0.005
11-02-04,131,,0.052,0.014,1.3,0.006
11-02-05,142,,0.048,0.015,1.5,0.007
11-02-06,141,,0.046,0.018,1.8,0.007
11-02-07,126,,0.037,0.018,1.2,0.006
11-02-08,53,,0.026,0.023,0.7,0.004
11-02-09,46,,0.016,0.033,0.7,0.004
11-02-10,42,,0.022,0.026,0.6,0.004
11-02-11,25,,0.032,0.017,0.4,0.005
11-02-12,33,,0.036,0.014,0.4,0.004
11-02-13,32,,0.036,0.016,0.4,0.003
11-02-14,28,,0.037,0.015,0.4,0.003
11-02-15,30,,0.037,0.014,0.3,0.003
11-02-16,39,,0.037,0.014,0.3,0.003
11-02-17,35,,0.036,0.016,0.3,0.003
11-02-18,35,,0.034,0.018,0.3,0.004
11-02-19,26,,0.030,0.019,0.3,0.003
11-02-20,28,,0.031,0.018,0.4,0.003
11-02-21,32,,0.029,0.018,0.4,0.004
11-02-22,25,,0.029,0.016,0.4,0.004
11-02-23,37,,0.032,0.013,0.3,0.004
11-02-24,43,,0.032,0.012,0.3,0.004
11-03-01,54,,0.031,0.011,0.3,0.004
11-03-02,50,,0.032,0.009,0.3,0.004
11-03-03,53,,0.031,0.009,0.3,0.004
11-03-04,52,,0.029,0.010,0.3,0.004
11-03-05,54,,0.022,0.016,0.4,0.004
11-03-06,52,,0.010,0.029,0.4,0.005
11-03-07,43,,0.003,0.041,0.4,0.005
11-03-08,47,,0.003,0.047,0.5,0.005
11-03-09,48,,0.004,0.046,0.5,0.005
11-03-10,44,,0.010,0.037,0.5,0.004
11-03-11,34,,0.021,0.024,0.3,0.004
11-03-12,25,,0.028,0.016,0.3,0.004
11-03-13,22,,0.030,0.014,0.3,0.004
11-03-14,25,,0.031,0.014,0.3,0.004
11-03-15,19,,0.032,0.014,0.3,0.004
11-03-16,22,,0.031,0.016,0.3,0.004
11-03-17,26,,0.025,0.025,0.4,0.005
11-03-18,23,,0.013,0.036,0.4,0.004
11-03-19,30,,0.005,0.045,0.5,0.003
11-03-20,33,,0.004,0.050,0.6,0.004
11-03-21,45,,0.005,0.048,0.6,0.005
11-03-22,37,,0.002,0.053,0.6,0.006
11-03-23,38,,0.002,0.056,0.6,0.004
11-03-24,43,,0.002,0.055,0.7,0.004
11-04-01,43,,0.002,0.055,0.8,0.004
11-04-02,53,,0.002,0.051,0.8,0.004
11-04-03,45,,0.002,0.045,0.8,0.004
11-04-04,44,,0.002,0.042,0.7,0.004
11-04-05,38,,0.002,0.040,0.7,0.004
11-04-06,44,,0.002,0.044,0.8,0.004
11-04-07,45,,0.002,0.042,0.7,0.004
11-04-08,46,,0.002,0.058,0.9,0.004
11-04-09,51,,0.003,0.053,1.0,0.004
11-04-10,40,,0.005,0.050,0.7,0.005
11-04-11,46,,0.009,0.046,0.6,0.005
11-04-12,30,,0.021,0.031,0.5,0.004
11-04-13,22,,0.032,0.019,0.4,0.004
11-04-14,16,,0.035,0.020,0.4,0.004
11-04-15,21,,0.034,0.025,0.5,0.004
11-04-16,30,,0.035,0.026,0.5,0.004
11-04-17,22,,0.028,0.031,0.5,0.005
11-04-18,28,,0.013,0.048,0.5,0.006
11-04-19,27,,0.003,0.063,0.7,0.006
11-04-20,38,,0.002,0.068,0.8,0.006
11-04-21,43,,0.002,0.073,1.0,0.006
11-04-22,52,,0.002,0.074,1.2,0.006
11-04-23,46,,0.002,0.082,1.5,0.005
11-04-24,52,,0.002,0.070,1.2,0.005
11-05-01,65,,0.002,0.058,1.0,0.005
11-05-02,48,,0.002,0.061,1.1,0.005
11-05-03,85,,0.002,0.056,1.0,0.004
11-05-04,35,,0.002,0.052,1.0,0.004
11-05-05,39,,0.002,0.047,0.9,0.004
11-05-06,40,,0.002,0.048,0.9,0.004
11-05-07,32,,0.002,0.051,0.8,0.004
11-05-08,49,,0.002,0.064,1.1,0.005
11-05-09,52,,0.002,0.061,1.1,0.005
11-05-10,47,,0.003,0.063,1.0,0.005
