DATE,PM10,PM2.5,O3,NO2,CO,SO2
01-01-01,158,,0.004,0.035,1.1,0.010
01-01-02,168,,0.004,0.035,1.1,0.008
01-01-03,158,,0.003,0.036,1.1,0.008
01-01-04,150,,0.004,0.035,1.2,0.008
01-01-05,143,,0.003,0.034,1.2,0.008
01-01-06,131,,0.001,0.038,1.3,0.006
01-01-07,120,,0.001,0.044,1.2,0.006
01-01-08,114,,0.001,0.042,1.1,0.006
01-01-09,115,,0.002,0.037,1.0,0.006
01-01-10,110,,0.003,0.037,0.9,0.006
01-01-11,106,,0.006,0.039,0.9,0.007
01-01-12,99,,0.024,0.016,0.6,0.008
01-01-13,104,,0.030,0.011,0.5,0.008
01-01-14,100,,0.036,0.014,0.5,0.009
01-01-15,98,,0.029,0.015,0.5,0.010
01-01-16,97,,0.033,0.015,0.5,0.010
01-01-17,113,,0.030,0.018,0.6,0.008
01-01-18,123,,0.021,0.028,0.6,0.008
01-01-19,118,,0.015,0.033,0.7,0.008
01-01-20,109,,0.016,0.029,0.7,0.007
01-01-21,106,,0.016,0.027,0.7,0.006
01-01-22,114,,0.010,0.034,0.7,0.008
01-01-23,122,,0.005,0.038,0.8,0.009
01-01-24,124,,0.003,0.041,0.9,0.010
01-02-01,102,,0.014,0.026,0.8,0.011
01-02-02,79,,0.020,0.017,0.7,0.009
01-02-03,78,,0.016,0.020,0.8,0.009
01-02-04,72,,0.010,0.026,0.9,0.008
01-02-05,74,,0.008,0.026,0.8,0.007
01-02-06,72,,0.004,0.031,0.8,0.008
01-02-07,68,,0.001,0.041,0.9,0.009
01-02-08,72,,0.001,0.044,1.0,0.009
01-02-09,78,,0.002,0.051,1.3,0.009
01-02-10,82,,0.003,0.050,1.1,0.010
01-02-11,64,,0.009,0.038,0.8,0.009
01-02-12,36,,0.019,0.024,0.6,0.007
01-02-13,29,,0.019,0.027,0.6,0.007
01-02-14,34,,0.017,0.033,0.6,0.007
01-02-15,39,,0.017,0.032,0.5,0.006
01-02-16,43,,0.015,0.039,0.6,0.008
01-02-17,55,,0.010,0.045,0.6,0.008
01-02-18,58,,0.003,0.047,0.6,0.007
01-02-19,47,,0.001,0.052,0.8,0.007
01-02-20,49,,0.002,0.057,1.0,0.008
01-02-21,58,,0.002,0.067,1.3,0.007
01-02-22,66,,0.002,0.071,1.6,0.007
01-02-23,56,,0.002,0.074,1.5,0.006
01-02-24,56,,0.002,0.073,1.5,0.006
01-03-01,52,,0.002,0.067,1.4,
01-03-02,58,,0.002,0.063,1.3,
01-03-03,58,,0.001,0.060,1.4,
01-03-04,54,,0.001,0.054,1.3,
01-03-05,44,,0.001,0.050,1.1,
01-03-06,47,,0.001,0.051,1.2,
01-03-07,47,,0.002,0.055,1.2,
01-03-08,43,,0.002,0.057,1.2,
01-03-09,54,,0.002,,1.9,
01-03-10,70,,0.002,,1.7,
01-03-11,93,,0.002,,1.8,
01-03-12,84,,0.003,0.076,1.3,
01-03-13,69,,0.005,0.056,0.9,
01-03-14,51,,,,,
01-03-15,69,,0.012,0.051,0.7,0.010
01-03-16,67,,0.012,0.046,0.6,0.012
01-03-17,69,,0.007,0.049,0.7,0.012
01-03-18,72,,0.006,0.045,0.7,0.009
01-03-19,69,,0.004,0.047,0.7,0.009
01-03-20,64,,0.004,0.046,0.8,0.009
01-03-21,69,,0.004,0.048,0.9,0.010
01-03-22,69,,0.004,0.044,0.8,0.010
01-03-23,67,,0.005,0.044,0.8,0.010
01-03-24,58,,0.005,0.043,0.8,0.009
01-04-01,63,,0.004,0.044,0.8,0.008
01-04-02,60,,0.004,0.040,0.8,0.007
01-04-03,50,,0.006,0.034,0.7,0.007
01-04-04,48,,0.006,0.030,0.7,0.006
01-04-05,39,,0.004,0.032,0.7,0.006
01-04-06,35,,0.004,0.032,0.6,0.006
01-04-07,32,,0.003,0.036,0.7,0.006
01-04-08,35,,0.003,0.041,0.7,0.006
01-04-09,44,,0.005,0.043,0.8,0.006
01-04-10,49,,0.006,0.046,0.9,0.007
01-04-11,56,,0.007,0.044,0.9,0.007
01-04-12,60,,0.009,0.043,0.9,0.008
01-04-13,54,,0.010,0.043,0.9,0.008
01-04-14,66,,0.011,0.044,0.9,0.008
01-04-15,68,,0.011,0.043,0.8,0.008
01-04-16,70,,0.010,0.045,0.8,0.008
01-04-17,69,,0.011,0.044,0.7,0.010
01-04-18,57,,0.007,0.044,0.7,0.008
01-04-19,39,,0.005,0.042,0.7,0.007
01-04-20,41,,0.004,0.041,0.8,0.008
01-04-21,51,,0.004,0.040,0.7,0.010
01-04-22,53,,0.005,0.041,0.8,0.009
01-04-23,56,,0.005,0.044,0.9,0.009
01-04-24,60,,0.006,0.046,1.1,0.008
01-05-01,63,,0.006,0.041,1.1,0.007
01-05-02,74,,0.005,0.040,1.1,0.006
01-05-03,60,,0.005,0.039,1.0,0.007
01-05-04,66,,0.006,0.034,1.0,0.006
01-05-05,68,,0.006,0.035,1.0,0.006
01-05-06,67,,0.007,0.036,1.0,0.006
01-05-07,69,,0.007,0.036,1.0,0.006
01-05-08,70,,0.007,0.035,1.1,0.006
01-05-09,63,,0.007,0.038,1.1,0.006
01-05-10,65,,0.009,0.039,1.2,0.006
01-05-11,71,,0.010,0.041,1.1,0.006
01-05-12,78,,0.014,0.045,1.1,0.009
01-05-13,72,,0.015,0.042,0.9,0.008
01-05-14,48,,0.018,0.034,0.8,0.007
01-05-15,42,,0.018,0.033,0.7,0.008
01-05-16,54,,0.016,0.039,0.7,0.013
01-05-17,63,,0.012,0.040,0.6,0.015
01-05-18,53,,0.006,0.042,0.6,0.013
01-05-19,35,,0.004,0.047,0.8,0.009
01-05-20,41,,0.005,0.048,0.9,0.009
01-05-21,37,,0.004,0.048,0.9,0.009
01-05-22,41,,0.004,0.047,0.9,0.009
01-05-23,43,,0.005,0.044,0.8,0.011
01-05-24,42,,0.005,0.046,0.9,0.011
01-06-01,48,,0.005,0.047,1.1,0.009
01-06-02,53,,0.005,0.043,1.1,0.008
01-06-03,59,,0.005,0.044,1.1,0.007
01-06-04,50,,0.004,0.046,1.1,0.007
01-06-05,49,,0.005,0.046,1.1,0.006
01-06-06,53,,0.005,0.049,1.3,0.006
01-06-07,48,,0.005,0.056,1.3,0.007
01-06-08,59,,0.007,0.052,1.4,0.007
01-06-09,75,,0.009,,1.8,0.007
01-06-10,70,,0.007,0.057,1.4,0.007
01-06-11,56,,0.009,0.051,1.2,0.009
01-06-12,64,,0.010,0.046,1.0,0.010
01-06-13,53,,0.013,0.040,0.8,0.012
01-06-14,66,,0.016,0.040,0.8,0.012
01-06-15,73,,0.019,0.039,0.8,0.012
01-06-16,65,,0.021,0.039,0.8,0.012
01-06-17,68,,0.018,0.043,0.8,0.012
01-06-18,82,,0.009,0.061,0.9,0.013
01-06-19,99,,0.008,0.062,1.1,0.014
01-06-20,93,,,0.070,1.3,0.012
01-06-21,105,,,0.082,1.7,0.010
01-06-22,111,,,0.089,2.0,0.010
01-06-23,94,,,0.082,1.8,0.009
01-06-24,100,,,0.082,1.9,0.009
01-07-01,97,,,0.072,1.7,0.008
01-07-02,108,,,0.064,1.5,0.008
