DATE,PM10,PM2.5,O3,NO2,CO,SO2
03-01-01,48,30,0.014,0.028,0.6,0.002
03-01-02,38,29,0.010,0.032,0.6,0.002
03-01-03,33,24,0.007,0.032,0.7,0.002
03-01-04,33,28,0.004,0.033,0.7,0.002
03-01-05,30,19,0.002,0.034,0.8,0.002
03-01-06,34,21,0.001,0.029,0.7,0.002
03-01-07,28,24,0.001,0.028,0.7,0.002
03-01-08,40,27,0.002,0.030,0.7,0.002
03-01-09,47,32,0.004,0.028,0.7,0.002
03-01-10,29,25,0.007,0.027,0.7,0.002
03-01-11,24,25,0.011,0.026,0.7,0.002
03-01-12,29,26,0.018,0.024,0.7,0.002
03-01-13,37,30,0.031,0.019,0.6,0.002
03-01-14,64,46,0.034,0.018,0.6,0.002
03-01-15,65,35,0.030,0.021,0.7,0.002
03-01-16,79,56,0.031,0.022,0.7,0.003
03-01-17,37,37,0.035,0.016,0.6,0.003
03-01-18,36,30,0.034,0.016,0.6,0.002
03-01-19,37,33,0.036,0.015,0.6,0.003
03-01-20,45,41,0.035,0.014,0.6,0.003
03-01-21,42,42,0.034,0.014,0.6,0.003
03-01-22,41,30,0.034,0.014,0.6,0.002
03-01-23,32,34,0.035,0.012,0.6,0.002
03-01-24,48,29,0.031,0.016,0.6,0.002
03-02-01,33,28,0.031,0.015,0.6,0.002
03-02-02,47,38,0.037,0.010,0.7,0.002
03-02-03,36,33,0.039,0.010,0.7,0.002
03-02-04,39,30,0.037,0.011,0.7,0.002
03-02-05,42,38,0.034,0.012,0.7,0.002
03-02-06,50,39,0.028,0.017,0.6,0.002
03-02-07,47,33,0.018,0.028,0.6,0.002
03-02-08,42,38,0.014,0.036,0.6,0.003
03-02-09,49,36,0.017,0.034,0.6,0.003
03-02-10,44,31,0.025,0.025,0.6,0.003
03-02-11,45,25,0.032,0.018,0.5,0.003
03-02-12,41,25,0.032,0.018,0.5,0.003
03-02-13,44,23,0.036,0.018,0.5,0.003
03-02-14,,,,,,
03-02-15,,,,,,
03-02-16,49,35,0.041,0.017,0.5,0.003
03-02-17,37,30,0.038,0.020,0.5,0.003
03-02-18,41,34,0.033,0.024,0.5,0.003
03-02-19,38,28,0.029,0.026,0.5,0.002
03-02-20,29,26,0.026,0.028,0.5,0.002
03-02-21,31,26,0.029,0.024,0.5,0.002
03-02-22,34,26,0.024,0.029,0.5,0.002
03-02-23,36,25,0.019,0.032,0.5,0.002
03-02-24,31,28,0.021,0.029,0.5,0.002
03-03-01,41,30,0.006,0.046,0.7,0.002
03-03-02,42,34,0.006,0.043,0.6,0.002
03-03-03,41,35,0.001,0.046,0.7,0.002
03-03-04,39,34,0.005,0.040,0.6,0.002
03-03-05,43,30,0.003,0.042,0.6,0.002
03-03-06,41,31,0.003,0.040,0.6,0.002
03-03-07,42,36,0.001,0.042,0.6,0.002
03-03-08,48,37,0.002,0.048,0.7,0.003
03-03-09,52,39,0.005,0.037,0.6,0.003
03-03-10,48,39,0.012,0.033,0.6,0.004
03-03-11,45,26,0.027,0.021,0.5,0.003
03-03-12,39,26,0.031,0.022,0.6,0.003
03-03-13,44,27,0.035,0.022,0.6,0.003
03-03-14,43,32,0.041,0.018,0.5,0.003
03-03-15,50,44,0.039,0.020,0.5,0.003
03-03-16,37,36,0.042,0.019,0.6,0.003
03-03-17,51,36,0.039,0.026,0.6,0.004
03-03-18,54,46,0.041,0.028,0.6,0.004
03-03-19,53,42,0.037,0.030,0.6,0.004
03-03-20,45,39,0.030,0.031,0.6,0.003
03-03-21,58,44,0.035,0.025,0.6,0.002
03-03-22,47,35,0.037,0.016,0.5,0.002
03-03-23,34,20,0.035,0.015,0.5,0.002
03-03-24,25,17,0.036,0.013,0.5,0.002
03-04-01,26,26,0.035,0.013,0.5,0.002
03-04-02,30,25,0.034,0.012,0.5,0.002
03-04-03,27,29,0.034,0.011,0.5,0.002
03-04-04,32,27,0.031,0.013,0.5,0.002
03-04-05,35,26,0.028,0.014,0.5,0.002
03-04-06,34,30,0.026,0.018,0.6,0.002
03-04-07,36,27,0.023,0.024,0.7,0.002
03-04-08,42,24,0.018,0.033,0.7,0.002
03-04-09,35,30,0.022,0.029,0.6,0.002
03-04-10,35,24,0.033,0.015,0.6,0.002
03-04-11,51,34,0.042,0.010,0.5,0.003
03-04-12,52,45,0.045,0.011,0.5,0.003
03-04-13,51,42,0.045,0.009,0.5,0.002
03-04-14,55,38,0.045,0.008,0.5,0.002
03-04-15,60,35,0.045,0.010,0.6,0.002
03-04-16,58,53,0.045,0.011,0.6,0.002
03-04-17,62,53,0.040,0.016,0.6,0.002
03-04-18,53,48,0.038,0.018,0.6,0.002
03-04-19,46,43,0.038,0.018,0.6,0.002
03-04-20,48,41,0.037,0.018,0.6,0.002
03-04-21,47,35,0.040,0.015,0.6,0.002
03-04-22,47,44,0.040,0.015,0.6,0.002
03-04-23,43,35,0.040,0.014,0.6,0.002
03-04-24,42,41,0.038,0.015,0.6,0.002
03-05-01,50,40,0.036,0.015,0.6,0.002
03-05-02,47,38,0.035,0.014,0.6,0.002
03-05-03,46,39,0.033,0.015,0.6,0.002
03-05-04,41,43,0.033,0.014,0.5,0.002
03-05-05,44,35,0.034,0.013,0.5,0.002
03-05-06,38,40,0.033,0.013,0.5,0.002
03-05-07,39,33,0.028,0.018,0.5,0.002
03-05-08,40,34,0.016,0.034,0.6,0.002
03-05-09,45,34,0.021,0.029,0.5,0.002
03-05-10,36,30,0.022,0.028,0.5,0.003
03-05-11,37,31,0.026,0.025,0.5,0.003
03-05-12,41,31,0.031,0.020,0.5,0.003
03-05-13,34,30,0.034,0.019,0.5,0.003
03-05-14,43,45,0.038,0.018,0.5,0.003
03-05-15,40,31,0.039,0.018,0.5,0.003
03-05-16,44,41,0.040,0.017,0.4,0.003
03-05-17,41,30,0.039,0.018,0.5,0.003
03-05-18,36,29,0.034,0.021,0.5,0.003
