DATE,PM10,PM2.5,O3,NO2,CO,SO2
06-01-01,42,31,0.014,0.023,0.5,0.005
06-01-02,40,31,0.018,0.017,0.5,0.004
06-01-03,38,28,0.018,0.017,0.5,0.004
06-01-04,38,28,0.014,0.020,0.5,0.004
06-01-05,42,34,0.015,0.016,0.5,0.003
06-01-06,41,34,0.025,0.010,0.4,0.004
06-01-07,35,27,0.023,0.017,0.5,0.003
06-01-08,34,22,0.023,0.021,0.5,0.004
06-01-09,38,23,0.026,0.022,0.5,0.006
06-01-10,48,24,0.036,0.020,0.5,0.005
06-01-11,52,30,0.045,0.016,0.5,0.004
06-01-12,54,36,0.051,0.012,0.5,0.003
06-01-13,42,23,0.047,0.009,0.4,0.003
06-01-14,40,22,0.046,0.008,0.4,0.003
06-01-15,38,22,0.046,0.009,0.4,0.003
06-01-16,42,16,0.044,0.011,0.4,0.003
06-01-17,47,22,0.042,0.010,0.4,0.003
06-01-18,42,19,0.039,0.014,0.4,0.003
06-01-19,35,16,0.037,0.020,0.4,0.003
06-01-20,47,29,0.033,0.024,0.5,0.003
06-01-21,47,40,0.025,0.032,0.5,0.003
06-01-22,50,35,0.022,0.033,0.4,0.004
06-01-23,58,22,0.030,0.028,0.4,0.004
06-01-24,54,17,0.032,0.026,0.4,0.004
06-02-01,50,11,0.032,0.023,0.4,0.004
06-02-02,54,13,0.036,0.017,0.4,0.004
06-02-03,44,20,0.028,0.023,0.4,0.004
06-02-04,42,16,0.021,0.029,0.4,0.003
06-02-05,35,12,0.029,0.019,0.4,0.003
06-02-06,28,17,0.013,0.034,0.4,0.003
06-02-07,40,21,0.016,0.034,0.4,0.004
06-02-08,37,12,0.022,0.031,0.5,0.004
06-02-09,39,2,0.029,0.022,0.3,0.003
06-02-10,32,2,0.034,0.018,0.3,0.003
06-02-11,20,2,0.033,0.022,0.3,0.003
06-02-12,26,2,0.036,0.021,0.3,0.003
06-02-13,37,11,0.044,0.024,0.3,0.004
06-02-14,41,16,0.049,0.023,0.3,0.004
06-02-15,47,20,0.053,0.021,0.3,0.004
06-02-16,57,16,0.050,0.020,0.3,0.003
06-02-17,53,18,0.042,0.020,0.3,0.004
06-02-18,46,19,0.036,0.024,0.3,0.004
06-02-19,37,16,0.028,0.029,0.4,0.004
06-02-20,36,29,0.025,0.027,0.4,0.004
06-02-21,39,26,0.022,0.025,0.4,0.004
06-02-22,32,15,0.023,0.020,0.4,0.003
06-02-23,29,11,0.020,0.021,0.4,0.004
06-02-24,26,5,0.023,0.017,0.3,0.004
06-03-01,31,7,0.027,0.010,0.3,0.003
06-03-02,33,3,0.028,0.008,0.3,0.003
06-03-03,26,6,0.026,0.008,0.3,0.003
06-03-04,23,8,0.025,0.009,0.3,0.003
06-03-05,23,7,0.025,0.009,0.4,0.003
06-03-06,25,8,0.023,0.011,0.4,0.003
06-03-07,23,11,0.019,0.018,0.4,0.003
06-03-08,24,4,0.019,0.020,0.5,0.004
06-03-09,28,2,0.022,0.020,0.5,0.004
06-03-10,32,2,0.025,0.020,0.5,0.004
06-03-11,35,4,0.032,0.016,0.4,0.004
06-03-12,39,6,0.037,0.015,0.4,0.003
06-03-13,30,12,0.045,0.014,0.4,0.003
06-03-14,32,14,0.052,0.016,0.4,0.004
06-03-15,43,20,0.053,0.016,0.4,0.004
06-03-16,44,19,0.050,0.013,0.4,0.003
06-03-17,39,19,0.047,0.012,0.4,0.003
06-03-18,38,13,0.045,0.015,0.4,0.004
06-03-19,38,14,0.045,0.014,0.4,0.004
06-03-20,35,27,0.044,0.013,0.4,0.003
