DATE,PM10,PM2.5,O3,NO2,CO,SO2
05-01-01,34,32,0.038,0.015,0.7,0.003
05-01-02,43,38,0.045,0.009,0.7,0.003
05-01-03,49,38,0.043,0.009,0.7,0.004
05-01-04,48,37,0.037,0.014,0.7,0.003
05-01-05,53,40,0.031,0.021,0.7,0.003
05-01-06,49,36,0.020,0.025,0.7,0.003
05-01-07,53,40,0.019,0.021,0.7,0.003
05-01-08,52,42,0.027,0.018,0.8,0.003
05-01-09,39,36,0.031,0.021,0.8,0.003
05-01-10,51,44,0.036,0.021,0.8,0.003
05-01-11,70,60,0.049,0.018,0.8,0.003
05-01-12,89,60,0.059,0.017,0.7,0.003
05-01-13,74,51,0.068,0.015,0.8,0.003
05-01-14,52,41,0.066,0.016,0.7,0.003
05-01-15,46,35,0.067,0.015,0.7,0.002
05-01-16,55,39,0.066,0.017,0.7,0.003
05-01-17,77,48,0.060,0.020,0.8,0.003
05-01-18,76,45,0.050,0.029,0.8,0.004
05-01-19,86,44,0.041,0.032,0.8,0.005
05-01-20,74,54,0.036,0.034,0.9,0.005
05-01-21,70,53,0.030,0.033,0.9,0.004
05-01-22,61,44,0.018,0.041,0.9,0.004
05-01-23,58,43,0.014,0.042,0.9,0.004
05-01-24,75,50,0.010,0.043,1.0,0.004
05-02-01,98,54,0.010,0.038,0.9,0.003
05-02-02,109,73,0.005,0.040,1.0,0.003
05-02-03,94,66,0.003,0.041,1.0,0.003
05-02-04,77,53,0.002,0.039,1.0,0.003
05-02-05,67,46,0.004,0.035,0.9,0.002
05-02-06,63,42,0.003,0.034,0.9,0.002
05-02-07,83,41,0.003,0.033,0.9,0.002
05-02-08,104,46,0.006,0.036,0.9,0.002
05-02-09,61,31,0.030,0.019,0.7,0.002
05-02-10,3,4,0.032,0.019,0.7,0.002
05-02-11,5,6,0.035,0.016,0.7,0.002
05-02-12,15,13,0.034,0.019,0.7,0.002
05-02-13,,,,,,
05-02-14,,,,,,
05-02-15,48,,0.041,0.022,0.6,0.003
05-02-16,73,47,0.043,0.016,0.5,0.002
05-02-17,36,29,0.038,0.017,0.5,0.002
05-02-18,29,16,0.035,0.020,0.5,0.002
05-02-19,35,17,0.035,0.018,0.5,0.002
05-02-20,29,16,0.036,0.017,0.4,0.002
05-02-21,15,10,0.037,0.018,0.4,0.002
