DATE,PM10,PM2.5,O3,NO2,CO,SO2
01-01-01,39,16,0.019,0.014,0.5,0.005
01-01-02,59,8,0.021,0.011,0.5,0.005
01-01-03,78,14,0.019,0.011,0.5,0.005
01-01-04,84,8,0.018,0.012,0.5,0.006
01-01-05,98,15,0.018,0.011,0.5,0.005
01-01-06,101,12,0.017,0.012,0.5,0.005
01-01-07,120,15,0.016,0.013,0.5,0.005
01-01-08,136,20,0.015,0.014,0.5,0.005
01-01-09,123,13,0.015,0.014,0.5,0.005
01-01-10,100,9,0.017,0.013,0.5,0.005
01-01-11,81,10,0.019,0.011,0.5,0.005
01-01-12,60,7,0.021,0.011,0.5,0.005
01-01-13,55,10,0.022,0.012,0.5,0.005
01-01-14,48,9,0.023,0.012,0.5,0.005
01-01-15,43,11,0.023,0.012,0.5,0.005
01-01-16,31,13,0.023,0.013,0.5,0.005
01-01-17,38,18,0.021,0.016,0.5,0.005
01-01-18,29,14,0.017,0.022,0.5,0.005
01-01-19,28,6,0.015,0.024,0.5,0.005
01-01-20,23,9,0.015,0.023,0.5,0.004
01-01-21,24,10,0.015,0.022,0.6,0.005
01-01-22,21,10,0.013,0.024,0.6,0.005
01-01-23,24,13,0.014,0.023,0.6,0.005
01-01-24,19,11,0.014,0.022,0.6,0.005
01-02-01,10,,0.017,0.019,0.5,0.005
01-02-02,20,13,0.017,0.018,0.5,0.004
01-02-03,23,12,0.016,0.018,0.6,0.005
01-02-04,26,15,0.016,0.018,0.6,0.005
01-02-05,22,15,0.015,0.019,0.6,0.004
01-02-06,25,12,0.010,0.025,0.6,0.004
01-02-07,27,20,0.004,0.034,0.7,0.005
01-02-08,29,16,0.003,0.037,0.7,0.005
01-02-09,39,24,0.003,0.040,0.9,0.005
01-02-10,39,26,0.007,0.033,0.8,0.006
01-02-11,40,22,0.007,0.037,0.8,0.007
01-02-12,32,11,0.014,0.028,0.6,0.006
01-02-13,30,9,0.022,0.019,0.5,0.006
01-02-14,29,12,0.024,0.017,0.5,0.006
01-02-15,22,5,0.024,0.019,0.5,0.006
01-02-16,30,18,0.022,0.021,0.6,0.006
01-02-17,36,20,0.017,0.028,0.6,0.006
01-02-18,31,12,0.013,0.033,0.6,0.006
01-02-19,27,13,0.010,0.037,0.6,0.006
01-02-20,36,14,0.004,0.045,0.7,0.006
01-02-21,32,11,0.005,0.043,0.7,0.006
01-02-22,38,19,0.008,0.038,0.7,0.006
01-02-23,31,16,0.011,0.030,0.7,0.006
01-02-24,33,18,0.009,0.032,0.7,0.007
01-03-01,26,16,0.005,0.036,0.8,0.007
01-03-02,38,17,0.005,0.034,0.8,0.007
01-03-03,34,20,0.004,0.036,0.9,0.007
01-03-04,36,25,0.002,0.039,1.0,0.006
01-03-05,37,26,0.002,0.038,1.0,0.006
01-03-06,43,28,0.002,0.036,1.0,0.005
01-03-07,42,28,0.002,0.040,1.1,0.006
01-03-08,50,33,0.002,0.048,1.3,0.006
01-03-09,57,40,0.003,0.045,1.2,0.006
01-03-10,55,33,0.004,0.044,1.0,0.007
01-03-11,45,30,0.007,0.041,0.9,0.008
01-03-12,42,14,0.009,0.040,0.8,0.008
01-03-13,43,13,0.014,0.034,0.8,0.008
01-03-14,33,17,0.016,0.029,0.8,0.008
01-03-15,32,16,0.020,0.023,0.7,0.007
01-03-16,36,24,0.018,0.030,0.8,0.009
01-03-17,49,36,0.014,0.036,0.9,0.008
01-03-18,42,28,0.007,0.043,1.1,0.007
01-03-19,28,13,0.009,0.037,0.9,0.005
01-03-20,26,17,0.003,0.046,0.9,0.005
01-03-21,33,22,0.003,0.046,1.0,0.006
01-03-22,33,24,0.002,0.045,0.9,0.005
01-03-23,28,16,0.003,0.042,0.8,0.005
01-03-24,29,21,0.003,0.040,0.8,0.005
01-04-01,26,,0.005,0.037,0.8,0.005
