DATE,PM10,PM2.5,O3,NO2,CO,SO2
04-01-01,50,40,0.013,0.038,0.7,0.003
04-01-02,50,30,0.014,0.035,0.7,0.003
04-01-03,47,32,0.017,0.030,0.7,0.003
04-01-04,48,30,0.014,0.032,0.7,0.003
04-01-05,57,35,0.007,0.040,0.7,0.003
04-01-06,50,33,0.004,0.044,0.7,0.003
04-01-07,54,34,0.003,0.048,0.8,0.003
04-01-08,68,34,0.009,0.061,0.9,0.004
04-01-09,78,44,0.027,0.054,0.8,0.004
04-01-10,78,31,0.035,0.044,0.8,0.004
04-01-11,69,29,0.040,0.038,0.8,0.004
04-01-12,69,23,0.046,0.032,0.8,0.004
04-01-13,71,29,0.053,0.025,0.8,0.004
04-01-14,89,42,0.053,0.022,0.8,0.004
04-01-15,85,48,0.050,0.014,0.7,0.004
04-01-16,108,32,0.045,0.012,0.6,0.003
04-01-17,71,24,0.042,0.012,0.5,0.003
04-01-18,58,15,0.038,0.016,0.5,0.003
04-01-19,54,21,0.032,0.022,0.5,0.003
04-01-20,49,20,0.031,0.022,0.6,0.002
04-01-21,54,21,0.037,0.016,0.6,0.002
04-01-22,40,25,0.042,0.010,0.6,0.002
04-01-23,29,25,0.041,0.010,0.5,0.002
04-01-24,24,16,0.039,0.011,0.5,0.002
04-02-01,,14,0.039,0.011,0.5,0.002
04-02-02,20,21,0.033,0.016,0.6,0.002
04-02-03,23,23,0.035,0.013,0.5,0.002
04-02-04,22,23,0.031,0.017,0.6,0.002
04-02-05,26,22,0.022,0.024,0.6,0.002
04-02-06,31,21,0.012,0.033,0.6,0.002
04-02-07,26,22,0.004,0.044,0.6,0.002
04-02-08,31,23,0.009,0.040,0.7,0.002
04-02-09,28,22,0.009,0.044,0.7,0.002
04-02-10,39,24,0.016,0.040,0.7,0.002
04-02-11,36,28,0.030,0.028,0.7,0.002
04-02-12,46,34,0.039,0.024,0.6,0.003
04-02-13,46,25,0.041,0.024,0.6,0.003
04-02-14,38,27,0.054,0.017,0.6,0.003
04-02-15,39,24,0.054,0.011,0.6,0.003
04-02-16,36,26,0.052,0.010,0.6,0.003
04-02-17,41,27,0.049,0.012,0.6,0.003
04-02-18,43,28,0.046,0.016,0.6,0.003
04-02-19,49,39,0.043,0.021,0.7,0.004
04-02-20,43,35,0.042,0.018,0.6,0.003
04-02-21,48,30,0.038,0.020,0.7,0.003
04-02-22,43,31,0.040,0.017,0.6,0.003
04-02-23,46,25,0.038,0.016,0.6,0.003
04-02-24,38,26,0.031,0.019,0.7,0.003
04-03-01,37,18,0.026,0.020,0.7,0.002
04-03-02,44,26,0.021,0.021,0.7,0.002
04-03-03,41,28,0.019,0.018,0.7,0.002
04-03-04,35,24,0.021,0.016,0.7,0.002
04-03-05,40,31,0.020,0.016,0.7,0.002
04-03-06,43,24,0.024,0.014,0.7,0.002
04-03-07,54,35,0.022,0.020,0.8,0.002
04-03-08,58,40,0.028,0.021,0.8,0.002
04-03-09,62,40,0.032,0.022,0.8,0.002
04-03-10,48,32,0.042,0.016,0.8,0.003
04-03-11,,,,,,
04-03-12,,,,,,
04-03-13,,,0.055,0.012,0.5,0.003
04-03-14,,,0.057,0.011,0.4,0.004
04-03-15,,,0.057,0.011,0.4,0.004
04-03-16,,,0.058,0.012,0.4,0.004
04-03-17,44,20,0.053,0.016,0.5,0.004
