DATE,PM10,PM2.5,O3,NO2,CO,SO2
06-01-01,103,,0.048,0.019,0.7,0.007
06-01-02,100,,0.049,0.017,0.6,0.007
06-01-03,99,,0.045,0.015,0.6,0.006
06-01-04,87,,0.049,0.013,0.6,0.006
06-01-05,73,,0.058,0.010,0.6,0.006
06-01-06,62,,0.046,0.017,0.7,0.005
06-01-07,78,,0.014,0.039,0.7,0.005
06-01-08,78,,0.027,0.030,0.7,0.008
06-01-09,68,,0.046,0.021,0.8,0.014
06-01-10,71,,0.064,0.019,0.8,0.011
06-01-11,68,,0.074,0.021,0.7,0.008
06-01-12,79,,0.081,0.020,0.7,0.007
06-01-13,68,,0.083,0.018,0.6,0.006
06-01-14,81,,0.087,0.017,0.6,0.005
06-01-15,86,,0.094,0.016,0.6,0.005
06-01-16,91,,0.097,0.018,0.6,0.005
06-01-17,93,,0.070,0.021,0.6,0.006
06-01-18,88,,0.072,0.022,0.6,0.007
06-01-19,92,,0.059,0.032,0.8,0.009
06-01-20,95,,0.051,0.031,0.7,0.008
06-01-21,86,,0.034,0.044,0.6,0.011
06-01-22,92,,0.015,0.062,0.8,0.012
06-01-23,90,,0.013,0.057,0.7,0.013
06-01-24,87,,0.003,0.068,0.8,0.013
06-02-01,90,,0.002,0.070,0.8,0.009
06-02-02,99,,0.002,0.077,0.9,0.006
06-02-03,95,,0.002,0.065,0.9,0.006
06-02-04,88,,0.007,0.056,0.8,0.005
06-02-05,85,,0.012,0.043,0.8,0.005
06-02-06,84,,0.015,0.041,0.7,0.005
06-02-07,79,,0.006,0.054,0.8,0.004
06-02-08,87,,0.014,0.056,0.8,0.005
06-02-09,94,,0.027,0.049,0.7,0.005
06-02-10,98,,0.028,0.050,0.7,0.004
06-02-11,114,,0.020,0.055,0.8,0.004
06-02-12,128,,0.014,0.059,0.8,0.004
06-02-13,84,,0.038,0.029,0.6,0.004
06-02-14,50,,0.041,0.027,0.6,0.004
06-02-15,49,,0.043,0.031,0.6,0.005
06-02-16,67,,0.043,0.030,0.6,0.004
06-02-17,55,,0.031,0.043,0.6,0.004
06-02-18,61,,0.022,0.051,0.7,0.005
06-02-19,65,,0.026,0.048,0.7,0.005
06-02-20,67,,0.042,0.030,0.6,0.005
06-02-21,63,,0.039,0.034,0.7,0.004
06-02-22,67,,0.031,0.041,0.8,0.005
06-02-23,80,,0.027,0.041,0.7,0.005
06-02-24,61,,0.030,0.032,0.7,0.003
06-03-01,56,,0.041,0.016,0.5,0.003
06-03-02,42,,0.047,0.011,0.5,0.003
