DATE,PM10,PM2.5,O3,NO2,CO,SO2
01-01-01,23,15,0.013,0.029,0.8,0.003
01-01-02,23,13,0.017,0.023,0.8,0.003
01-01-03,26,12,0.010,0.029,0.8,0.003
01-01-04,32,21,0.006,0.032,0.8,0.003
01-01-05,28,11,0.005,0.032,0.8,0.003
01-01-06,25,17,0.003,0.035,0.8,0.002
01-01-07,33,18,0.003,0.034,0.8,0.002
01-01-08,27,18,0.002,0.034,0.9,0.002
01-01-09,32,19,0.005,0.033,0.9,0.002
01-01-10,26,15,0.011,0.029,0.8,0.003
01-01-11,26,14,0.019,0.023,0.8,0.003
01-01-12,19,10,0.022,0.022,0.8,0.003
01-01-13,24,,0.026,0.020,0.8,0.003
01-01-14,36,22,0.030,0.016,0.8,0.003
01-01-15,27,21,0.030,0.016,0.8,0.003
01-01-16,26,16,0.030,0.014,0.8,0.002
01-01-17,26,21,0.027,0.017,0.8,0.002
01-01-18,30,16,0.023,0.019,0.8,0.002
01-01-19,36,21,0.016,0.026,0.9,0.002
01-01-20,26,26,0.013,0.027,0.9,0.002
01-01-21,37,27,0.009,0.030,0.9,0.002
01-01-22,39,32,0.008,0.029,0.9,0.002
01-01-23,38,29,0.002,0.038,1.0,0.002
01-01-24,27,25,0.003,0.040,1.0,0.002
01-02-01,32,20,0.009,0.035,0.9,0.003
01-02-02,21,16,0.027,0.017,0.8,0.003
01-02-03,27,10,0.035,0.010,0.7,0.003
01-02-04,34,10,0.030,0.015,0.7,0.003
01-02-05,30,9,0.029,0.015,0.7,0.003
01-02-06,27,9,0.030,0.012,0.7,0.003
01-02-07,23,6,0.025,0.018,0.7,0.002
01-02-08,24,11,0.002,0.041,0.8,0.003
01-02-09,31,8,0.004,0.042,0.8,0.003
01-02-10,27,11,0.015,0.030,0.8,0.003
01-02-11,28,7,0.024,0.020,0.7,0.003
01-02-12,17,3,0.027,0.018,0.7,0.003
01-02-13,34,18,0.032,0.015,0.7,0.003
01-02-14,44,24,0.034,0.012,0.7,0.003
01-02-15,46,17,0.034,0.012,0.7,0.003
01-02-16,52,20,0.036,0.011,0.7,0.003
01-02-17,50,20,0.034,0.013,0.7,0.003
01-02-18,49,21,0.026,0.020,0.7,0.003
01-02-19,48,17,0.019,0.026,0.8,0.003
01-02-20,47,17,0.016,0.029,0.8,0.003
01-02-21,50,19,0.014,0.032,0.8,0.003
01-02-22,37,16,0.018,0.027,0.8,0.003
01-02-23,46,12,0.026,0.017,0.7,0.003
01-02-24,49,17,0.028,0.014,0.7,0.002
01-03-01,56,15,0.031,0.010,0.7,0.002
01-03-02,59,16,0.032,0.009,0.7,0.002
01-03-03,51,16,0.031,0.009,0.6,0.003
01-03-04,52,15,0.029,0.011,0.7,0.003
01-03-05,45,12,0.027,0.012,0.7,0.003
01-03-06,52,16,0.022,0.016,0.7,0.003
01-03-07,46,19,0.017,0.019,0.7,0.003
01-03-08,54,18,0.006,0.031,0.8,0.003
01-03-09,57,18,0.005,0.034,0.8,0.003
01-03-10,58,20,0.010,0.031,0.9,0.003
01-03-11,57,18,0.021,0.022,0.8,0.003
01-03-12,48,18,0.026,0.019,0.8,0.003
01-03-13,38,23,0.031,0.014,0.7,0.003
01-03-14,40,27,0.031,0.015,0.7,0.003
01-03-15,43,23,0.032,0.015,0.7,0.003
01-03-16,38,20,0.030,0.016,0.8,0.003
01-03-17,34,20,0.027,0.018,0.8,0.003
01-03-18,35,20,0.018,0.026,0.8,0.003
01-03-19,35,16,0.019,0.025,0.8,0.003
01-03-20,34,19,0.018,0.025,0.8,0.003
01-03-21,37,20,0.012,0.031,0.9,0.003
01-03-22,31,23,0.008,0.036,0.9,0.003
01-03-23,35,16,0.003,0.044,1.0,0.003
01-03-24,32,20,0.002,0.046,1.0,0.003
01-04-01,47,24,0.002,0.045,1.1,0.002
01-04-02,38,20,0.002,0.045,1.1,0.002
01-04-03,36,20,0.002,0.043,1.1,0.002
01-04-04,36,21,0.001,0.044,1.1,0.002
01-04-05,33,17,0.001,0.047,1.1,0.002
01-04-06,32,17,0.001,0.045,1.1,0.002
01-04-07,28,17,0.001,0.048,1.1,0.003
01-04-08,34,19,0.001,0.047,1.0,0.003
01-04-09,30,16,0.002,0.049,1.1,0.003
01-04-10,40,23,0.003,0.057,1.2,0.004
01-04-11,37,30,0.007,0.048,1.0,0.005
01-04-12,41,24,0.014,0.036,0.8,0.005
01-04-13,49,24,0.019,0.031,0.8,0.004
01-04-14,51,31,0.017,0.041,0.8,0.004
01-04-15,41,23,0.022,0.030,0.8,0.003
01-04-16,44,28,0.017,0.029,0.8,0.003
01-04-17,44,26,0.014,0.033,0.8,0.003
01-04-18,39,24,0.019,0.027,0.8,0.002
01-04-19,36,21,0.015,0.030,0.8,0.002
01-04-20,36,20,0.006,0.040,0.9,0.002
01-04-21,34,24,0.004,0.042,0.9,0.002
01-04-22,40,19,0.008,0.038,0.9,0.002
01-04-23,30,19,0.006,0.040,0.9,0.002
01-04-24,48,25,0.009,0.035,0.9,0.003
01-05-01,48,21,0.005,0.039,1.0,0.003
01-05-02,40,27,0.009,0.033,0.9,0.003
01-05-03,38,24,0.014,0.024,0.9,0.002
01-05-04,36,16,0.011,0.027,0.9,0.002
01-05-05,33,21,0.023,0.020,0.9,0.003
01-05-06,21,14,0.030,0.016,0.8,0.003
01-05-07,18,11,0.022,0.022,0.8,0.003
01-05-08,26,18,0.006,0.038,0.8,0.002
01-05-09,24,25,0.010,0.038,0.9,0.003
01-05-10,25,22,0.017,0.029,0.8,0.003
01-05-11,26,15,0.026,0.023,0.8,0.004
01-05-12,35,14,0.030,0.020,0.7,0.004
01-05-13,28,10,0.034,0.017,0.7,0.004
01-05-14,26,12,0.035,0.016,0.7,0.003
01-05-15,29,17,0.033,0.016,0.7,0.003
01-05-16,36,17,0.033,0.016,0.7,0.003
01-05-17,25,10,0.031,0.018,0.6,0.002
01-05-18,28,14,0.023,0.026,0.7,0.002
01-05-19,24,7,0.013,0.036,0.8,0.002
01-05-20,24,10,0.009,0.040,0.8,0.002
01-05-21,16,7,0.012,0.037,0.8,0.002
01-05-22,20,11,0.014,0.033,0.8,0.002
01-05-23,16,6,0.022,0.024,0.7,0.002
01-05-24,21,6,0.026,0.020,0.7,0.002
01-06-01,13,8,0.024,0.020,0.7,0.002
01-06-02,15,5,0.028,0.016,0.7,0.002
01-06-03,12,10,0.029,0.014,0.7,0.003
01-06-04,14,10,0.030,0.014,0.7,0.003
01-06-05,14,7,0.027,0.016,0.7,0.003
01-06-06,18,11,0.024,0.018,0.8,0.003
01-06-07,17,7,0.023,0.019,0.8,0.003
01-06-08,15,9,0.005,0.042,0.9,0.003
01-06-09,30,15,0.003,0.047,1.0,0.003
01-06-10,37,21,0.006,0.047,1.1,0.003
01-06-11,39,16,0.017,0.032,0.9,0.003
01-06-12,24,9,0.030,0.018,0.7,0.003
01-06-13,17,7,0.034,0.016,0.7,0.003
01-06-14,22,11,0.033,0.017,0.7,0.002
01-06-15,27,14,0.032,0.018,0.6,0.002
01-06-16,29,13,0.027,0.026,0.7,0.002
01-06-17,52,22,0.020,0.033,0.8,0.003
01-06-18,48,22,0.019,0.032,0.7,0.002
01-06-19,28,12,0.013,0.036,0.8,0.002
01-06-20,48,10,0.020,0.025,0.9,0.002
01-06-21,160,19,0.019,0.022,0.9,0.002
01-06-22,91,14,0.017,0.023,0.9,0.002
01-06-23,40,12,0.030,0.011,0.8,0.002
01-06-24,95,10,0.030,0.011,0.8,0.002
01-07-01,97,20,0.031,0.010,0.9,0.003
01-07-02,66,18,0.029,0.011,0.8,0.003
01-07-03,62,15,0.028,0.010,0.8,0.003
01-07-04,64,16,0.027,0.009,0.7,0.003
01-07-05,61,11,0.027,0.010,0.7,0.002
01-07-06,66,12,0.025,0.011,0.7,0.002
01-07-07,52,8,0.020,0.016,0.7,0.002
01-07-08,32,13,0.015,0.021,0.7,0.002
01-07-09,37,10,0.014,0.023,0.7,0.003
01-07-10,43,10,0.020,0.018,0.7,0.003
01-07-11,43,13,0.026,0.014,0.7,0.003
01-07-12,36,6,0.031,0.011,0.6,0.003
01-07-13,49,12,0.033,0.010,0.6,0.002
01-07-14,40,12,0.032,0.012,0.6,0.002
01-07-15,28,8,0.032,0.012,0.6,0.002
01-07-16,25,10,0.031,0.013,0.6,0.002
01-07-17,30,17,0.025,0.020,0.7,0.002
01-07-18,24,15,0.023,0.020,0.7,0.002
01-07-19,20,5,0.014,0.029,0.7,0.003
01-07-20,18,8,0.019,0.022,0.7,0.003
01-07-21,15,6,0.019,0.021,0.7,0.003
01-07-22,18,13,0.021,0.019,0.7,0.003
01-07-23,30,7,0.026,0.012,0.7,0.003
01-07-24,18,10,0.024,0.014,0.7,0.003
01-08-01,17,9,0.027,0.011,0.7,0.003
01-08-02,17,12,0.027,0.010,0.7,0.003
01-08-03,20,14,0.027,0.010,0.7,0.004
01-08-04,26,9,0.027,0.009,0.7,0.004
01-08-05,25,13,0.025,0.011,0.7,0.004
01-08-06,22,11,0.024,0.013,0.7,0.004
01-08-07,23,12,0.020,0.017,0.7,0.004
01-08-08,20,10,0.013,0.027,0.7,0.004
01-08-09,13,5,0.016,0.026,0.7,0.004
01-08-10,15,6,0.025,0.017,0.7,0.003
01-08-11,16,7,0.025,0.018,0.7,0.004
01-08-12,15,3,0.028,0.015,0.7,0.004
01-08-13,26,8,0.029,0.015,0.7,0.004
01-08-14,25,14,0.031,0.013,0.7,0.004
01-08-15,21,12,0.031,0.014,0.7,0.004
