DATE,PM10,PM2.5,O3,NO2,CO,SO2
05-04-16,57,6,0.038,0.021,0.4,0.003
05-04-17,45,11,0.037,0.022,0.5,0.003
05-04-18,48,6,0.034,0.024,0.5,0.003
05-04-19,45,11,0.034,0.022,0.5,0.003
05-04-20,50,16,0.031,0.026,0.5,0.004
05-04-21,48,17,0.027,0.029,0.5,0.004
05-04-22,39,10,0.021,0.035,0.6,0.004
05-04-23,47,14,0.015,0.040,0.6,0.003
05-04-24,38,12,0.016,0.036,0.6,0.003
05-05-01,34,6,0.026,0.023,0.5,0.003
05-05-02,38,14,0.021,0.025,0.5,0.003
05-05-03,46,15,0.027,0.019,0.5,0.003
05-05-04,34,15,0.028,0.019,0.5,0.003
05-05-05,33,10,0.020,0.025,0.6,0.003
05-05-06,40,15,0.009,0.034,0.6,0.003
05-05-07,40,16,0.006,0.040,0.6,0.003
05-05-08,42,16,0.018,0.029,0.6,0.005
05-05-09,44,4,0.027,0.022,0.5,0.006
05-05-10,40,7,0.026,0.023,0.6,0.005
05-05-11,38,9,0.031,0.023,0.6,0.005
05-05-12,43,7,0.038,0.023,0.6,0.007
05-05-13,36,12,0.051,0.015,0.5,0.004
05-05-14,24,7,0.050,0.016,0.5,0.004
05-05-15,35,4,0.049,0.018,0.5,0.004
05-05-16,34,9,0.047,0.018,0.5,0.004
05-05-17,29,11,0.047,0.020,0.5,0.004
05-05-18,38,10,0.043,0.026,0.5,0.005
05-05-19,37,18,0.041,0.030,0.6,0.005
05-05-20,44,25,0.045,0.022,0.6,0.003
05-05-21,44,18,0.036,0.029,0.6,0.003
05-05-22,48,21,0.038,0.022,0.7,0.004
05-05-23,44,16,0.036,0.022,0.6,0.004
05-05-24,48,14,0.033,0.025,0.6,0.004
05-06-01,47,15,0.025,0.030,0.6,0.004
05-06-02,44,14,0.013,0.038,0.6,0.004
05-06-03,40,20,0.016,0.033,0.6,0.005
05-06-04,36,18,0.017,0.030,0.5,0.005
05-06-05,37,13,0.017,0.030,0.5,0.005
05-06-06,38,14,0.009,0.042,0.6,0.004
05-06-07,47,20,0.003,0.053,0.7,0.004
05-06-08,68,25,0.003,0.060,0.8,0.005
05-06-09,76,22,0.005,0.059,0.8,0.005
05-06-10,51,,0.023,0.048,0.6,0.005
05-06-11,44,,0.043,0.034,0.6,0.005
05-06-12,43,,0.039,0.040,0.6,0.004
05-06-13,41,,0.051,0.026,0.6,0.005
05-06-14,41,,0.052,0.027,0.7,0.006
05-06-15,,,,,,
05-06-16,37,13,0.058,0.024,0.5,0.007
05-06-17,42,16,0.051,0.031,0.5,0.008
05-06-18,47,18,0.040,0.038,0.5,0.008
05-06-19,42,20,0.039,0.037,0.5,0.008
05-06-20,37,17,0.037,0.033,0.5,0.006
05-06-21,38,15,0.030,0.038,0.5,0.005
05-06-22,44,19,0.016,0.055,0.5,0.006
05-06-23,36,14,0.013,0.057,0.5,0.005
05-06-24,44,21,0.009,0.055,0.5,0.004
05-07-01,54,30,0.012,0.047,0.5,0.004
05-07-02,57,31,0.010,0.043,0.5,0.004
05-07-03,57,37,0.003,0.049,0.6,0.004
05-07-04,65,43,0.002,0.047,0.6,0.004
05-07-05,65,36,0.002,0.044,0.6,0.004
05-07-06,52,31,0.002,0.047,0.6,0.004
05-07-07,42,19,0.002,0.056,0.7,0.004
05-07-08,51,21,0.004,0.057,0.7,0.005
05-07-09,39,8,0.008,0.057,0.7,0.007
05-07-10,46,14,0.011,0.062,0.7,0.007
05-07-11,50,12,0.023,0.051,0.6,0.007
05-07-12,45,14,0.043,0.038,0.5,0.006
05-07-13,48,18,0.046,0.037,0.5,0.012
05-07-14,53,18,0.058,0.029,0.6,0.009
05-07-15,65,24,0.069,0.023,0.7,0.008
05-07-16,65,31,0.061,0.030,0.6,0.007
05-07-17,61,26,0.053,0.030,0.4,0.007
05-07-18,47,23,0.051,0.026,0.4,0.005
05-07-19,26,10,0.038,0.034,0.4,0.004
05-07-20,29,16,0.030,0.032,0.4,0.004
05-07-21,36,18,0.032,0.028,0.5,0.004
05-07-22,34,14,0.026,0.034,0.5,0.004
05-07-23,40,16,0.015,0.043,0.5,0.004
05-07-24,35,18,0.015,0.044,0.5,0.004
05-08-01,37,14,0.011,0.046,0.5,0.004
05-08-02,43,27,0.018,0.029,0.5,0.003
05-08-03,47,30,0.018,0.025,0.5,0.003
05-08-04,44,29,0.016,0.024,0.5,0.003
05-08-05,43,25,0.026,0.015,0.5,0.003
05-08-06,25,11,0.039,0.009,0.4,0.003
05-08-07,29,17,0.027,0.022,0.5,0.004
05-08-08,39,22,0.023,0.031,0.6,0.005
05-08-09,37,19,0.022,0.031,0.5,0.005
05-08-10,47,14,0.031,0.026,0.6,0.006
05-08-11,48,28,0.036,0.026,0.7,0.007
05-08-12,54,25,0.045,0.027,0.7,0.007
05-08-13,56,35,0.048,0.028,0.7,0.006
05-08-14,45,26,0.059,0.022,0.6,0.005
05-08-15,55,34,0.062,0.024,0.6,0.005
05-08-16,57,34,0.058,0.029,0.6,0.005
05-08-17,60,40,0.054,0.031,0.7,0.006
05-08-18,66,41,0.043,0.040,0.8,0.007
05-08-19,83,48,0.035,0.047,0.9,0.008
05-08-20,88,40,0.024,0.055,0.8,0.008
05-08-21,76,46,0.012,0.057,0.8,0.008
05-08-22,72,42,0.010,0.054,0.7,0.010
05-08-23,45,26,0.025,0.036,0.6,0.008
05-08-24,39,22,0.016,0.044,0.6,0.010
05-09-01,57,18,0.009,0.050,0.6,0.014
05-09-02,50,32,0.028,0.023,0.5,0.012
05-09-03,38,24,0.039,0.015,0.4,0.009
05-09-04,27,18,0.040,0.013,0.4,0.005
05-09-05,32,16,0.035,0.018,0.4,0.006
05-09-06,31,21,0.020,0.031,0.5,0.004
05-09-07,30,15,0.018,0.036,0.5,0.005
05-09-08,50,29,0.012,0.044,0.5,0.004
05-09-09,51,22,0.031,0.029,0.5,0.005
05-09-10,21,6,0.042,0.021,0.4,0.005
05-09-11,22,6,0.044,0.022,0.5,0.004
05-09-12,28,13,0.054,0.016,0.5,0.004
05-09-13,33,14,0.060,0.014,0.5,0.005
05-09-14,39,26,0.061,0.016,0.6,0.005
05-09-15,50,26,0.062,0.017,0.6,0.005
05-09-16,56,38,0.062,0.018,0.6,0.006
05-09-17,56,37,0.061,0.019,0.6,0.005
05-09-18,46,31,0.053,0.022,0.5,0.004
05-09-19,52,35,0.055,0.017,0.6,0.004
05-09-20,49,37,0.041,0.026,0.6,0.004
05-09-21,48,39,0.029,0.025,0.6,0.004
05-09-22,56,30,0.030,0.024,0.6,0.005
05-09-23,47,22,0.032,0.024,0.6,0.005
05-09-24,40,18,0.041,0.014,0.5,0.004
05-10-01,40,17,0.035,0.016,0.5,0.003
05-10-02,49,30,0.019,0.018,0.6,0.003
05-10-03,53,39,0.028,0.012,0.5,0.003
05-10-04,37,29,0.027,0.013,0.6,0.003
05-10-05,41,22,0.024,0.015,0.6,0.003
05-10-06,43,28,0.014,0.022,0.6,0.003
05-10-07,40,23,0.010,0.026,0.6,0.004
05-10-08,42,25,0.013,0.026,0.6,0.005
05-10-09,39,20,0.016,0.031,0.6,0.007
05-10-10,44,20,0.027,0.028,0.6,0.007
05-10-11,42,15,0.039,0.021,0.6,0.006
05-10-12,45,19,0.051,0.016,0.6,0.005
05-10-13,57,11,0.055,0.016,0.5,0.004
05-10-14,39,16,0.056,0.018,0.5,0.004
05-10-15,33,12,0.065,0.016,0.5,0.004
05-10-16,45,24,0.069,0.019,0.6,0.005
05-10-17,45,24,0.064,0.021,0.6,0.006
05-10-18,47,23,0.061,0.019,0.7,0.006
05-10-19,40,21,0.056,0.019,0.6,0.006
05-10-20,42,32,0.046,0.027,0.7,0.005
05-10-21,43,34,0.027,0.040,0.7,0.007
05-10-22,47,23,0.026,0.037,0.6,0.009
05-10-23,40,25,0.016,0.046,0.5,0.011
05-10-24,40,20,0.014,0.045,0.5,0.014
05-11-01,44,24,0.011,0.046,0.6,0.011
05-11-02,47,30,0.010,0.046,0.7,0.008
05-11-03,48,31,0.016,0.036,0.7,0.008
05-11-04,42,29,0.025,0.021,0.6,0.004
05-11-05,36,22,0.027,0.016,0.5,0.003
05-11-06,35,20,0.023,0.021,0.5,0.003
05-11-07,30,15,0.020,0.025,0.5,0.003
05-11-08,32,10,0.021,0.028,0.6,0.003
05-11-09,29,9,0.022,0.027,0.6,0.003
05-11-10,35,14,0.027,0.023,0.5,0.003
05-11-11,39,17,0.039,0.017,0.6,0.004
05-11-12,46,24,0.040,0.019,0.6,0.004
05-11-13,48,26,0.045,0.018,0.6,0.003
05-11-14,,,,,,
05-11-15,46,22,0.047,0.018,0.5,0.003
05-11-16,46,24,0.045,0.019,0.5,0.003
05-11-17,47,26,0.045,0.021,0.5,0.003
05-11-18,44,26,0.046,0.020,0.5,0.003
05-11-19,53,32,0.040,0.020,0.6,0.003
05-11-20,37,27,0.041,0.015,0.5,0.003
05-11-21,30,21,0.038,0.015,0.5,0.002
05-11-22,12,,0.036,0.014,0.5,0.002
05-11-23,13,6,0.032,0.018,0.5,0.002
05-11-24,9,6,0.034,0.014,0.5,0.002
05-12-01,11,6,0.037,0.010,0.5,0.002
05-12-02,8,7,0.039,0.005,0.6,0.002
05-12-03,14,13,0.036,0.007,0.6,0.003
05-12-04,16,15,0.026,0.009,1.0,0.003
05-12-05,18,12,0.035,0.007,0.7,0.002
05-12-06,11,10,0.042,0.010,0.5,0.002
05-12-07,20,7,0.032,0.016,0.6,0.003
05-12-08,29,7,0.028,0.021,0.6,0.003
05-12-09,27,9,0.028,0.022,0.7,0.004
05-12-10,36,12,0.029,0.022,0.8,0.005
05-12-11,28,14,0.032,0.021,0.6,0.004
05-12-12,38,18,0.037,0.018,0.6,0.005
05-12-13,57,27,0.045,0.015,0.8,0.006
05-12-14,63,26,0.047,0.016,0.8,0.006
05-12-15,64,31,0.052,0.013,0.7,0.006
05-12-16,60,18,0.053,0.014,0.6,0.005
05-12-17,65,38,0.053,0.016,0.6,0.005
05-12-18,69,39,0.045,0.022,0.6,0.004
05-12-19,71,37,0.046,0.020,0.7,0.005
05-12-20,63,36,0.047,0.016,0.6,0.004
05-12-21,27,18,0.042,0.018,0.6,0.004
05-12-22,21,11,0.043,0.019,0.6,0.004
05-12-23,24,15,0.033,0.025,0.7,0.004
05-12-24,37,20,0.036,0.020,0.6,0.004
05-13-01,35,16,0.046,0.010,0.5,0.004
05-13-02,38,18,0.045,0.011,0.5,0.004
05-13-03,44,18,0.042,0.014,0.6,0.005
05-13-04,50,24,0.044,0.011,0.6,0.004
05-13-05,41,23,0.043,0.011,0.5,0.004
05-13-06,37,18,0.035,0.021,0.5,0.004
05-13-07,41,14,0.026,0.035,0.5,0.004
05-13-08,45,16,0.020,0.043,0.7,0.005
05-13-09,56,6,0.034,0.026,0.6,0.006
05-13-10,56,16,0.037,0.025,0.6,0.007
05-13-11,74,14,0.043,0.023,0.6,0.007
05-13-12,,,0.049,0.021,0.6,0.008
05-13-13,92,29,0.060,0.014,0.6,0.008
05-13-14,93,33,0.061,0.018,0.6,0.007
05-13-15,97,32,0.065,0.016,0.6,0.006
05-13-16,97,34,0.064,0.017,0.7,0.007
05-13-17,89,31,0.060,0.017,0.7,0.007
05-13-18,83,26,0.057,0.021,0.7,0.008
05-13-19,79,29,0.057,0.022,0.6,0.006
05-13-20,78,34,0.052,0.029,0.6,0.005
05-13-21,70,34,0.051,0.025,0.6,0.005
05-13-22,47,18,0.054,0.016,0.5,0.003
05-13-23,37,15,0.056,0.013,0.5,0.003
05-13-24,37,17,0.048,0.021,0.5,0.003
05-14-01,46,11,0.048,0.017,0.5,0.003
05-14-02,45,21,0.041,0.020,0.5,0.003
05-14-03,40,21,0.028,0.031,0.6,0.003
05-14-04,42,24,0.038,0.019,0.5,0.003
05-14-05,34,20,0.042,0.015,0.5,0.003
05-14-06,31,17,0.031,0.031,0.6,0.003
05-14-07,36,16,0.020,0.047,0.6,0.003
05-14-08,31,8,0.026,0.041,0.5,0.003
05-14-09,34,10,0.030,0.034,0.5,0.003
05-14-10,41,11,0.041,0.025,0.5,0.003
05-14-11,45,17,0.049,0.020,0.6,0.004
05-14-12,47,16,0.058,0.018,0.6,0.004
05-14-13,54,26,0.065,0.014,0.6,0.004
05-14-14,57,31,0.070,0.016,0.7,0.005
05-14-15,69,35,0.067,0.021,0.8,0.007
05-14-16,73,37,0.069,0.024,0.8,0.008
05-14-17,71,39,0.074,0.020,0.7,0.007
05-14-18,73,49,0.061,0.031,0.8,0.007
05-14-19,84,46,0.057,0.030,0.9,0.008
05-14-20,80,45,0.059,0.023,0.8,0.006
05-14-21,79,42,0.047,0.026,0.8,0.005
05-14-22,66,38,0.047,0.021,0.8,0.005
05-14-23,76,46,0.050,0.019,0.8,0.006
05-14-24,78,44,0.054,0.018,0.8,0.006
05-15-01,104,56,0.060,0.012,0.8,0.006
05-15-02,103,62,0.062,0.010,0.8,0.006
05-15-03,84,56,0.057,0.010,0.8,0.006
05-15-04,97,63,0.059,0.010,0.9,0.006
05-15-05,110,61,0.058,0.008,0.8,0.004
05-15-06,105,57,0.051,0.012,0.9,0.006
05-15-07,107,57,0.052,0.015,0.9,0.006
05-15-08,113,58,0.044,0.023,0.8,0.005
05-15-09,136,65,0.029,0.033,1.0,0.005
05-15-10,169,64,0.021,0.044,1.0,0.005
05-15-11,151,63,0.015,0.051,0.9,0.007
05-15-12,170,71,0.021,0.047,0.9,0.009
05-15-13,133,66,0.032,0.044,1.0,0.008
05-15-14,135,72,0.043,0.038,0.9,0.006
05-15-15,135,66,0.050,0.033,0.9,0.005
05-15-16,120,74,0.052,0.039,0.9,0.005
05-15-17,110,73,0.044,0.044,0.8,0.004
05-15-18,89,53,0.041,0.034,0.8,0.005
05-15-19,72,41,0.038,0.030,0.7,0.004
05-15-20,75,48,0.030,0.035,0.8,0.003
05-15-21,68,43,0.033,0.030,0.8,0.003
05-15-22,65,36,0.033,0.027,0.7,0.003
05-15-23,68,39,0.015,0.037,0.8,0.003
05-15-24,69,44,0.020,0.028,0.7,0.003
05-16-01,80,43,0.021,0.023,0.7,0.004
05-16-02,83,46,0.014,0.027,0.8,0.003
05-16-03,73,43,0.009,0.030,0.7,0.003
05-16-04,63,39,0.010,0.029,0.7,0.003
05-16-05,68,35,0.004,0.033,0.7,0.003
05-16-06,62,39,0.002,0.032,0.7,0.003
05-16-07,60,32,0.002,0.037,0.8,0.003
05-16-08,64,42,0.005,0.038,0.8,0.003
05-16-09,63,31,0.013,0.040,0.7,0.004
05-16-10,47,24,0.016,0.047,0.7,0.005
05-16-11,54,23,0.025,0.047,0.7,0.007
05-16-12,44,17,0.033,0.041,0.6,0.006
05-16-13,39,13,0.047,0.031,0.5,0.005
05-16-14,40,4,0.052,0.025,0.4,0.004
05-16-15,50,33,0.067,0.023,0.6,0.005
05-16-16,56,23,0.073,0.024,0.6,0.005
05-16-17,64,34,0.077,0.023,0.7,0.007
05-16-18,64,29,0.077,0.025,0.9,0.010
05-16-19,69,36,0.070,0.023,0.8,0.007
05-16-20,71,45,0.070,0.027,0.9,0.007
05-16-21,76,47,0.070,0.025,1.0,0.007
05-16-22,66,52,0.064,0.024,0.9,0.007
05-16-23,67,37,0.051,0.030,0.8,0.006
05-16-24,74,46,0.047,0.025,0.8,0.006
05-17-01,74,38,0.047,0.022,0.8,0.007
05-17-02,83,53,0.042,0.023,0.8,0.006
05-17-03,71,44,0.051,0.016,0.8,0.007
05-17-04,70,47,0.021,0.029,0.8,0.005
05-17-05,73,53,0.012,0.033,0.8,0.004
05-17-06,70,51,0.020,0.031,0.9,0.005
05-17-07,66,45,0.024,0.033,0.9,0.006
05-17-08,61,38,0.032,0.031,0.8,0.007
05-17-09,66,36,0.042,0.028,0.8,0.008
05-17-10,61,30,0.054,0.024,0.7,0.009
05-17-11,58,31,0.066,0.019,0.7,0.008
05-17-12,53,33,0.076,0.016,0.7,0.007
05-17-13,47,21,0.079,0.014,0.6,0.006
05-17-14,37,22,0.079,0.013,0.6,0.006
05-17-15,48,20,0.079,0.016,0.7,0.007
05-17-16,46,21,0.073,0.014,0.6,0.007
05-17-17,40,20,0.069,0.014,0.5,0.005
05-17-18,35,9,0.065,0.017,0.5,0.006
05-17-19,48,22,0.066,0.020,0.5,0.005
05-17-20,42,25,0.056,0.029,0.6,0.008
05-17-21,59,39,0.043,0.044,0.7,0.014
05-17-22,55,31,0.034,0.048,0.7,0.009
05-17-23,51,32,0.020,0.062,0.7,0.007
05-17-24,59,32,0.013,0.068,0.8,0.007
05-18-01,66,29,0.006,0.068,0.8,0.007
05-18-02,70,43,0.003,0.063,0.8,0.006
05-18-03,55,38,0.002,0.065,0.8,0.006
05-18-04,44,33,0.003,0.059,0.7,0.006
05-18-05,41,26,0.002,0.056,0.7,0.005
05-18-06,44,25,0.002,0.056,0.8,0.005
05-18-07,46,26,0.002,0.059,0.8,0.005
05-18-08,53,24,0.003,0.066,0.9,0.006
05-18-09,66,24,0.011,0.065,0.8,0.006
05-18-10,48,18,0.028,0.044,0.6,0.005
05-18-11,42,20,0.040,0.035,0.6,0.004
05-18-12,45,17,0.051,0.027,0.5,0.004
05-18-13,37,15,0.060,0.020,0.6,0.004
05-18-14,,,,,,
05-18-15,,,,,,
05-18-16,47,24,0.050,0.019,0.5,0.005
05-18-17,31,15,0.047,0.019,0.4,0.005
05-18-18,37,17,0.046,0.018,0.4,0.004
05-18-19,37,23,0.040,0.026,0.5,0.004
05-18-20,39,24,0.040,0.024,0.5,0.005
05-18-21,42,21,0.043,0.020,0.5,0.004
05-18-22,42,21,0.042,0.021,0.5,0.005
05-18-23,42,27,0.041,0.018,0.5,0.005
05-18-24,51,23,0.041,0.015,0.5,0.005
05-19-01,44,25,0.043,0.011,0.4,0.004
05-19-02,52,35,0.044,0.007,0.4,0.003
05-19-03,49,31,0.043,0.006,0.4,0.003
05-19-04,41,21,0.041,0.009,0.4,0.003
05-19-05,35,16,0.044,0.008,0.4,0.004
05-19-06,34,22,0.042,0.011,0.4,0.004
05-19-07,35,18,0.031,0.022,0.4,0.003
05-19-08,29,16,0.031,0.024,0.4,0.003
05-19-09,51,24,0.028,0.030,0.5,0.003
05-19-10,60,30,0.029,0.035,0.6,0.003
05-19-11,55,30,0.035,0.029,0.5,0.003
05-19-12,48,31,0.038,0.026,0.6,0.003
05-19-13,50,33,0.041,0.024,0.6,0.003
05-19-14,52,39,0.039,0.028,0.6,0.003
05-19-15,52,42,0.034,0.029,0.6,0.003
05-19-16,51,35,0.030,0.034,0.8,0.004
05-19-17,41,32,0.039,0.025,0.6,0.003
05-19-18,43,29,0.030,0.040,0.6,0.004
05-19-19,44,32,0.040,0.030,0.7,0.004
05-19-20,35,28,0.035,0.031,0.7,0.003
05-19-21,56,26,0.023,0.038,0.7,0.004
05-19-22,63,30,0.022,0.036,0.8,0.004
05-19-23,57,29,0.026,0.029,0.7,0.004
05-19-24,50,27,0.017,0.033,0.7,0.003
05-20-01,60,13,0.034,0.019,0.6,0.004
05-20-02,56,34,0.042,0.011,0.5,0.004
05-20-03,53,29,0.045,0.009,0.5,0.004
05-20-04,42,23,0.042,0.010,0.5,0.003
05-20-05,43,22,0.040,0.009,0.5,0.003
05-20-06,47,23,0.035,0.012,0.5,0.003
05-20-07,51,21,0.024,0.024,0.6,0.003
05-20-08,45,20,0.018,0.032,0.6,0.004
05-20-09,49,19,0.020,0.030,0.6,0.004
05-20-10,46,15,0.020,0.031,0.6,0.005
05-20-11,43,20,0.023,0.031,0.6,0.005
05-20-12,40,16,0.029,0.031,0.5,0.005
05-20-13,30,16,0.039,0.023,0.4,0.004
05-20-14,32,12,0.039,0.023,0.4,0.004
05-20-15,23,6,0.047,0.017,0.4,0.003
05-20-16,24,8,0.045,0.019,0.4,0.003
05-20-17,28,10,0.043,0.020,0.4,0.003
05-20-18,28,4,0.040,0.021,0.4,0.003
05-20-19,32,12,0.033,0.029,0.4,0.004
05-20-20,38,22,0.032,0.027,0.5,0.003
05-20-21,38,20,0.031,0.027,0.5,0.003
05-20-22,35,18,0.029,0.026,0.5,0.004
05-20-23,42,17,0.013,0.041,0.5,0.004
05-20-24,44,22,0.003,0.051,0.6,0.003
05-21-01,42,22,0.006,0.044,0.6,0.003
05-21-02,51,24,0.005,0.041,0.6,0.003
05-21-03,47,32,0.002,0.038,0.6,0.003
05-21-04,45,23,0.005,0.034,0.6,0.003
05-21-05,38,21,0.007,0.030,0.5,0.003
05-21-06,38,24,0.004,0.035,0.5,0.003
05-21-07,35,14,0.006,0.035,0.6,0.003
05-21-08,36,16,0.012,0.033,0.5,0.004
05-21-09,31,8,0.021,0.029,0.5,0.005
05-21-10,30,5,0.031,0.026,0.5,0.005
05-21-11,29,8,0.039,0.025,0.5,0.005
05-21-12,36,12,0.056,0.021,0.5,0.006
05-21-13,32,15,0.072,0.020,0.5,0.005
05-21-14,44,20,0.066,0.019,0.6,0.006
05-21-15,63,17,0.069,0.020,0.5,0.006
05-21-16,46,21,0.068,0.022,0.5,0.010
05-21-17,52,26,0.066,0.024,0.5,0.010
05-21-18,54,31,0.067,0.027,0.5,0.009
05-21-19,58,32,0.061,0.035,0.6,0.008
05-21-20,63,43,0.057,0.039,0.7,0.009
05-21-21,67,38,0.053,0.034,0.7,0.010
05-21-22,60,32,0.049,0.025,0.6,0.008
05-21-23,45,24,0.052,0.017,0.5,0.006
05-21-24,44,23,0.045,0.022,0.5,0.006
05-22-01,45,23,0.042,0.023,0.5,0.006
05-22-02,56,36,0.030,0.031,0.6,0.005
05-22-03,54,35,0.022,0.033,0.6,0.005
05-22-04,53,36,0.021,0.033,0.6,0.005
05-22-05,49,34,0.011,0.039,0.6,0.004
05-22-06,55,31,0.003,0.044,0.6,0.004
05-22-07,41,33,0.011,0.044,0.6,0.005
05-22-08,42,21,0.019,0.040,0.6,0.007
05-22-09,33,,0.031,0.032,0.6,0.008
05-22-10,39,17,0.034,0.034,0.7,0.009
05-22-11,42,16,0.038,0.035,0.7,0.009
05-22-12,53,21,0.054,0.029,0.7,0.011
05-22-13,55,27,0.067,0.023,0.7,0.010
05-22-14,53,25,0.077,0.024,0.6,0.009
05-22-15,60,21,0.074,0.022,0.6,0.008
05-22-16,42,20,0.067,0.020,0.5,0.006
05-22-17,52,25,0.054,0.031,0.5,0.006
05-22-18,46,25,0.052,0.032,0.6,0.006
05-22-19,58,34,0.049,0.040,0.7,0.007
05-22-20,58,29,0.051,0.041,0.7,0.007
05-22-21,63,33,0.044,0.043,0.8,0.007
05-22-22,66,26,0.039,0.042,0.6,0.005
05-22-23,60,26,0.028,0.046,0.6,0.005
05-22-24,54,27,0.018,0.053,0.6,0.004
05-23-01,58,28,0.017,0.048,0.6,0.004
05-23-02,57,31,0.012,0.052,0.6,0.004
05-23-03,62,37,0.009,0.050,0.6,0.004
05-23-04,60,37,0.009,0.044,0.6,0.004
05-23-05,54,35,0.005,0.049,0.7,0.004
05-23-06,50,27,0.002,0.053,0.6,0.004
05-23-07,58,33,0.005,0.051,0.7,0.004
05-23-08,52,23,0.009,0.054,0.6,0.005
05-23-09,54,22,0.021,0.046,0.6,0.006
05-23-10,50,13,0.041,0.035,0.5,0.007
