DATE,PM10,PM2.5,O3,NO2,CO,SO2
08-01-01,37,23,0.012,0.026,0.5,0.005
08-01-02,46,29,0.008,0.025,0.5,0.004
08-01-03,49,27,0.019,0.015,0.4,0.004
08-01-04,47,34,0.029,0.011,0.4,0.003
08-01-05,43,29,0.036,0.010,0.4,0.003
08-01-06,45,31,0.032,0.013,0.4,0.003
08-01-07,46,31,0.029,0.017,0.4,0.003
08-01-08,44,30,0.029,0.021,0.4,0.003
08-01-09,43,26,0.034,0.018,0.4,0.003
08-01-10,40,25,0.041,0.016,0.4,0.003
08-01-11,43,27,0.049,0.014,0.4,0.003
08-01-12,53,26,0.057,0.011,0.4,0.003
08-01-13,40,29,0.059,0.010,0.4,0.003
08-01-14,47,33,0.055,0.012,0.4,0.003
08-01-15,47,31,0.066,0.011,0.4,0.003
08-01-16,60,38,0.066,0.013,0.4,0.004
08-01-17,45,33,0.054,0.013,0.5,0.006
08-01-18,40,29,0.042,0.015,0.5,0.006
08-01-19,35,24,0.030,0.018,0.5,0.005
08-01-20,37,25,0.024,0.016,0.5,0.005
08-01-21,40,23,0.024,0.014,0.6,0.004
08-01-22,35,24,0.023,0.013,0.7,0.008
08-01-23,36,20,0.017,0.016,0.6,0.008
08-01-24,43,18,0.019,0.014,0.4,0.006
08-02-01,36,25,0.026,0.008,0.4,0.005
08-02-02,48,30,0.032,0.004,0.3,0.003
08-02-03,34,22,0.032,0.002,0.3,0.002
08-02-04,35,23,0.031,0.003,0.3,0.002
08-02-05,20,19,0.047,0.002,0.3,0.002
08-02-06,9,3,0.042,0.006,0.3,0.002
08-02-07,11,6,0.036,0.009,0.4,0.002
08-02-08,13,5,0.027,0.017,0.4,0.002
08-02-09,17,11,0.032,0.010,0.4,0.003
08-02-10,22,8,0.028,0.011,0.4,0.003
08-02-11,28,14,0.030,0.011,0.4,0.004
08-02-12,31,15,0.042,0.010,0.4,0.004
08-02-13,28,19,0.050,0.008,0.4,0.003
08-02-14,27,20,0.040,0.016,0.5,0.003
08-02-15,33,27,0.037,0.015,0.5,0.002
08-02-16,11,7,0.040,0.012,0.5,0.003
08-02-17,26,12,0.041,0.011,0.5,0.003
08-02-18,42,35,0.034,0.017,0.5,0.003
08-02-19,51,39,0.027,0.023,0.6,0.003
08-02-20,52,37,0.028,0.018,0.6,0.003
08-02-21,54,38,0.021,0.022,0.8,0.006
08-02-22,51,31,0.019,0.020,0.7,0.006
08-02-23,44,28,0.016,0.020,0.5,0.006
08-02-24,34,24,0.019,0.013,0.4,0.004
08-03-01,36,11,0.026,0.005,0.3,0.003
08-03-02,31,16,0.027,0.003,0.3,0.003
08-03-03,28,17,0.027,0.003,0.3,0.003
08-03-04,32,23,0.025,0.003,0.3,0.002
08-03-05,37,19,0.019,0.007,0.3,0.003
08-03-06,33,25,0.012,0.013,0.4,0.003
08-03-07,40,23,0.008,0.018,0.4,0.002
08-03-08,31,19,0.009,0.018,0.4,0.003
08-03-09,20,13,0.016,0.013,0.3,0.003
08-03-10,15,6,0.019,0.010,0.3,0.003
08-03-11,16,10,0.023,0.010,0.3,0.003
08-03-12,21,7,0.026,0.011,0.3,0.003
08-03-13,21,8,0.032,0.011,0.3,0.003
08-03-14,24,14,0.035,0.011,0.3,0.003
08-03-15,19,9,0.038,0.008,0.3,0.003
08-03-16,23,19,0.036,0.007,0.3,0.003
08-03-17,19,17,0.032,0.008,0.3,0.003
08-03-18,17,11,0.026,0.010,0.3,0.003
08-03-19,29,17,0.020,0.012,0.3,0.003
08-03-20,15,,0.015,0.013,0.3,0.003
08-03-21,19,12,0.013,0.014,0.3,0.003
08-03-22,20,8,0.012,0.014,0.3,0.003
08-03-23,12,10,0.013,0.011,0.3,0.003
08-03-24,12,9,0.012,0.011,0.3,0.003
08-04-01,21,13,0.011,0.012,0.3,0.003
08-04-02,22,12,0.012,0.010,0.3,0.003
08-04-03,19,14,0.010,0.010,0.3,0.003
08-04-04,19,13,0.010,0.011,0.3,0.003
08-04-05,21,10,0.010,0.011,0.3,0.003
08-04-06,18,12,0.006,0.014,0.3,0.003
08-04-07,23,11,0.005,0.018,0.3,0.003
08-04-08,17,10,0.005,0.018,0.3,0.003
08-04-09,24,8,0.010,0.017,0.3,0.003
08-04-10,22,9,0.014,0.015,0.3,0.003
08-04-11,16,5,0.021,0.011,0.3,0.002
08-04-12,17,8,0.024,0.010,0.3,0.002
08-04-13,19,9,0.028,0.008,0.3,0.002
08-04-14,23,5,0.027,0.007,0.3,0.002
08-04-15,18,9,0.029,0.009,0.3,0.003
08-04-16,26,19,0.032,0.008,0.3,0.003
08-04-17,32,17,0.034,0.009,0.3,0.003
08-04-18,25,18,0.029,0.012,0.3,0.003
08-04-19,28,16,0.020,0.015,0.4,0.004
08-04-20,26,19,0.014,0.017,0.4,0.005
08-04-21,28,15,0.015,0.018,0.4,0.006
08-04-22,27,19,0.024,0.011,0.3,0.004
08-04-23,23,16,0.027,0.008,0.3,0.003
08-04-24,22,13,0.026,0.008,0.3,0.003
08-05-01,28,13,0.024,0.005,0.3,0.003
08-05-02,21,15,0.024,0.004,0.3,0.003
08-05-03,22,11,0.024,0.003,0.3,0.003
08-05-04,25,20,0.024,0.002,0.3,0.002
08-05-05,26,16,0.023,0.003,0.3,0.002
08-05-06,20,13,0.015,0.011,0.3,0.003
08-05-07,27,18,0.008,0.017,0.3,0.003
08-05-08,28,19,0.011,0.016,0.3,0.003
08-05-09,37,21,0.014,0.018,0.3,0.003
08-05-10,34,14,0.027,0.011,0.4,0.005
08-05-11,29,17,0.039,0.010,0.3,0.003
08-05-12,22,10,0.041,0.014,0.4,0.004
08-05-13,36,18,0.050,0.009,0.3,0.003
08-05-14,25,19,0.057,0.009,0.3,0.003
08-05-15,28,15,0.062,0.009,0.3,0.003
08-05-16,26,21,0.069,0.010,0.4,0.004
08-05-17,33,21,0.069,0.009,0.4,0.005
08-05-18,35,22,0.068,0.013,0.4,0.005
08-05-19,50,36,0.045,0.021,0.5,0.004
08-05-20,51,37,0.027,0.021,0.5,0.004
08-05-21,30,26,0.014,0.021,0.6,0.007
08-05-22,22,20,0.008,0.020,0.6,0.007
08-05-23,18,14,0.006,0.017,0.5,0.007
08-05-24,23,14,0.010,0.012,0.4,0.006
08-06-01,23,7,0.007,0.014,0.4,0.005
08-06-02,28,17,0.002,0.017,0.5,0.004
08-06-03,29,16,0.001,0.019,0.4,0.007
08-06-04,23,20,0.002,0.018,0.4,0.007
08-06-05,28,18,0.002,0.018,0.4,0.008
08-06-06,33,20,0.003,0.016,0.3,0.006
08-06-07,27,19,0.003,0.020,0.4,0.006
08-06-08,29,14,0.004,0.020,0.4,0.006
08-06-09,30,14,0.007,0.020,0.4,0.007
08-06-10,33,15,0.009,0.022,0.4,0.006
08-06-11,30,12,0.013,0.023,0.4,0.004
08-06-12,35,19,0.024,0.020,0.3,0.004
08-06-13,33,22,0.052,0.014,0.4,0.003
08-06-14,34,19,0.066,0.016,0.4,0.003
08-06-15,,,,,,
08-06-16,,,,,,
08-06-17,40,31,0.075,0.020,0.4,0.003
08-06-18,48,32,0.068,0.025,0.5,0.004
08-06-19,59,46,0.039,0.052,0.6,0.006
08-06-20,49,39,0.026,0.046,0.6,0.005
08-06-21,40,30,0.024,0.035,0.6,0.006
08-06-22,37,22,0.009,0.039,0.5,0.005
08-06-23,33,22,0.005,0.034,0.5,0.005
08-06-24,30,24,0.002,0.031,0.5,0.006
08-07-01,35,15,0.001,0.031,0.5,0.006
08-07-02,37,24,0.001,0.028,0.5,0.006
08-07-03,37,27,0.002,0.026,0.5,0.005
08-07-04,38,23,0.001,0.025,0.5,0.004
08-07-05,32,25,0.001,0.025,0.5,0.004
08-07-06,40,26,0.001,0.026,0.5,0.004
08-07-07,44,27,0.002,0.028,0.5,0.004
08-07-08,50,26,0.002,0.031,0.6,0.004
08-07-09,54,23,0.003,0.041,0.7,0.004
08-07-10,50,25,0.019,0.040,0.7,0.004
08-07-11,47,21,0.052,0.029,0.6,0.004
08-07-12,42,26,0.070,0.022,0.5,0.003
08-07-13,40,29,0.078,0.017,0.5,0.003
08-07-14,39,24,0.084,0.022,0.5,0.003
