DATE,PM10,PM2.5,O3,NO2,CO,SO2
02-01-01,52,2,0.018,0.025,0.4,0.002
02-01-02,41,12,0.021,0.022,0.4,0.002
02-01-03,35,11,0.015,0.028,0.5,0.002
02-01-04,36,15,0.018,0.024,0.5,0.002
02-01-05,35,12,0.012,0.031,0.5,0.002
02-01-06,34,16,0.004,0.043,0.5,0.002
02-01-07,35,16,0.002,0.053,0.7,0.002
02-01-08,41,20,0.002,0.054,0.8,0.002
02-01-09,43,18,0.002,0.056,0.8,0.002
02-01-10,39,15,0.005,0.049,0.7,0.002
02-01-11,38,14,0.013,0.038,0.6,0.003
02-01-12,38,21,0.018,0.032,0.6,0.003
02-01-13,50,19,0.027,0.019,0.6,0.003
02-01-14,50,15,0.030,0.016,0.5,0.003
02-01-15,43,21,0.029,0.017,0.5,0.003
02-01-16,41,13,0.028,0.018,0.5,0.002
02-01-17,34,10,0.024,0.023,0.5,0.002
02-01-18,34,16,0.017,0.028,0.6,0.002
02-01-19,38,16,0.013,0.032,0.6,0.001
02-01-20,36,19,0.005,0.045,0.7,0.002
02-01-21,39,24,0.003,0.044,0.7,0.002
02-01-22,44,30,0.002,0.044,0.7,0.002
02-01-23,48,27,0.003,0.042,0.7,0.002
02-01-24,56,28,0.004,0.041,0.7,0.001
02-02-01,46,31,0.004,0.042,0.7,0.001
02-02-02,42,40,0.002,0.046,0.8,0.001
02-02-03,49,33,0.002,0.045,0.8,0.001
02-02-04,44,23,0.002,0.045,0.7,0.001
02-02-05,42,29,0.002,0.043,0.7,0.001
02-02-06,39,23,0.002,0.045,0.7,0.001
02-02-07,34,17,0.002,0.047,0.8,0.002
02-02-08,34,18,0.002,0.049,0.8,0.002
02-02-09,39,25,0.002,0.049,0.7,0.002
02-02-10,45,22,0.004,0.049,0.8,0.002
02-02-11,48,25,0.005,0.047,0.7,0.002
02-02-12,51,31,0.007,0.044,0.8,0.002
02-02-13,62,28,0.017,0.037,0.8,0.002
02-02-14,60,28,0.022,0.030,0.7,0.002
02-02-15,66,33,0.026,0.028,0.7,0.002
02-02-16,67,34,0.033,0.023,0.6,0.002
02-02-17,65,43,0.035,0.022,0.6,0.002
02-02-18,67,52,0.026,0.033,0.7,0.002
02-02-19,70,47,0.013,0.049,0.8,0.002
02-02-20,70,41,0.010,0.049,0.8,0.002
02-02-21,69,40,0.013,0.043,0.8,0.002
02-02-22,70,42,0.014,0.040,0.8,0.002
02-02-23,72,47,0.019,0.032,0.7,0.002
02-02-24,68,41,0.022,0.028,0.7,0.002
02-03-01,71,46,0.024,0.024,0.7,0.002
02-03-02,74,51,0.026,0.020,0.7,0.001
02-03-03,72,45,0.026,0.016,0.7,0.001
02-03-04,62,41,0.028,0.013,0.7,0.001
02-03-05,55,39,0.028,0.013,0.7,0.001
02-03-06,42,26,0.025,0.016,0.6,0.001
02-03-07,35,29,0.022,0.018,0.7,0.001
02-03-08,28,18,0.021,0.019,0.7,0.001
02-03-09,21,16,0.019,0.022,0.7,0.001
02-03-10,19,11,0.013,0.030,0.7,0.001
02-03-11,15,9,0.009,0.036,0.8,0.001
02-03-12,15,11,0.003,0.047,1.0,0.001
02-03-13,9,14,0.002,0.050,1.0,0.001
02-03-14,18,10,0.002,0.050,1.0,0.002
02-03-15,24,13,0.004,0.045,1.0,0.001
02-03-16,31,23,0.016,0.028,0.8,0.001
02-03-17,26,9,0.022,0.021,0.8,0.001
02-03-18,18,12,0.005,0.038,0.9,0.002
02-03-19,22,18,0.008,0.035,0.9,0.001
02-03-20,20,10,0.010,0.032,0.8,0.001
02-03-21,22,22,0.016,0.026,0.9,0.001
02-03-22,32,35,0.024,0.022,0.8,0.001
02-03-23,37,,0.030,0.015,0.9,0.001
02-03-24,54,,0.030,0.016,1.1,0.002
02-04-01,88,79,0.028,0.017,1.1,0.002
02-04-02,129,79,0.027,0.017,1.0,0.002
02-04-03,152,87,0.023,0.020,1.0,0.002
02-04-04,150,80,0.023,0.018,0.9,0.002
02-04-05,138,67,0.022,0.018,0.8,0.002
02-04-06,121,52,0.023,0.016,0.8,0.002
02-04-07,101,43,0.020,0.021,0.7,0.002
02-04-08,88,46,0.014,0.027,0.7,0.002
02-04-09,87,46,0.013,0.031,0.7,0.002
02-04-10,92,38,0.024,0.021,0.7,0.002
02-04-11,78,30,0.026,0.020,0.6,0.003
02-04-12,69,30,0.030,0.017,0.6,0.002
02-04-13,59,24,0.031,0.016,0.5,0.002
02-04-14,56,20,0.033,0.014,0.5,0.002
02-04-15,45,14,0.034,0.015,0.5,0.002
02-04-16,46,29,0.034,0.015,0.5,0.002
02-04-17,51,22,0.033,0.015,0.5,0.002
02-04-18,43,18,0.027,0.022,0.5,0.002
02-04-19,40,14,0.025,0.024,0.5,0.002
02-04-20,37,4,0.022,0.026,0.5,0.002
02-04-21,35,11,0.013,0.036,0.5,0.002
02-04-22,40,15,0.018,0.029,0.5,0.002
02-04-23,39,12,0.020,0.027,0.5,0.002
02-04-24,44,15,0.010,0.037,0.6,0.002
02-05-01,44,24,0.002,0.047,0.7,0.002
02-05-02,40,16,0.002,0.049,0.9,0.002
02-05-03,42,17,0.002,0.046,0.8,0.002
02-05-04,39,17,0.002,0.044,0.8,0.002
02-05-05,35,19,0.002,0.042,0.8,0.002
02-05-06,38,15,0.004,0.037,0.7,0.002
02-05-07,36,15,0.002,0.039,0.7,0.002
02-05-08,41,20,0.003,0.042,0.7,0.002
02-05-09,50,17,0.006,0.040,0.7,0.002
02-05-10,53,22,0.013,0.032,0.7,0.003
02-05-11,56,15,0.020,0.025,0.6,0.004
02-05-12,67,16,0.027,0.022,0.6,0.003
02-05-13,94,26,0.034,0.017,0.6,0.003
02-05-14,115,31,0.039,0.017,0.6,0.003
02-05-15,130,30,0.041,0.015,0.5,0.003
02-05-16,133,24,0.041,0.017,0.6,0.003
02-05-17,131,28,0.040,0.019,0.6,0.003
02-05-18,127,32,0.030,0.034,0.7,0.003
02-05-19,126,32,0.004,0.071,1.1,0.003
02-05-20,137,43,0.002,0.075,1.2,0.002
02-05-21,137,47,0.002,0.071,1.1,0.002
02-05-22,126,40,0.002,0.070,1.0,0.002
02-05-23,121,45,0.002,0.073,1.2,0.002
02-05-24,124,40,0.002,0.075,1.4,0.002
02-06-01,113,42,0.002,0.075,1.4,0.002
02-06-02,109,46,0.002,0.069,1.2,0.002
02-06-03,106,34,0.002,0.065,1.1,0.002
02-06-04,101,39,0.002,0.060,1.1,0.002
02-06-05,98,36,0.002,0.056,1.0,0.002
02-06-06,98,38,0.002,0.057,1.1,0.002
02-06-07,103,36,0.002,0.058,1.1,0.002
02-06-08,103,39,0.002,0.053,1.0,0.002
02-06-09,101,28,0.004,0.047,0.8,0.002
02-06-10,106,37,0.006,0.047,0.9,0.003
02-06-11,109,38,0.010,0.040,0.8,0.003
02-06-12,106,31,0.012,0.043,0.9,0.004
02-06-13,104,43,0.019,0.040,0.8,0.003
02-06-14,103,37,0.032,0.027,0.7,0.004
02-06-15,102,28,0.037,0.020,0.7,0.004
02-06-16,90,24,0.035,0.024,0.7,0.004
02-06-17,90,26,0.041,0.020,0.6,0.003
02-06-18,83,14,0.041,0.020,0.6,0.003
02-06-19,70,21,0.029,0.035,0.8,0.003
02-06-20,78,23,0.021,0.042,0.8,0.003
02-06-21,85,25,0.022,0.037,0.8,0.004
02-06-22,87,29,0.018,0.040,0.8,0.003
02-06-23,84,28,0.025,0.028,0.7,0.002
02-06-24,83,28,0.031,0.017,0.7,0.002
02-07-01,83,33,0.030,0.015,0.7,0.002
02-07-02,111,37,0.027,0.015,0.7,0.002
02-07-03,135,36,0.030,0.010,0.7,0.001
02-07-04,112,32,0.026,0.012,0.8,0.001
02-07-05,109,64,0.031,0.011,1.0,0.001
02-07-06,126,85,0.029,0.014,1.0,0.002
02-07-07,123,71,0.021,0.023,0.9,0.001
02-07-08,107,60,0.017,0.029,0.9,0.001
02-07-09,96,56,0.015,0.028,0.9,0.002
02-07-10,93,47,0.017,0.028,0.8,0.002
02-07-11,74,27,0.023,0.023,0.7,0.002
02-07-12,50,20,0.026,0.021,0.6,0.002
02-07-13,,,,,,
02-07-14,36,12,0.032,0.017,0.4,0.002
02-07-15,40,15,0.036,0.016,0.4,0.002
02-07-16,41,13,0.032,0.020,0.4,0.002
02-07-17,35,14,0.029,0.024,0.4,0.002
02-07-18,38,22,0.023,0.030,0.4,0.002
02-07-19,43,8,0.019,0.032,0.4,0.002
02-07-20,35,13,0.021,0.028,0.4,0.002
02-07-21,30,9,0.020,0.028,0.4,0.002
02-07-22,28,9,0.021,0.026,0.4,0.002
02-07-23,28,12,0.022,0.022,0.4,0.002
02-07-24,30,8,0.022,0.022,0.4,0.002
02-08-01,30,21,0.023,0.019,0.4,0.002
02-08-02,26,12,0.025,0.016,0.4,0.002
02-08-03,29,14,0.025,0.016,0.4,0.002
02-08-04,31,12,0.024,0.017,0.4,0.002
02-08-05,25,9,0.024,0.017,0.4,0.002
02-08-06,25,11,0.019,0.023,0.4,0.002
02-08-07,24,10,0.014,0.029,0.5,0.002
02-08-08,24,12,0.006,0.040,0.5,0.002
02-08-09,27,13,0.005,0.044,0.6,0.002
02-08-10,32,11,0.007,0.043,0.6,0.007
02-08-11,38,15,0.011,0.037,0.6,0.004
02-08-12,34,13,0.012,0.038,0.6,0.005
02-08-13,32,15,0.013,0.039,0.6,0.003
02-08-14,33,14,0.015,0.038,0.6,0.002
02-08-15,26,24,0.013,0.042,0.6,0.003
02-08-16,31,21,0.011,0.046,0.6,0.003
02-08-17,47,26,0.009,0.051,0.6,0.003
02-08-18,53,30,0.005,0.052,0.6,0.003
02-08-19,52,22,0.003,0.051,0.6,0.003
02-08-20,48,22,0.003,0.051,0.6,0.002
02-08-21,44,20,0.002,0.055,0.7,0.003
02-08-22,45,18,0.002,0.056,0.7,0.002
02-08-23,44,19,0.002,0.054,0.7,0.002
02-08-24,44,20,0.002,0.050,0.6,0.002
02-09-01,49,18,0.002,0.052,0.6,0.002
02-09-02,50,26,0.003,0.047,0.6,0.002
02-09-03,45,22,0.012,0.031,0.6,0.002
02-09-04,43,21,0.024,0.018,0.5,0.002
02-09-05,37,15,0.028,0.014,0.4,0.002
02-09-06,33,14,0.026,0.016,0.5,0.002
02-09-07,31,12,0.020,0.022,0.5,0.002
02-09-08,33,15,0.018,0.025,0.5,0.002
02-09-09,34,10,0.019,0.025,0.5,0.002
02-09-10,35,16,0.020,0.025,0.5,0.003
02-09-11,32,12,0.024,0.021,0.5,0.003
02-09-12,30,12,0.027,0.020,0.5,0.003
02-09-13,29,17,0.029,0.019,0.5,0.003
02-09-14,32,14,0.033,0.015,0.5,0.003
02-09-15,33,14,0.031,0.018,0.5,0.003
02-09-16,32,17,0.031,0.018,0.5,0.003
02-09-17,36,15,0.029,0.021,0.4,0.002
02-09-18,35,17,0.024,0.029,0.5,0.002
02-09-19,36,14,0.020,0.032,0.5,0.002
02-09-20,37,14,0.016,0.037,0.5,0.003
02-09-21,34,16,0.016,0.035,0.5,0.003
02-09-22,34,16,0.014,0.037,0.6,0.002
02-09-23,39,16,0.015,0.034,0.6,0.002
02-09-24,40,17,0.015,0.033,0.6,0.003
02-10-01,44,25,0.015,0.032,0.6,0.003
02-10-02,49,24,0.015,0.030,0.6,0.003
02-10-03,44,13,0.019,0.024,0.6,0.003
02-10-04,44,24,0.019,0.024,0.6,0.003
02-10-05,42,19,0.018,0.024,0.6,0.003
02-10-06,42,17,0.017,0.024,0.6,0.002
02-10-07,40,18,0.016,0.026,0.6,0.003
02-10-08,41,21,0.012,0.030,0.6,0.003
02-10-09,42,17,0.012,0.032,0.6,0.003
02-10-10,41,18,0.015,0.031,0.6,0.005
02-10-11,41,17,0.014,0.034,0.7,0.006
02-10-12,49,28,0.014,0.035,0.7,0.004
02-10-13,52,17,0.020,0.029,0.7,0.003
02-10-14,47,24,0.022,0.028,0.6,0.004
02-10-15,45,26,0.020,0.032,0.6,0.004
02-10-16,46,22,0.017,0.036,0.6,0.004
02-10-17,45,24,0.017,0.036,0.6,0.004
02-10-18,45,20,0.018,0.032,0.6,0.003
02-10-19,36,16,0.018,0.033,0.6,0.003
02-10-20,30,19,0.016,0.034,0.6,0.003
02-10-21,28,16,0.011,0.040,0.6,0.003
02-10-22,42,26,0.016,0.034,0.7,0.003
02-10-23,54,28,0.015,0.034,0.7,0.003
02-10-24,46,32,0.018,0.030,0.7,0.003
02-11-01,52,25,0.021,0.025,0.6,0.005
02-11-02,60,31,0.020,0.025,0.6,0.005
02-11-03,47,28,0.022,0.021,0.6,0.004
02-11-04,46,30,0.019,0.025,0.6,0.003
02-11-05,46,31,0.021,0.022,0.6,0.003
02-11-06,44,24,0.017,0.028,0.6,0.004
02-11-07,36,19,0.012,0.037,0.6,0.003
02-11-08,29,17,0.003,0.049,0.6,0.003
02-11-09,33,19,0.005,0.050,0.7,0.004
02-11-10,41,18,0.010,0.044,0.7,0.003
02-11-11,40,14,0.019,0.032,0.6,0.003
02-11-12,34,18,0.022,0.030,0.6,0.005
02-11-13,39,17,0.027,0.024,0.6,0.004
02-11-14,36,19,0.031,0.020,0.6,0.003
02-11-15,33,16,0.032,0.022,0.6,0.004
02-11-16,40,21,0.031,0.024,0.7,0.004
02-11-17,44,27,0.029,0.026,0.7,0.004
02-11-18,47,26,0.028,0.028,0.7,0.003
02-11-19,46,20,0.024,0.032,0.7,0.003
02-11-20,35,14,0.020,0.035,0.7,0.003
02-11-21,34,30,0.011,0.046,0.8,0.003
02-11-22,42,27,0.008,0.050,0.9,0.003
02-11-23,54,28,0.013,0.041,0.9,0.003
02-11-24,50,32,0.005,0.054,1.0,0.003
02-12-01,52,33,0.003,0.057,1.1,0.003
02-12-02,58,35,0.002,0.057,1.1,0.002
02-12-03,57,37,0.002,0.053,1.1,0.002
02-12-04,54,37,0.002,0.051,1.1,0.002
02-12-05,54,33,0.002,0.051,1.1,0.003
02-12-06,57,32,0.002,0.051,1.0,0.003
02-12-07,57,35,0.002,0.053,1.1,0.003
02-12-08,58,35,0.002,0.052,1.1,0.003
02-12-09,62,44,0.003,0.057,1.3,0.003
02-12-10,74,42,0.004,0.058,1.2,0.003
02-12-11,76,37,0.012,0.047,1.0,0.004
02-12-12,65,40,0.017,0.042,1.0,0.005
02-12-13,65,59,0.021,0.039,1.0,0.005
02-12-14,67,54,0.028,0.031,0.9,0.005
02-12-15,66,45,0.034,0.026,0.8,0.004
02-12-16,70,42,0.038,0.023,0.7,0.004
02-12-17,64,33,0.038,0.024,0.7,0.003
02-12-18,57,33,0.031,0.031,0.7,0.003
02-12-19,50,23,0.019,0.046,0.8,0.003
02-12-20,58,50,0.007,0.062,1.1,0.003
02-12-21,80,47,0.006,0.062,1.1,0.003
02-12-22,78,45,0.004,0.063,1.1,0.004
02-12-23,76,50,0.014,0.046,0.9,0.005
02-12-24,69,33,0.015,0.042,0.9,0.004
02-13-01,62,36,0.015,0.040,0.8,0.004
02-13-02,58,34,0.013,0.042,0.8,0.004
02-13-03,60,30,0.010,0.045,0.8,0.004
02-13-04,55,27,0.014,0.039,0.7,0.004
