DATE,PM10,PM2.5,O3,NO2,CO,SO2
09-01-01,6,5,0.024,0.003,0.4,0.002
09-01-02,5,3,0.026,0.002,0.4,0.002
09-01-03,7,5,0.028,0.002,0.4,0.002
09-01-04,3,1,0.030,0.002,0.3,0.002
09-01-05,9,4,0.030,0.003,0.3,0.002
09-01-06,11,5,0.030,0.004,0.3,0.002
09-01-07,13,7,0.019,0.012,0.4,0.002
09-01-08,11,2,0.016,0.015,0.4,0.002
09-01-09,12,3,0.022,0.012,0.4,0.002
09-01-10,14,6,0.028,0.008,0.4,0.002
09-01-11,21,9,0.027,0.010,0.4,0.002
09-01-12,16,5,0.030,0.012,0.4,0.002
09-01-13,16,8,0.045,0.009,0.4,0.002
09-01-14,11,7,0.060,0.007,0.4,0.002
09-01-15,22,12,0.067,0.008,0.4,0.002
09-01-16,31,24,0.066,0.011,0.4,0.002
09-01-17,25,17,0.054,0.012,0.4,0.002
09-01-18,22,11,0.051,0.014,0.4,0.002
09-01-19,18,11,0.043,0.026,0.5,0.002
09-01-20,22,9,0.034,0.026,0.5,0.002
09-01-21,24,15,0.026,0.030,0.5,0.002
09-01-22,23,13,0.033,0.021,0.5,0.002
09-01-23,23,15,0.028,0.018,0.5,0.002
09-01-24,21,11,0.020,0.018,0.5,0.002
09-02-01,21,15,0.016,0.016,0.5,0.002
09-02-02,16,8,0.006,0.024,0.5,0.002
09-02-03,13,11,0.007,0.018,0.5,0.002
09-02-04,14,5,0.013,0.010,0.4,0.002
09-02-05,16,14,0.009,0.012,0.4,0.002
09-02-06,16,8,0.003,0.016,0.5,0.002
09-02-07,14,7,0.003,0.015,0.5,0.002
09-02-08,13,8,0.004,0.016,0.5,0.002
09-02-09,8,11,0.003,0.018,0.5,0.002
09-02-10,12,3,0.007,0.015,0.5,0.002
09-02-11,9,7,0.008,0.015,0.5,0.002
09-02-12,13,11,0.012,0.013,0.5,0.002
09-02-13,10,,0.015,0.010,0.4,0.002
09-02-14,9,7,0.011,0.014,0.5,0.002
09-02-15,10,4,0.012,0.011,0.4,0.002
09-02-16,10,8,0.010,0.012,0.4,0.002
09-02-17,4,3,0.009,0.014,0.4,0.002
09-02-18,9,5,0.006,0.016,0.4,0.002
09-02-19,7,3,0.008,0.016,0.4,0.002
09-02-20,8,1,0.007,0.017,0.4,0.002
09-02-21,3,4,0.013,0.011,0.4,0.002
09-02-22,4,2,0.017,0.007,0.4,0.002
09-02-23,4,5,0.019,0.005,0.4,0.002
09-02-24,5,3,0.023,0.003,0.4,0.002
09-03-01,5,3,0.026,0.003,0.4,0.002
09-03-02,4,1,0.028,0.001,0.4,0.002
09-03-03,2,1,0.030,0.001,0.4,0.002
09-03-04,2,0,0.029,0.002,0.4,0.002
09-03-05,2,0,0.029,0.003,0.4,0.002
09-03-06,1,4,0.033,0.003,0.4,0.002
09-03-07,6,2,0.034,0.006,0.4,0.002
09-03-08,2,3,0.038,0.006,0.4,0.002
09-03-09,1,1,0.041,0.008,0.4,0.002
09-03-10,5,0,0.047,0.008,0.4,0.002
09-03-11,7,6,0.051,0.005,0.4,0.002
09-03-12,12,5,0.057,0.005,0.4,0.002
09-03-13,3,4,0.062,0.004,0.4,0.002
09-03-14,18,12,0.058,0.005,0.4,0.002
09-03-15,17,7,0.067,0.006,0.4,0.003
09-03-16,12,7,0.061,0.006,0.4,0.003
09-03-17,28,18,0.070,0.008,0.6,0.003
09-03-18,53,31,0.076,0.010,0.6,0.003
09-03-19,38,22,0.068,0.010,0.5,0.003
09-03-20,33,16,0.058,0.011,0.5,0.003
09-03-21,25,14,0.052,0.012,0.5,0.003
09-03-22,31,14,0.048,0.014,0.5,0.003
09-03-23,37,14,0.054,0.011,0.5,0.002
09-03-24,16,16,0.050,0.009,0.5,0.002
09-04-01,11,8,0.049,0.009,0.6,0.003
09-04-02,27,12,0.058,0.006,0.6,0.003
09-04-03,32,20,0.062,0.005,0.6,0.003
09-04-04,35,19,0.064,0.006,0.6,0.002
09-04-05,35,23,0.064,0.006,0.6,0.002
09-04-06,39,25,0.061,0.009,0.6,0.002
09-04-07,39,23,0.049,0.018,0.6,0.002
09-04-08,36,25,0.042,0.024,0.7,0.002
