DATE,PM10,PM2.5,O3,NO2,CO,SO2
03-01-01,34,19,0.002,0.052,0.7,0.002
03-01-02,37,14,0.002,0.047,0.7,0.002
03-01-03,26,19,0.004,0.041,0.6,0.002
03-01-04,38,15,0.018,0.019,0.5,0.002
03-01-05,30,14,0.018,0.020,0.6,0.002
03-01-06,16,15,0.020,0.017,0.5,0.002
03-01-07,18,9,0.022,0.016,0.5,0.002
03-01-08,12,12,0.022,0.016,0.5,0.002
03-01-09,10,6,0.013,0.025,0.5,0.002
03-01-10,18,7,0.012,0.027,0.6,0.002
03-01-11,5,8,0.017,0.024,0.6,0.002
03-01-12,3,2,0.024,0.019,0.6,0.002
03-01-13,3,6,0.022,0.021,0.6,0.002
03-01-14,3,7,0.021,0.022,0.6,0.002
03-01-15,4,2,0.022,0.020,0.6,0.002
03-01-16,15,6,0.023,0.020,0.5,0.002
03-01-17,5,3,0.026,0.019,0.6,0.002
03-01-18,8,8,0.031,0.016,0.6,0.002
03-01-19,1,3,0.037,0.010,0.5,0.002
03-01-20,3,4,0.038,0.010,0.5,0.002
03-01-21,3,4,0.037,0.012,0.5,0.002
03-01-22,2,4,0.035,0.013,0.5,0.002
03-01-23,4,4,0.037,0.011,0.4,0.002
03-01-24,3,1,0.038,0.010,0.4,0.002
03-02-01,3,5,0.038,0.010,0.5,0.002
03-02-02,2,1,0.041,0.007,0.4,0.002
03-02-03,2,5,0.042,0.006,0.4,0.002
03-02-04,3,2,0.042,0.006,0.4,0.002
03-02-05,3,2,0.036,0.010,0.5,0.002
03-02-06,2,3,0.038,0.009,0.4,0.002
03-02-07,2,3,0.036,0.012,0.4,0.002
03-02-08,5,3,0.028,0.019,0.4,0.002
03-02-09,3,4,0.025,0.023,0.5,0.002
03-02-10,6,5,0.022,0.028,0.5,0.002
03-02-11,6,3,0.024,0.026,0.5,0.002
03-02-12,7,2,0.030,0.022,0.5,0.002
03-02-13,9,7,0.032,0.018,0.4,0.002
03-02-14,8,6,0.033,0.018,0.5,0.002
03-02-15,10,5,0.036,0.015,0.5,0.002
03-02-16,13,7,0.034,0.018,0.5,0.002
03-02-17,19,8,0.037,0.018,0.4,0.002
03-02-18,22,14,0.037,0.019,0.4,0.002
03-02-19,20,11,0.028,0.023,0.5,0.002
03-02-20,18,9,0.022,0.028,0.6,0.002
03-02-21,20,13,0.017,0.034,0.6,0.002
03-02-22,25,11,0.010,0.041,0.7,0.002
03-02-23,31,19,0.006,0.040,0.7,0.002
03-02-24,30,17,0.011,0.033,0.6,0.002
03-03-01,22,10,0.010,0.032,0.6,0.002
03-03-02,31,18,0.004,0.036,0.7,0.002
03-03-03,32,18,0.012,0.027,0.6,0.002
03-03-04,24,12,0.002,0.036,0.7,0.002
03-03-05,25,14,0.002,0.035,0.7,0.002
03-03-06,27,14,0.002,0.036,0.7,0.002
03-03-07,27,16,0.002,0.034,0.6,0.002
03-03-08,24,,0.002,0.039,0.7,0.003
03-03-09,41,,0.006,0.037,0.7,0.002
03-03-10,32,,0.012,0.032,0.6,0.002
03-03-11,29,,0.022,0.025,0.5,0.003
03-03-12,31,,0.028,0.022,0.5,0.003
03-03-13,39,,,,,
03-03-14,50,29,0.036,0.020,0.5,0.002
03-03-15,40,,0.038,0.019,0.4,0.002
03-03-16,23,,0.038,0.020,0.4,0.002
03-03-17,32,,0.039,0.020,0.4,0.002
03-03-18,36,15,0.034,0.025,0.5,0.002
03-03-19,37,14,0.026,0.031,0.5,0.002
03-03-20,38,17,0.011,0.048,0.6,0.002
03-03-21,46,19,0.004,0.058,0.8,0.002
03-03-22,50,24,0.002,0.060,1.0,0.002
03-03-23,46,25,0.002,0.058,0.9,0.002
03-03-24,55,30,0.002,0.059,1.0,0.003
03-04-01,50,,0.002,0.054,0.9,0.002
03-04-02,49,,0.002,0.052,0.8,0.002
03-04-03,37,,0.002,0.050,0.8,0.002
03-04-04,32,,0.001,0.048,0.7,0.002
03-04-05,37,,0.001,0.045,0.6,0.002
03-04-06,33,,0.002,0.044,0.6,0.002
03-04-07,36,,0.002,0.044,0.6,0.002
03-04-08,34,,0.003,,0.6,0.002
03-04-09,32,,0.005,0.052,0.6,0.002
03-04-10,26,,0.007,0.045,0.6,0.002
03-04-11,23,,0.008,0.052,0.6,0.003
03-04-12,40,,0.019,0.042,0.5,0.002
03-04-13,47,,0.026,0.033,0.5,0.002
03-04-14,,,0.028,0.033,0.5,0.002
03-04-15,,,0.032,0.026,0.5,0.002
03-04-16,21,,0.038,0.018,0.5,0.002
03-04-17,23,,0.040,0.016,0.5,0.002
03-04-18,21,,0.031,0.025,0.5,0.002
03-04-19,36,,0.018,0.039,0.6,0.002
03-04-20,44,,0.014,0.041,0.7,0.002
03-04-21,48,,0.006,0.048,0.8,0.002
03-04-22,41,,0.008,0.043,0.7,0.002
03-04-23,22,,0.004,0.048,0.8,0.002
03-04-24,30,28,0.002,0.053,1.0,0.002
03-05-01,35,18,0.002,0.051,0.9,0.002
03-05-02,34,15,0.002,0.049,0.9,0.002
03-05-03,40,15,0.001,0.044,0.7,0.002
03-05-04,35,14,0.002,0.039,0.6,0.002
03-05-05,32,11,0.002,0.040,0.7,0.002
03-05-06,31,16,0.001,0.040,0.7,0.002
03-05-07,29,19,0.001,0.042,0.7,0.002
03-05-08,28,17,0.002,0.045,0.8,0.002
03-05-09,24,17,0.003,0.052,0.9,0.003
03-05-10,38,22,0.010,0.046,0.8,0.003
03-05-11,52,31,0.030,0.028,0.6,0.003
03-05-12,28,9,0.027,0.033,0.6,0.003
03-05-13,26,14,0.028,0.033,0.6,0.002
03-05-14,38,13,0.033,0.030,0.6,0.002
03-05-15,28,11,0.035,0.029,0.6,0.002
03-05-16,46,24,0.043,0.036,0.6,0.003
03-05-17,59,41,0.048,0.034,0.6,0.003
03-05-18,53,33,0.033,0.040,0.6,0.003
03-05-19,34,17,0.023,0.041,0.6,0.002
03-05-20,30,15,0.020,0.040,0.6,0.002
03-05-21,29,16,0.018,0.039,0.6,0.002
03-05-22,32,23,0.015,0.038,0.7,0.002
03-05-23,26,16,0.012,0.037,0.7,0.002
03-05-24,17,17,0.025,0.021,0.6,0.002
03-06-01,13,8,0.028,0.017,0.5,0.002
03-06-02,13,12,0.025,0.019,0.6,0.002
03-06-03,25,13,0.022,0.020,0.6,0.002
03-06-04,32,16,0.022,0.018,0.6,0.002
03-06-05,33,20,0.019,0.020,0.6,0.002
03-06-06,35,18,0.016,0.022,0.6,0.002
03-06-07,32,18,0.007,0.030,0.6,0.002
03-06-08,35,27,0.004,0.035,0.7,0.002
03-06-09,34,21,0.006,0.036,0.8,0.002
03-06-10,29,24,0.010,0.037,0.8,0.002
03-06-11,30,20,0.023,0.025,0.7,0.002
03-06-12,25,15,0.033,0.017,0.6,0.002
03-06-13,33,32,0.043,0.013,0.6,0.002
03-06-14,35,26,0.044,0.013,0.6,0.002
03-06-15,27,18,0.042,0.012,0.5,0.002
03-06-16,21,11,0.041,0.012,0.5,0.002
03-06-17,25,20,0.041,0.013,0.5,0.002
03-06-18,24,13,0.038,0.015,0.5,0.002
03-06-19,22,11,0.038,0.013,0.5,0.002
03-06-20,24,13,0.036,0.014,0.5,0.002
03-06-21,20,15,0.037,0.012,0.5,0.002
03-06-22,18,10,0.036,0.011,0.5,0.002
03-06-23,12,4,0.036,0.010,0.5,0.002
03-06-24,15,14,0.037,0.009,0.4,0.002
03-07-01,13,10,0.037,0.008,0.4,0.002
03-07-02,9,9,0.037,0.007,0.4,0.002
03-07-03,13,9,0.036,0.008,0.4,0.002
03-07-04,9,9,0.035,0.008,0.4,0.002
03-07-05,10,8,0.035,0.008,0.4,0.002
03-07-06,13,5,0.035,0.008,0.4,0.002
03-07-07,6,7,0.033,0.010,0.4,0.003
03-07-08,12,8,0.032,0.012,0.5,0.002
03-07-09,15,7,0.032,0.012,0.5,0.003
03-07-10,8,10,0.034,0.011,0.5,0.002
03-07-11,15,8,0.037,0.010,0.5,0.002
03-07-12,24,14,0.038,0.012,0.5,0.002
03-07-13,36,20,0.041,0.012,0.5,0.002
03-07-14,46,20,0.042,0.010,0.6,0.002
03-07-15,39,17,0.044,0.009,0.5,0.002
03-07-16,36,22,0.045,0.010,0.6,0.002
03-07-17,42,25,0.046,0.010,0.6,0.002
03-07-18,43,31,0.047,0.010,0.6,0.002
03-07-19,43,35,0.055,0.017,0.6,0.003
03-07-20,49,38,0.037,0.029,0.7,0.003
03-07-21,38,26,0.024,0.030,0.7,0.002
03-07-22,35,25,0.022,0.029,0.7,0.003
03-07-23,40,22,0.019,0.030,0.7,0.003
03-07-24,51,18,0.016,0.029,0.7,0.003
03-08-01,38,17,0.016,0.026,0.7,0.002
03-08-02,35,25,0.017,0.025,0.7,0.002
03-08-03,33,23,0.024,0.018,0.6,0.002
03-08-04,29,19,0.020,0.020,0.6,0.002
03-08-05,34,17,0.007,0.031,0.7,0.002
03-08-06,32,23,0.002,0.036,0.8,0.002
03-08-07,38,41,0.002,0.037,0.8,0.002
03-08-08,37,,0.002,0.040,0.9,0.002
03-08-09,31,,0.003,0.044,1.0,0.002
03-08-10,34,36,0.004,0.046,1.0,0.002
03-08-11,45,49,0.008,0.043,0.9,0.002
03-08-12,71,46,0.015,0.044,0.8,0.002
03-08-13,73,52,0.026,0.036,0.7,0.002
03-08-14,55,38,0.032,0.042,0.7,0.002
03-08-15,43,23,0.041,0.029,0.6,0.002
03-08-16,36,23,0.047,0.024,0.6,0.002
03-08-17,53,34,0.041,0.031,0.7,0.002
03-08-18,56,43,0.027,0.047,0.7,0.002
03-08-19,56,43,0.017,0.052,0.8,0.002
03-08-20,45,25,0.011,0.054,0.8,0.002
03-08-21,47,30,0.003,0.063,0.8,0.002
03-08-22,52,33,0.002,0.061,0.9,0.002
03-08-23,59,32,0.006,0.051,0.8,0.002
03-08-24,56,39,0.005,0.051,0.8,0.002
03-09-01,57,35,0.003,0.050,0.8,0.002
03-09-02,61,41,0.004,0.046,0.8,0.002
03-09-03,54,,0.002,0.047,0.8,0.002
03-09-04,52,,0.002,0.043,0.8,0.002
03-09-05,56,50,0.003,0.041,0.8,0.002
03-09-06,57,48,0.004,0.040,0.7,0.002
03-09-07,59,39,0.005,0.039,0.7,0.002
03-09-08,59,45,0.002,0.044,0.8,0.002
03-09-09,48,42,0.004,0.047,0.9,0.002
03-09-10,54,44,0.006,0.052,1.0,0.003
03-09-11,63,47,0.012,0.053,0.9,0.003
03-09-12,70,70,0.026,0.045,0.8,0.003
03-09-13,76,46,0.037,0.032,0.7,0.003
03-09-14,40,26,0.046,0.029,0.6,0.003
03-09-15,54,30,0.050,0.025,0.6,0.002
03-09-16,44,28,0.053,0.020,0.6,0.002
03-09-17,40,24,0.045,0.025,0.6,0.002
03-09-18,44,29,0.047,0.019,0.6,0.002
03-09-19,27,12,0.040,0.025,0.5,0.002
03-09-20,36,19,0.032,0.032,0.6,0.002
03-09-21,43,30,0.025,0.038,0.7,0.002
03-09-22,38,32,0.032,0.027,0.7,0.002
03-09-23,38,27,0.034,0.022,0.7,0.002
03-09-24,41,23,0.038,0.018,0.7,0.002
03-10-01,45,27,0.030,0.023,0.7,0.002
03-10-02,44,32,0.028,0.023,0.7,0.002
03-10-03,46,34,0.017,0.032,0.7,0.002
03-10-04,42,43,0.010,0.036,0.8,0.002
03-10-05,54,44,0.006,0.037,0.8,0.002
03-10-06,44,,0.002,0.041,0.8,0.002
03-10-07,44,44,0.003,0.043,0.8,0.002
03-10-08,50,41,0.003,0.047,0.8,0.002
03-10-09,49,36,0.007,0.044,0.9,0.002
03-10-10,72,52,0.012,0.042,0.8,0.003
03-10-11,74,47,0.030,0.034,0.7,0.004
03-10-12,63,34,0.040,0.027,0.7,0.003
03-10-13,57,41,0.049,0.020,0.7,0.003
03-10-14,65,42,0.055,0.017,0.7,0.003
03-10-15,55,33,0.055,0.021,0.7,0.003
