DATE,PM10,PM2.5,O3,NO2,CO,SO2
05-01-01,30,11,0.046,0.012,0.5,0.002
05-01-02,38,23,0.045,0.012,0.6,0.002
05-01-03,40,18,0.047,0.010,0.6,0.002
05-01-04,36,20,0.043,0.011,0.6,0.002
05-01-05,39,20,0.043,0.011,0.6,0.003
05-01-06,36,21,0.037,0.012,0.5,0.002
05-01-07,31,17,0.036,0.014,0.5,0.003
05-01-08,32,18,0.033,0.019,0.5,0.002
05-01-09,28,24,0.035,0.018,0.5,0.002
05-01-10,24,15,0.045,0.013,0.5,0.002
05-01-11,17,10,0.050,0.010,0.4,0.003
05-01-12,27,9,0.054,0.009,0.4,0.003
05-01-13,36,19,0.058,0.008,0.4,0.003
05-01-14,49,27,0.053,0.010,0.5,0.002
05-01-15,41,19,0.057,0.008,0.4,0.002
05-01-16,54,21,0.054,0.009,0.4,0.002
05-01-17,30,13,0.049,0.011,0.4,0.002
05-01-18,14,7,0.049,0.010,0.4,0.002
05-01-19,22,12,0.045,0.014,0.4,0.002
05-01-20,19,10,0.044,0.013,0.5,0.002
05-01-21,16,10,0.042,0.014,0.5,0.002
05-01-22,22,12,0.043,0.011,0.4,0.002
05-01-23,13,6,0.042,0.010,0.4,0.002
05-01-24,6,5,0.041,0.009,0.5,0.002
05-02-01,8,5,0.047,0.007,0.4,0.002
05-02-02,4,3,0.048,0.007,0.4,0.002
05-02-03,8,3,0.044,0.008,0.4,0.002
05-02-04,2,2,0.045,0.007,0.4,0.002
05-02-05,6,1,0.047,0.006,0.4,0.002
05-02-06,5,6,0.043,0.008,0.4,0.002
05-02-07,4,6,0.041,0.009,0.4,0.002
05-02-08,6,3,0.043,0.009,0.4,0.002
05-02-09,3,2,0.043,0.010,0.4,0.002
05-02-10,3,1,0.046,0.008,0.4,0.002
05-02-11,9,3,0.052,0.007,0.4,0.002
05-02-12,21,8,0.055,0.007,0.4,0.002
05-02-13,30,13,0.061,0.007,0.4,0.002
05-02-14,28,13,0.064,0.007,0.4,0.002
05-02-15,36,17,0.063,0.008,0.4,0.002
05-02-16,24,12,0.062,0.007,0.4,0.002
05-02-17,29,11,0.060,0.008,0.4,0.002
05-02-18,23,18,0.062,0.006,0.4,0.002
05-02-19,23,10,0.059,0.007,0.4,0.002
05-02-20,32,13,0.053,0.009,0.4,0.002
05-02-21,28,13,0.044,0.013,0.4,0.002
05-02-22,27,16,0.047,0.012,0.4,0.002
05-02-23,29,13,0.044,0.012,0.4,0.002
05-02-24,22,14,0.042,0.013,0.4,0.002
05-03-01,24,11,0.044,0.011,0.4,0.002
05-03-02,30,18,0.041,0.011,0.4,0.002
05-03-03,23,12,0.032,0.014,0.5,0.002
05-03-04,28,18,0.027,0.015,0.5,0.002
05-03-05,28,17,0.022,0.016,0.5,0.002
05-03-06,30,19,0.020,0.018,0.5,0.002
05-03-07,29,12,0.016,0.025,0.5,0.002
05-03-08,27,17,0.022,0.025,0.5,0.002
05-03-09,34,14,0.029,0.027,0.6,0.003
05-03-10,36,17,0.044,0.022,0.5,0.004
05-03-11,43,17,0.058,0.016,0.5,0.004
05-03-12,43,19,0.056,0.019,0.5,0.004
05-03-13,39,17,0.062,0.018,0.5,0.005
