DATE,PM10,PM2.5,O3,NO2,CO,SO2
07-01-01,53,,0.041,0.008,0.5,0.005
07-01-02,47,,0.037,0.009,0.5,0.006
07-01-03,46,,0.028,0.013,0.6,0.004
07-01-04,43,,0.032,0.011,0.6,0.006
07-01-05,36,,0.021,0.018,0.6,0.004
07-01-06,40,,0.009,0.027,0.6,0.003
07-01-07,41,,0.006,0.031,0.7,0.003
07-01-08,40,,0.011,0.034,0.7,0.004
07-01-09,34,,0.027,0.028,0.6,0.008
07-01-10,33,,0.033,0.033,0.6,0.013
07-01-11,44,,0.042,0.033,0.8,0.010
07-01-12,46,,0.061,0.022,0.6,0.008
07-01-13,38,,0.077,0.019,0.6,0.006
07-01-14,46,,0.096,0.011,0.6,0.005
07-01-15,48,,0.099,0.013,0.5,0.003
07-01-16,43,,0.097,0.013,0.5,0.003
07-01-17,45,,0.103,0.014,0.5,0.003
07-01-18,57,,0.101,0.026,0.7,0.007
07-01-19,60,,0.090,0.034,0.7,0.008
07-01-20,61,,0.057,0.042,0.7,0.012
07-01-21,39,,0.056,0.029,0.6,0.007
07-01-22,36,,0.061,0.020,0.6,0.005
07-01-23,37,,0.039,0.028,0.5,0.005
07-01-24,47,,0.039,0.019,0.5,0.007
07-02-01,49,,0.042,0.016,0.5,0.005
07-02-02,55,,0.039,0.011,0.5,0.006
07-02-03,65,,0.039,0.010,0.5,0.005
07-02-04,69,,0.045,0.007,0.6,0.005
07-02-05,62,,0.042,0.009,0.6,0.004
07-02-06,66,,0.032,0.015,0.6,0.004
07-02-07,63,,0.018,0.030,0.7,0.004
07-02-08,67,,0.027,0.026,0.7,0.004
07-02-09,65,,0.040,0.016,0.6,0.004
07-02-10,68,,0.044,0.015,0.6,0.004
07-02-11,81,,0.055,0.016,0.7,0.003
07-02-12,94,,0.070,0.013,0.8,0.003
07-02-13,106,,0.073,0.014,0.8,0.003
07-02-14,96,,0.070,0.014,0.7,0.003
07-02-15,92,,0.066,0.020,0.7,0.003
07-02-16,98,,0.075,0.019,0.7,0.003
07-02-17,109,,0.080,0.016,0.7,0.003
07-02-18,70,,0.057,0.029,0.7,0.002
07-02-19,76,,0.035,0.043,0.8,0.003
07-02-20,75,,0.038,0.030,0.7,0.004
07-02-21,76,,0.042,0.020,0.7,0.003
07-02-22,43,,0.038,0.019,0.6,0.003
07-02-23,32,,0.029,0.020,0.6,0.003
07-02-24,25,,0.025,0.017,0.5,0.003
07-03-01,32,,0.025,0.012,0.5,0.003
07-03-02,49,,0.021,0.015,0.6,0.003
07-03-03,52,,0.035,0.008,0.6,0.003
07-03-04,55,,0.041,0.006,0.6,0.002
07-03-05,49,,0.042,0.005,0.5,0.002
07-03-06,36,,0.043,0.007,0.4,0.004
07-03-07,35,,0.040,0.014,0.4,0.003
07-03-08,30,,0.027,0.028,0.5,0.003
07-03-09,31,,0.026,0.028,0.5,0.003
07-03-10,35,,0.023,0.029,0.5,0.003
07-03-11,30,,0.030,0.023,0.5,0.003
07-03-12,30,,0.037,0.016,0.4,0.003
07-03-13,18,,0.040,0.014,0.4,0.002
07-03-14,16,,0.039,0.016,0.4,0.002
07-03-15,25,,0.030,0.022,0.5,0.002
07-03-16,32,,0.015,0.036,0.5,0.002
07-03-17,25,,0.011,0.038,0.6,0.003
07-03-18,29,,0.018,0.028,0.5,0.002
07-03-19,20,,0.020,0.025,0.5,0.002
07-03-20,13,,0.019,0.026,0.5,0.002
07-03-21,14,,0.020,0.025,0.5,0.002
07-03-22,17,,0.011,0.034,0.5,0.002
07-03-23,13,,0.014,0.029,0.4,0.002
07-03-24,8,,0.013,0.028,0.5,0.002
07-04-01,6,,0.026,0.012,0.4,0.002
07-04-02,6,,0.029,0.007,0.4,0.002
07-04-03,10,,0.024,0.012,0.4,0.002
07-04-04,12,,0.026,0.009,0.4,0.002
07-04-05,11,,0.016,0.018,0.4,0.002
07-04-06,13,,0.016,0.021,0.4,0.002
07-04-07,19,,0.009,0.030,0.4,0.002
07-04-08,17,,0.006,0.038,0.5,0.002
07-04-09,17,,0.014,0.031,0.5,0.003
07-04-10,18,,0.032,0.018,0.4,0.002
07-04-11,18,,0.046,0.013,0.4,0.003
07-04-12,27,,0.057,0.010,0.4,0.002
07-04-13,22,,0.063,0.012,0.4,0.002
07-04-14,23,,0.069,0.009,0.4,0.002
07-04-15,13,,0.074,0.011,0.3,0.002
07-04-16,15,,0.076,0.011,0.3,0.002
07-04-17,26,,0.090,0.020,0.4,0.003
07-04-18,41,,0.084,0.031,0.5,0.003
07-04-19,35,,0.067,0.037,0.5,0.005
07-04-20,44,,0.040,0.051,0.6,0.006
07-04-21,37,,0.020,0.060,0.6,0.005
07-04-22,37,,0.014,0.054,0.6,0.010
07-04-23,33,,0.012,0.050,0.5,0.011
07-04-24,30,,0.011,0.044,0.5,0.009
07-05-01,29,,0.011,0.037,0.5,0.012
07-05-02,35,,0.003,0.045,0.6,0.011
07-05-03,42,,0.008,0.037,0.5,0.005
07-05-04,37,,0.011,0.030,0.5,0.004
07-05-05,35,,0.011,0.026,0.5,0.004
07-05-06,31,,0.007,0.030,0.5,0.004
07-05-07,29,,0.006,0.032,0.5,0.004
07-05-08,32,,0.013,0.029,0.5,0.005
07-05-09,29,,0.028,0.022,0.5,0.007
07-05-10,28,,0.039,0.021,0.5,0.006
07-05-11,32,,0.056,0.020,0.5,0.009
07-05-12,38,,0.067,0.021,0.5,0.008
07-05-13,35,,0.070,0.022,0.5,0.007
07-05-14,38,,0.082,0.016,0.5,0.005
07-05-15,34,,0.084,0.017,0.5,0.004
07-05-16,27,,0.072,0.016,0.5,0.004
07-05-17,30,,0.074,0.015,0.5,0.004
07-05-18,29,,0.054,0.024,0.5,0.003
07-05-19,28,,0.044,0.028,0.6,0.006
07-05-20,30,,0.028,0.036,0.6,0.006
07-05-21,30,,0.027,0.033,0.6,0.006
07-05-22,33,,0.019,0.037,0.6,0.006
07-05-23,26,,0.016,0.035,0.5,0.007
07-05-24,27,,0.019,0.028,0.5,0.008
07-06-01,27,,0.020,0.023,0.5,0.009
07-06-02,36,,0.013,0.029,0.5,0.009
07-06-03,39,,0.004,0.039,0.6,0.006
07-06-04,40,,0.003,0.040,0.7,0.004
07-06-05,43,,0.022,0.020,0.5,0.003
07-06-06,38,,0.020,0.018,0.5,0.003
07-06-07,32,,0.019,0.016,0.5,0.003
07-06-08,23,,0.023,0.010,0.4,0.003
07-06-09,18,,0.025,0.007,0.4,0.003
07-06-10,11,,0.028,0.006,0.4,0.002
