DATE,PM10,PM2.5,O3,NO2,CO,SO2
04-01-01,6,3,0.014,0.030,0.5,0.002
04-01-02,12,2,0.017,0.025,0.5,0.002
04-01-03,20,11,0.020,0.021,0.5,0.002
04-01-04,19,12,0.015,0.026,0.6,0.002
04-01-05,21,13,0.018,0.023,0.5,0.002
04-01-06,18,11,0.011,0.030,0.6,0.002
04-01-07,16,10,0.023,0.021,0.5,0.002
04-01-08,18,14,0.011,0.035,0.6,0.002
04-01-09,17,11,0.014,0.034,0.6,0.003
04-01-10,13,3,0.023,0.027,0.5,0.003
04-01-11,12,2,0.019,0.037,0.6,0.003
04-01-12,21,5,0.023,0.034,0.6,0.003
04-01-13,20,13,0.029,0.033,0.6,0.004
04-01-14,24,15,0.034,0.029,0.5,0.004
04-01-15,27,11,0.039,0.023,0.5,0.003
04-01-16,29,18,0.042,0.020,0.5,0.003
04-01-17,26,13,0.042,0.018,0.5,0.003
04-01-18,30,24,0.035,0.024,0.5,0.002
04-01-19,32,,0.040,0.020,0.5,0.002
04-01-20,28,,0.037,0.026,0.5,0.004
04-01-21,35,19,0.025,0.036,0.6,0.003
04-01-22,39,22,0.021,0.037,0.6,0.003
04-01-23,37,25,0.025,0.030,0.5,0.002
04-01-24,30,23,0.034,0.016,0.5,0.002
04-02-01,22,17,0.030,0.020,0.5,0.002
04-02-02,20,22,0.025,0.022,0.5,0.002
04-02-03,23,20,0.022,0.024,0.5,0.002
04-02-04,22,20,0.009,0.035,0.6,0.002
04-02-05,25,19,0.005,0.039,0.6,0.002
04-02-06,24,20,0.004,0.037,0.6,0.002
04-02-07,28,21,0.006,0.033,0.6,0.002
04-02-08,24,20,0.003,0.042,0.7,0.002
04-02-09,31,13,0.009,0.036,0.7,0.002
04-02-10,28,7,0.018,0.032,0.6,0.003
04-02-11,30,2,0.026,0.029,0.5,0.003
04-02-12,35,4,0.034,0.023,0.5,0.003
04-02-13,36,14,0.045,0.018,0.5,0.004
04-02-14,34,24,0.051,0.019,0.5,0.005
04-02-15,41,31,0.055,0.020,0.6,0.007
04-02-16,57,43,0.055,0.018,0.5,0.006
04-02-17,54,34,0.057,0.017,0.5,0.005
04-02-18,54,44,0.058,0.016,0.6,0.005
04-02-19,66,56,0.052,0.022,0.6,0.005
04-02-20,66,52,0.046,0.024,0.6,0.005
04-02-21,64,52,0.042,0.025,0.7,0.004
04-02-22,68,56,0.039,0.029,0.7,0.004
04-02-23,71,54,0.041,0.026,0.7,0.004
04-02-24,82,55,0.039,0.026,0.7,0.004
04-03-01,85,55,0.036,0.026,0.7,0.004
04-03-02,86,64,0.034,0.023,0.7,0.004
04-03-03,83,67,0.032,0.023,0.7,0.004
04-03-04,76,59,0.033,0.021,0.7,0.004
04-03-05,71,54,0.024,0.029,0.7,0.004
04-03-06,74,56,0.009,0.046,0.8,0.004
04-03-07,85,61,0.002,0.062,1.0,0.004
04-03-08,102,59,0.004,0.062,1.0,0.004
04-03-09,95,66,0.013,0.057,0.9,0.005
04-03-10,85,62,0.023,0.049,0.8,0.007
04-03-11,84,41,0.031,0.042,0.8,0.007
04-03-12,104,43,0.042,0.038,0.8,0.007
04-03-13,100,44,0.053,0.025,0.7,0.007
04-03-14,84,47,0.057,0.026,0.7,0.007
04-03-15,68,37,0.058,0.025,0.6,0.005
04-03-16,56,33,0.056,0.028,0.6,0.006
04-03-17,63,41,0.060,0.027,0.7,0.006
04-03-18,83,59,0.052,0.031,0.7,0.007
04-03-19,79,59,0.046,0.034,0.8,0.007
04-03-20,70,63,0.033,0.046,0.8,0.007
04-03-21,64,50,0.024,0.057,0.8,0.006
04-03-22,65,45,0.018,0.065,0.9,0.007
04-03-23,67,44,0.003,0.090,1.1,0.006
04-03-24,75,45,0.002,0.088,1.2,0.006
04-04-01,87,47,0.002,0.087,1.2,0.005
04-04-02,96,56,0.002,0.080,1.1,0.005
04-04-03,83,54,0.002,0.073,1.0,0.004
04-04-04,70,48,0.002,0.071,0.9,0.004
04-04-05,68,45,0.002,0.069,0.9,0.004
04-04-06,71,47,0.002,0.068,1.0,0.004
04-04-07,79,47,0.002,0.071,1.0,0.004
04-04-08,87,41,0.002,0.075,1.1,0.004
04-04-09,85,29,0.003,0.076,0.9,0.005
04-04-10,73,16,0.012,0.072,0.8,0.005
04-04-11,69,14,0.035,0.047,0.6,0.006
04-04-12,61,17,0.048,0.040,0.7,0.007
04-04-13,66,32,0.051,0.039,0.7,0.006
04-04-14,,,,,,
04-04-15,64,38,0.057,0.022,0.5,0.004
04-04-16,59,34,0.060,0.020,0.5,0.006
04-04-17,56,39,0.059,0.025,0.5,0.006
04-04-18,53,36,0.057,0.027,0.5,0.005
04-04-19,60,50,0.046,0.039,0.6,0.004
04-04-20,63,55,0.033,0.057,0.7,0.006
04-04-21,79,55,0.038,0.050,0.7,0.007
04-04-22,93,51,0.040,0.051,0.8,0.006
04-04-23,89,51,0.021,0.066,0.8,0.006
04-04-24,91,61,0.028,0.050,0.7,0.009
04-05-01,82,69,0.028,0.047,0.6,0.008
04-05-02,74,59,0.034,0.032,0.5,0.005
04-05-03,56,39,0.029,0.034,0.6,0.005
04-05-04,56,36,0.016,0.048,0.6,0.005
04-05-05,59,37,0.012,0.051,0.7,0.004
04-05-06,58,35,0.003,0.066,0.7,0.005
04-05-07,59,35,0.003,0.069,0.7,0.005
04-05-08,62,34,0.002,0.069,0.8,0.005
04-05-09,70,34,0.008,0.069,0.7,0.005
04-05-10,58,16,0.014,0.062,0.7,0.005
04-05-11,52,12,0.013,0.061,0.7,0.005
04-05-12,62,22,0.029,0.041,0.7,0.005
04-05-13,50,22,0.037,0.027,0.6,0.004
04-05-14,42,26,0.032,0.030,0.6,0.003
04-05-15,42,30,0.023,0.040,0.7,0.003
04-05-16,45,34,0.021,0.038,0.7,0.002
04-05-17,35,27,0.020,0.038,0.6,0.002
04-05-18,35,28,0.016,0.048,0.8,0.002
04-05-19,45,29,0.010,0.053,0.8,0.002
04-05-20,42,26,0.011,0.048,0.8,0.002
04-05-21,34,25,0.010,0.046,0.8,0.002
04-05-22,26,16,0.018,0.034,0.7,0.002
04-05-23,17,11,0.013,0.037,0.7,0.002
04-05-24,17,5,0.030,0.016,0.6,0.002
04-06-01,22,3,0.035,0.010,0.5,0.002
04-06-02,14,2,0.038,0.008,0.5,0.002
04-06-03,25,16,0.038,0.008,0.6,0.002
04-06-04,52,28,0.033,0.011,0.8,0.003
04-06-05,59,35,0.032,0.010,0.7,0.002
04-06-06,46,29,0.031,0.013,0.6,0.002
04-06-07,42,24,0.020,0.024,0.8,0.003
04-06-08,50,31,0.011,0.034,0.9,0.003
04-06-09,57,33,0.012,0.033,0.7,0.002
04-06-10,44,32,0.013,0.038,0.6,0.004
04-06-11,30,25,0.024,0.032,0.5,0.003
04-06-12,33,20,0.030,0.031,0.6,0.004
04-06-13,31,9,0.040,0.018,0.5,0.003
04-06-14,20,4,0.038,0.024,0.5,0.003
04-06-15,20,8,0.034,0.030,0.5,0.003
04-06-16,24,18,0.033,0.028,0.5,0.003
04-06-17,31,27,0.032,0.027,0.5,0.002
04-06-18,27,,0.029,0.029,0.6,0.002
04-06-19,33,23,0.017,0.040,0.7,0.003
04-06-20,37,31,0.011,0.043,0.7,0.003
04-06-21,38,29,0.011,0.041,0.7,0.004
04-06-22,38,28,0.010,0.042,0.7,0.003
04-06-23,36,32,0.013,0.035,0.6,0.003
04-06-24,30,28,0.018,0.027,0.6,0.003
04-07-01,29,26,0.023,0.024,0.6,0.004
04-07-02,31,26,0.022,0.024,0.6,0.004
04-07-03,35,24,0.019,0.024,0.6,0.004
04-07-04,33,22,0.017,0.023,0.6,0.004
04-07-05,26,19,0.018,0.022,0.6,0.004
04-07-06,25,19,0.012,0.031,0.6,0.003
04-07-07,26,19,0.002,0.047,0.7,0.003
04-07-08,31,19,0.004,0.044,0.7,0.003
04-07-09,31,16,0.009,0.038,0.7,0.003
04-07-10,29,15,0.012,0.038,0.7,0.003
04-07-11,24,4,0.021,0.030,0.7,0.004
04-07-12,20,2,0.022,0.031,0.7,0.003
04-07-13,22,7,0.024,0.033,0.7,0.003
04-07-14,23,6,0.031,0.032,0.6,0.003
04-07-15,26,11,0.031,0.038,0.6,0.003
04-07-16,30,19,0.030,0.045,0.7,0.003
04-07-17,42,28,0.019,0.056,0.7,0.004
04-07-18,64,48,0.019,0.058,0.7,0.004
04-07-19,71,53,0.011,0.072,0.8,0.005
04-07-20,66,60,0.006,0.066,0.8,0.006
04-07-21,57,46,0.004,0.061,0.8,0.005
04-07-22,45,32,0.006,0.053,0.8,0.006
04-07-23,41,37,0.009,0.044,0.7,0.007
04-07-24,36,29,0.012,0.040,0.7,0.006
04-08-01,34,29,0.021,0.028,0.7,0.004
04-08-02,40,37,0.016,0.029,0.7,0.003
04-08-03,49,38,0.022,0.021,0.7,0.003
04-08-04,38,30,0.026,0.017,0.6,0.003
04-08-05,36,28,0.024,0.018,0.6,0.002
04-08-06,36,27,0.022,0.023,0.6,0.003
04-08-07,36,22,0.011,0.037,0.7,0.003
04-08-08,41,24,0.007,0.043,0.7,0.003
04-08-09,44,24,0.009,0.042,0.7,0.003
04-08-10,42,27,0.011,0.044,0.7,0.004
04-08-11,51,23,0.014,0.042,0.7,0.005
04-08-12,68,20,0.018,0.046,0.8,0.004
04-08-13,74,26,0.028,0.038,0.7,0.004
04-08-14,65,28,0.034,0.042,0.8,0.005
04-08-15,72,44,0.035,0.053,0.8,0.007
04-08-16,82,51,0.026,0.055,0.8,0.006
04-08-17,80,59,0.028,0.046,0.8,0.005
04-08-18,64,62,0.030,0.037,0.8,0.004
04-08-19,70,60,0.024,0.040,0.8,0.005
04-08-20,69,51,0.019,0.042,0.8,0.004
04-08-21,56,40,0.021,0.038,0.8,0.005
04-08-22,49,31,0.024,0.031,0.7,0.003
04-08-23,41,29,0.023,0.027,0.7,0.003
04-08-24,41,28,0.021,0.026,0.7,0.004
04-09-01,49,33,0.023,0.022,0.7,0.004
04-09-02,58,39,0.025,0.017,0.7,0.003
04-09-03,49,36,0.021,0.020,0.8,0.003
04-09-04,44,30,0.018,0.019,0.8,0.003
04-09-05,44,32,0.019,0.015,0.7,0.003
04-09-06,43,32,0.018,0.019,0.8,0.003
04-09-07,47,29,0.007,0.030,0.8,0.003
04-09-08,53,32,0.006,0.030,0.9,0.003
04-09-09,61,33,0.007,0.033,0.9,0.003
04-09-10,66,32,0.009,0.034,1.0,0.003
04-09-11,86,30,0.016,0.031,0.9,0.003
04-09-12,66,26,0.032,0.016,0.7,0.003
04-09-13,19,10,0.040,0.012,0.7,0.003
04-09-14,9,2,0.041,0.013,0.6,0.003
04-09-15,19,13,0.041,0.013,0.6,0.003
04-09-16,15,16,0.039,0.013,0.6,0.003
04-09-17,18,20,0.038,0.016,0.6,0.003
04-09-18,21,23,0.036,0.018,0.6,0.002
04-09-19,22,26,0.034,0.020,0.6,0.002
04-09-20,23,26,0.032,0.022,0.6,0.003
04-09-21,23,23,0.029,0.025,0.6,0.002
04-09-22,25,17,0.026,0.028,0.6,0.002
04-09-23,25,18,0.031,0.020,0.6,0.002
04-09-24,23,18,0.035,0.014,0.5,0.002
04-10-01,22,21,0.038,0.013,0.5,0.002
04-10-02,22,26,0.040,0.011,0.5,0.002
04-10-03,31,23,0.042,0.010,0.5,0.002
04-10-04,28,24,0.042,0.010,0.5,0.002
04-10-05,34,23,0.039,0.012,0.5,0.002
04-10-06,33,22,0.032,0.019,0.5,0.002
04-10-07,30,24,0.027,0.027,0.5,0.002
04-10-08,32,22,0.020,0.038,0.6,0.003
04-10-09,27,8,0.028,0.029,0.5,0.003
04-10-10,28,2,0.032,0.023,0.5,0.003
04-10-11,18,2,0.035,0.019,0.5,0.002
04-10-12,19,2,0.037,0.017,0.5,0.002
04-10-13,15,3,0.043,0.011,0.4,0.002
04-10-14,16,3,0.043,0.016,0.4,0.002
04-10-15,16,2,0.046,0.012,0.5,0.002
04-10-16,17,2,0.044,0.016,0.5,0.002
04-10-17,18,7,0.046,0.015,0.5,0.002
04-10-18,20,18,0.043,0.017,0.5,0.002
04-10-19,22,,0.035,0.026,0.6,0.002
04-10-20,22,,0.026,0.037,0.6,0.002
04-10-21,23,24,0.025,0.035,0.6,0.002
04-10-22,26,15,0.028,0.028,0.5,0.002
04-10-23,17,11,0.031,0.022,0.5,0.002
04-10-24,13,9,0.029,0.023,0.5,0.002
04-11-01,17,2,0.027,0.025,0.5,0.002
04-11-02,17,5,0.032,0.016,0.4,0.002
04-11-03,13,8,0.028,0.019,0.4,0.002
04-11-04,14,10,0.025,0.022,0.4,0.002
04-11-05,17,11,0.024,0.020,0.5,0.002
04-11-06,25,18,0.021,0.025,0.5,0.002
04-11-07,23,19,0.014,0.034,0.5,0.002
04-11-08,22,14,0.011,0.041,0.6,0.002
04-11-09,22,11,0.017,0.037,0.5,0.002
04-11-10,19,5,0.022,0.033,0.6,0.002
04-11-11,27,2,0.026,0.032,0.6,0.004
04-11-12,,,,,,
04-11-13,,,,,,
04-11-14,,,,,,
04-11-15,62,39,0.055,0.019,0.6,0.004
04-11-16,62,41,0.048,0.023,0.5,0.003
04-11-17,59,33,0.052,0.021,0.6,0.004
04-11-18,67,36,0.051,0.027,0.7,0.004
04-11-19,77,46,0.055,0.025,0.8,0.004
04-11-20,89,52,0.045,0.033,0.8,0.005
04-11-21,100,46,0.028,0.042,0.8,0.005
04-11-22,105,25,0.023,0.041,0.6,0.004
04-11-23,89,10,0.038,0.019,0.4,0.003
04-11-24,78,14,0.037,0.017,0.4,0.003
04-12-01,79,19,0.036,0.015,0.4,0.003
04-12-02,82,21,0.037,0.011,0.4,0.003
04-12-03,76,19,0.038,0.009,0.4,0.003
04-12-04,71,16,0.042,0.006,0.3,0.002
04-12-05,56,10,0.044,0.007,0.3,0.002
04-12-06,48,7,0.038,0.012,0.3,0.002
04-12-07,49,15,0.019,0.036,0.4,0.003
04-12-08,53,14,0.012,0.048,0.5,0.003
04-12-09,46,2,0.021,0.036,0.5,0.003
04-12-10,51,2,0.023,0.032,0.4,0.003
04-12-11,66,2,0.033,0.018,0.4,0.002
04-12-12,86,2,0.033,0.019,0.4,0.003
04-12-13,84,7,0.038,0.016,0.4,0.003
04-12-14,91,18,0.036,0.019,0.4,0.003
04-12-15,83,13,0.037,0.016,0.3,0.003
04-12-16,82,10,0.040,0.013,0.4,0.003
04-12-17,80,10,0.037,0.018,0.4,0.003
04-12-18,74,17,0.040,0.016,0.3,0.003
04-12-19,75,28,0.037,0.018,0.4,0.003
04-12-20,73,21,0.026,0.031,0.4,0.005
04-12-21,68,18,0.020,0.036,0.4,0.006
04-12-22,69,15,0.026,0.025,0.4,0.004
04-12-23,67,13,0.029,0.021,0.4,0.003
04-12-24,59,12,0.030,0.019,0.4,0.003
04-13-01,58,11,0.031,0.015,0.4,0.003
04-13-02,59,8,0.032,0.013,0.4,0.003
04-13-03,62,13,0.033,0.011,0.4,0.003
04-13-04,63,14,0.031,0.012,0.4,0.003
04-13-05,60,15,0.023,0.020,0.4,0.003
04-13-06,64,17,0.007,0.041,0.5,0.003
04-13-07,65,20,0.002,0.052,0.6,0.004
04-13-08,66,15,0.005,0.048,0.6,0.003
