DATE,PM10,PM2.5,O3,NO2,CO,SO2
09-01-01,19,3,0.011,0.032,0.7,0.003
09-01-02,24,12,0.010,0.031,0.7,0.003
09-01-03,23,19,0.013,0.026,0.7,0.003
09-01-04,20,17,0.018,0.020,0.6,0.003
09-01-05,21,16,0.019,0.017,0.6,0.003
09-01-06,25,12,0.014,0.018,0.6,0.002
09-01-07,20,20,0.014,0.018,0.6,0.002
09-01-08,21,10,0.013,0.019,0.6,0.003
09-01-09,18,14,0.023,0.016,0.6,0.003
09-01-10,17,12,0.031,0.016,0.6,0.004
09-01-11,14,6,0.045,0.013,0.6,0.004
09-01-12,24,11,0.058,0.009,0.6,0.003
09-01-13,19,10,0.058,0.011,0.6,0.003
09-01-14,17,19,0.059,0.011,0.5,0.002
09-01-15,20,13,0.062,0.012,0.5,0.003
09-01-16,24,11,0.066,0.012,0.6,0.003
09-01-17,10,9,0.064,0.014,0.5,0.002
09-01-18,22,19,0.060,0.014,0.5,0.002
09-01-19,19,12,0.056,0.018,0.6,0.002
09-01-20,22,16,0.053,0.019,0.6,0.002
09-01-21,24,15,0.040,0.029,0.6,0.003
09-01-22,38,24,0.043,0.025,0.7,0.004
09-01-23,39,26,0.038,0.026,0.7,0.004
09-01-24,49,29,0.031,0.026,0.7,0.004
09-02-01,43,19,0.032,0.021,0.7,0.004
09-02-02,46,38,0.036,0.016,0.7,0.004
09-02-03,43,31,0.009,0.034,0.8,0.003
09-02-04,36,26,0.003,0.034,0.7,0.003
09-02-05,31,24,0.001,0.037,0.8,0.003
09-02-06,31,21,0.001,0.034,0.8,0.003
09-02-07,31,26,0.002,0.032,0.7,0.002
09-02-08,28,18,0.003,0.034,0.8,0.003
09-02-09,27,17,0.014,0.028,0.7,0.003
09-02-10,27,15,0.027,0.024,0.6,0.003
09-02-11,20,13,0.040,0.022,0.6,0.002
09-02-12,22,13,0.059,0.017,0.6,0.002
09-02-13,25,13,,,,
09-02-14,19,9,0.070,0.016,0.4,0.002
09-02-15,25,21,0.072,0.021,0.4,0.002
09-02-16,25,19,0.073,0.022,0.4,0.002
09-02-17,25,22,0.074,0.027,0.5,0.002
09-02-18,34,12,0.074,0.032,0.6,0.003
09-02-19,72,42,0.062,0.044,0.7,0.004
09-02-20,56,34,0.032,0.043,0.6,0.003
09-02-21,38,21,0.022,0.045,0.7,0.003
09-02-22,43,23,0.021,0.041,0.7,0.003
09-02-23,38,32,0.016,0.034,0.6,0.002
09-02-24,32,31,0.017,0.031,0.8,0.002
09-03-01,37,28,0.018,0.025,0.7,0.002
09-03-02,34,28,0.017,0.024,0.6,0.002
09-03-03,36,28,0.017,0.020,0.6,0.002
09-03-04,32,29,0.021,0.016,0.5,0.002
09-03-05,33,29,0.014,0.021,0.6,0.002
09-03-06,34,27,0.011,0.026,0.6,0.002
09-03-07,28,21,0.002,0.032,0.6,0.002
09-03-08,33,22,0.006,0.029,0.6,0.002
09-03-09,26,24,0.007,0.031,0.6,0.003
09-03-10,33,22,0.008,0.033,0.6,0.004
09-03-11,29,18,0.016,0.025,0.6,0.003
09-03-12,30,20,0.021,0.024,0.6,0.003
09-03-13,20,20,0.034,0.017,0.6,0.003
09-03-14,29,20,0.030,0.017,0.6,0.002
09-03-15,30,19,0.028,0.019,0.6,0.002
09-03-16,24,19,0.028,0.019,0.6,0.002
09-03-17,36,19,0.027,0.020,0.6,0.002
09-03-18,24,13,0.025,0.020,0.5,0.002
09-03-19,20,10,0.022,0.021,0.6,0.002
09-03-20,22,13,0.017,0.022,0.6,0.002
09-03-21,16,9,0.018,0.019,0.5,0.003
09-03-22,13,7,0.016,0.018,0.5,0.003
09-03-23,13,10,0.009,0.024,0.5,0.002
09-03-24,14,4,0.012,0.020,0.5,0.002
09-04-01,4,,0.015,0.016,0.5,0.002
09-04-02,6,7,0.020,0.011,0.5,0.002
09-04-03,9,3,0.026,0.008,0.5,0.002
09-04-04,6,5,0.025,0.009,0.5,0.002
09-04-05,5,6,0.026,0.009,0.4,0.002
09-04-06,8,5,0.025,0.010,0.4,0.002
09-04-07,8,5,0.020,0.014,0.4,0.002
09-04-08,6,3,0.019,0.015,0.4,0.002
09-04-09,5,4,0.021,0.016,0.5,0.002
09-04-10,6,2,0.017,0.018,0.5,0.002
09-04-11,12,6,0.018,0.016,0.5,0.002
09-04-12,8,8,0.015,0.017,0.5,0.002
09-04-13,7,5,0.016,0.014,0.5,0.002
09-04-14,9,3,0.020,0.014,0.5,0.002
09-04-15,10,8,0.024,0.014,0.5,0.002
09-04-16,32,20,0.014,0.027,0.6,0.002
09-04-17,18,10,0.020,0.021,0.5,0.002
09-04-18,5,4,0.017,0.022,0.5,0.002
09-04-19,6,4,0.010,0.028,0.6,0.002
09-04-20,13,9,0.002,0.036,0.7,0.002
09-04-21,13,8,0.002,0.033,0.6,0.002
09-04-22,12,10,0.001,0.033,0.6,0.002
09-04-23,14,4,0.001,0.031,0.6,0.002
09-04-24,9,9,0.004,0.024,0.6,0.002
09-05-01,15,4,0.011,0.014,0.5,0.002
09-05-02,7,5,0.013,0.012,0.5,0.002
09-05-03,4,5,0.018,0.009,0.4,0.002
09-05-04,10,4,0.018,0.009,0.4,0.002
09-05-05,7,8,0.016,0.011,0.4,0.002
09-05-06,9,4,0.009,0.017,0.4,0.002
09-05-07,7,8,0.005,0.020,0.5,0.003
09-05-08,15,8,0.003,0.022,0.5,0.003
