DATE,PM10,PM2.5,O3,NO2,CO,SO2
04-01-01,37,31,0.009,0.039,0.9,0.004
04-01-02,48,38,0.014,0.032,0.9,0.004
04-01-03,46,31,0.011,0.035,0.9,0.004
04-01-04,34,26,0.007,0.037,0.9,0.004
04-01-05,29,15,0.020,0.024,0.9,0.004
04-01-06,23,21,0.019,0.026,0.9,0.004
04-01-07,29,15,0.014,0.034,0.9,0.004
04-01-08,30,23,0.004,0.046,0.9,0.004
04-01-09,28,25,0.009,0.048,0.9,0.004
04-01-10,9,,0.034,0.031,0.8,0.004
04-01-11,6,2,0.034,0.021,0.7,0.004
04-01-12,10,4,0.035,0.019,0.7,0.004
04-01-13,6,2,0.038,0.016,0.6,0.004
04-01-14,10,2,0.039,0.013,0.6,0.004
04-01-15,12,3,0.037,0.016,0.6,0.004
04-01-16,7,2,0.038,0.018,0.6,0.004
04-01-17,15,11,0.034,0.023,0.7,0.004
04-01-18,17,,0.031,0.024,0.6,0.004
04-01-19,13,,0.025,0.034,0.8,0.004
04-01-20,22,11,0.024,0.031,0.7,0.004
04-01-21,18,13,0.028,0.024,0.7,0.004
04-01-22,14,10,0.025,0.025,0.7,0.004
04-01-23,15,9,0.016,0.035,0.8,0.004
04-01-24,11,,0.019,0.026,0.7,0.004
04-02-01,15,9,0.021,0.022,0.7,0.004
04-02-02,15,14,0.027,0.016,0.7,0.004
04-02-03,12,,0.027,0.016,0.6,0.004
04-02-04,19,12,0.028,0.014,0.6,0.004
04-02-05,18,13,0.027,0.015,0.6,0.004
04-02-06,15,14,0.023,0.020,0.6,0.004
04-02-07,18,16,0.019,0.026,0.6,0.004
04-02-08,20,12,0.019,0.029,0.6,0.004
04-02-09,18,8,0.024,0.025,0.6,0.004
04-02-10,13,3,0.029,0.022,0.7,0.004
04-02-11,14,2,0.036,0.017,0.6,0.004
04-02-12,19,6,0.040,0.016,0.7,0.004
04-02-13,16,7,0.043,0.016,0.7,0.004
04-02-14,34,13,0.044,0.015,0.7,0.004
04-02-15,27,10,0.042,0.019,0.7,0.004
04-02-16,42,25,0.038,0.023,0.7,0.004
04-02-17,45,28,0.031,0.031,0.7,0.004
04-02-18,39,21,0.021,0.039,0.8,0.004
04-02-19,40,17,0.020,0.032,0.8,0.004
04-02-20,22,17,0.018,0.027,0.8,0.004
04-02-21,38,13,0.016,0.023,0.8,0.004
04-02-22,21,6,0.018,0.014,0.7,0.004
04-02-23,42,5,0.019,0.013,0.7,0.004
04-02-24,5,2,0.026,0.006,0.6,0.004
04-03-01,10,5,0.028,0.005,0.6,0.004
04-03-02,8,6,0.024,0.007,0.6,0.004
04-03-03,7,6,0.023,0.007,0.6,0.004
04-03-04,7,5,0.025,0.008,0.6,0.004
04-03-05,11,10,0.034,0.009,0.7,0.004
04-03-06,22,18,0.032,0.014,0.8,0.004
04-03-07,31,19,0.022,0.023,0.9,0.004
04-03-08,50,25,0.014,0.027,1.1,0.004
04-03-09,38,24,0.012,0.028,1.1,0.004
04-03-10,40,24,0.013,0.027,1.1,0.004
04-03-11,41,24,0.013,0.026,1.1,0.004
04-03-12,43,25,0.013,0.028,1.0,0.004
04-03-13,48,29,0.015,0.027,1.1,0.004
04-03-14,42,20,0.020,0.028,1.0,0.004
04-03-15,33,26,0.022,0.032,0.9,0.004
04-03-16,38,26,0.018,0.040,1.0,0.004
04-03-17,37,20,0.014,0.048,1.0,0.004
04-03-18,43,31,0.015,0.047,1.0,0.004
04-03-19,51,32,0.015,0.045,1.0,0.004
04-03-20,49,32,0.005,0.058,1.1,0.004
04-03-21,48,26,0.002,0.063,1.2,0.004
04-03-22,54,28,0.002,0.066,1.3,0.004
04-03-23,64,30,0.002,0.065,1.4,0.005
04-03-24,51,29,0.002,0.065,1.6,0.005
04-04-01,52,29,0.003,0.050,1.2,0.004
04-04-02,38,24,0.017,0.027,0.9,0.004
04-04-03,14,11,0.029,0.013,0.7,0.004
04-04-04,8,,0.033,0.011,0.6,0.004
04-04-05,10,5,0.031,0.014,0.6,0.004
04-04-06,7,4,0.028,0.017,0.6,0.004
04-04-07,10,8,0.021,0.028,0.6,0.004
04-04-08,12,3,0.021,0.030,0.6,0.004
04-04-09,7,2,0.025,0.026,0.6,0.004
04-04-10,8,2,0.029,0.023,0.6,0.004
04-04-11,10,2,0.028,0.024,0.6,0.004
04-04-12,11,4,0.030,0.025,0.6,0.004
04-04-13,9,3,0.034,0.020,0.6,0.004
04-04-14,13,6,0.035,0.020,0.6,0.004
04-04-15,12,7,0.038,0.019,0.6,0.004
04-04-16,17,11,0.038,0.020,0.6,0.004
04-04-17,18,9,0.033,0.030,0.6,0.004
04-04-18,24,13,0.031,0.029,0.7,0.004
04-04-19,24,18,0.033,0.023,0.7,0.004
04-04-20,17,10,0.030,0.025,0.8,0.004
04-04-21,13,12,0.027,0.025,0.7,0.004
04-04-22,16,8,0.027,0.023,0.7,0.004
04-04-23,10,,0.028,0.021,0.7,0.004
04-04-24,13,6,0.026,0.019,0.7,0.004
04-05-01,18,14,0.029,0.014,0.6,0.004
04-05-02,13,10,0.027,0.013,0.7,0.004
04-05-03,17,,0.026,0.013,0.7,0.004
04-05-04,18,,0.025,0.012,0.6,0.004
04-05-05,20,13,0.023,0.013,0.7,0.004
04-05-06,12,,0.024,0.013,0.6,0.004
04-05-07,14,9,0.019,0.018,0.7,0.004
04-05-08,9,6,0.019,0.020,0.7,0.004
04-05-09,8,6,0.020,0.021,0.7,0.004
04-05-10,9,4,0.018,0.024,0.7,0.004
04-05-11,12,7,0.015,0.027,0.7,0.004
04-05-12,10,9,0.012,0.031,0.8,0.004
04-05-13,10,5,0.015,0.025,0.7,0.004
04-05-14,9,6,0.016,0.024,0.7,0.004
04-05-15,9,,0.010,0.031,0.8,0.004
04-05-16,11,4,0.010,0.032,0.8,0.004
04-05-17,6,5,0.009,0.031,0.8,0.004
04-05-18,10,8,0.006,0.035,0.8,0.004
