DATE,PM10,PM2.5,O3,NO2,CO,SO2
01-01-01,103,58,0.001,0.062,1.7,0.005
01-01-02,98,68,0.001,0.052,1.5,0.004
01-01-03,95,66,0.001,0.050,1.5,0.004
01-01-04,93,58,0.001,0.050,1.6,0.004
01-01-05,85,46,0.001,0.047,1.4,0.004
01-01-06,80,51,0.001,0.048,1.6,0.004
01-01-07,87,53,0.001,0.045,1.5,0.004
01-01-08,75,43,0.001,0.045,1.6,0.004
01-01-09,77,46,0.001,0.046,1.5,0.004
01-01-10,73,45,0.002,0.044,1.4,0.004
01-01-11,72,44,0.002,0.047,1.4,0.005
01-01-12,92,48,0.005,0.045,1.3,0.006
01-01-13,85,43,0.009,0.038,1.1,0.006
01-01-14,78,44,0.012,0.036,1.0,0.006
01-01-15,60,33,0.020,0.026,0.9,0.006
01-01-16,58,29,0.022,0.024,0.9,0.006
01-01-17,58,33,0.016,0.031,0.8,0.005
01-01-18,59,35,0.011,0.037,0.8,0.004
01-01-19,52,27,0.008,0.039,0.8,0.004
01-01-20,36,24,0.010,0.034,0.8,0.004
01-01-21,28,24,0.012,0.032,0.7,0.004
01-01-22,26,21,0.016,0.026,0.7,0.004
01-01-23,26,21,0.010,0.032,0.7,0.004
01-01-24,28,22,0.012,0.029,0.8,0.004
01-02-01,26,9,0.015,0.025,0.7,0.004
01-02-02,32,22,0.012,0.027,0.7,0.004
01-02-03,32,22,0.014,0.024,0.7,0.004
01-02-04,25,18,0.018,0.019,0.7,0.003
01-02-05,33,20,0.022,0.013,0.7,0.004
01-02-06,29,22,0.019,0.017,0.7,0.004
01-02-07,34,25,0.016,0.023,0.8,0.003
01-02-08,37,21,0.007,0.036,0.7,0.003
01-02-09,36,25,0.003,0.046,0.8,0.003
01-02-10,36,18,0.011,0.033,0.8,0.004
01-02-11,39,20,0.014,0.032,0.8,0.004
01-02-12,46,21,0.015,0.031,0.8,0.005
01-02-13,50,26,0.019,0.028,0.8,0.005
01-02-14,54,27,0.023,0.025,0.8,0.005
01-02-15,63,40,0.023,0.026,0.8,0.005
01-02-16,60,32,0.018,0.033,0.8,0.005
01-02-17,52,31,0.020,0.033,0.9,0.005
01-02-18,51,36,0.014,0.044,0.9,0.005
01-02-19,57,35,0.004,0.060,1.2,0.004
01-02-20,54,40,0.002,0.058,1.1,0.004
01-02-21,62,33,0.001,0.070,1.5,0.005
01-02-22,87,45,0.001,0.066,1.4,0.004
01-02-23,80,44,0.001,0.061,1.3,0.004
01-02-24,66,36,0.001,0.058,1.4,0.004
01-03-01,73,53,0.001,0.051,1.2,0.004
01-03-02,84,47,0.001,0.048,1.1,0.004
01-03-03,78,46,0.001,0.045,1.1,0.004
01-03-04,75,44,0.001,0.045,1.3,0.004
01-03-05,66,39,0.001,0.043,1.3,0.004
01-03-06,58,34,0.001,0.044,1.3,0.004
01-03-07,66,34,0.001,0.044,1.2,0.004
01-03-08,69,30,0.001,0.042,1.1,0.004
01-03-09,70,31,0.002,0.045,1.1,0.004
01-03-10,66,23,0.005,0.039,1.1,0.004
01-03-11,76,35,0.004,0.043,1.1,0.004
01-03-12,66,35,0.011,0.038,1.0,0.005
01-03-13,90,51,0.013,0.040,1.1,0.006
01-03-14,114,48,0.035,0.024,1.2,0.009
01-03-15,105,61,0.035,0.029,1.3,0.010
01-03-16,100,63,0.038,0.030,1.2,0.009
01-03-17,100,59,0.034,0.030,1.0,0.007
01-03-18,94,62,0.020,0.048,1.3,0.007
01-03-19,108,63,0.004,0.068,1.4,0.008
01-03-20,103,64,0.001,0.075,1.3,0.007
01-03-21,109,68,0.005,0.067,1.2,0.006
01-03-22,138,76,0.007,0.058,1.2,0.005
01-03-23,120,68,0.012,0.052,1.2,0.005
01-03-24,120,70,0.009,0.053,1.2,0.005
01-04-01,135,82,0.007,0.051,1.2,0.005
01-04-02,140,83,0.006,0.045,1.2,0.005
01-04-03,126,70,0.003,0.052,1.3,0.005
01-04-04,117,66,0.007,0.041,1.2,0.005
01-04-05,110,58,0.010,0.038,1.2,0.005
01-04-06,128,71,0.022,0.030,1.2,0.007
01-04-07,119,65,0.027,0.029,1.2,0.008
01-04-08,142,80,0.007,0.051,1.3,0.007
01-04-09,125,58,0.012,0.038,1.1,0.007
01-04-10,84,41,0.016,0.032,1.0,0.007
01-04-11,69,28,0.018,0.033,0.9,0.007
01-04-12,62,18,0.018,0.033,0.9,0.006
01-04-13,52,19,0.023,0.026,0.8,0.005
01-04-14,38,12,0.028,0.021,0.6,0.004
01-04-15,26,7,0.027,0.021,0.6,0.004
01-04-16,34,11,0.019,0.032,0.6,0.004
01-04-17,39,13,0.014,0.036,0.6,0.004
01-04-18,34,12,0.006,0.046,0.7,0.004
01-04-19,35,11,0.002,0.052,0.8,0.004
01-04-20,25,12,0.004,0.049,0.7,0.004
01-04-21,18,6,0.005,0.046,0.7,0.004
01-04-22,20,4,0.007,0.041,0.7,0.005
01-04-23,20,12,0.004,0.044,0.7,0.004
01-04-24,19,9,0.007,0.039,0.7,0.006
01-05-01,18,3,0.014,0.029,0.6,0.004
01-05-02,14,6,0.017,0.024,0.6,0.004
01-05-03,16,10,0.015,0.024,0.7,0.004
01-05-04,21,17,0.021,0.017,0.6,0.004
01-05-05,22,12,0.021,0.017,0.6,0.004
01-05-06,16,10,0.015,0.023,0.7,0.004
01-05-07,30,15,0.007,0.034,0.7,0.004
01-05-08,28,15,0.003,0.039,0.7,0.005
01-05-09,28,15,0.003,0.041,0.8,0.005
01-05-10,25,10,0.006,0.036,0.7,0.004
01-05-11,26,8,0.012,0.031,0.7,0.004
01-05-12,21,8,0.012,0.032,0.7,0.004
01-05-13,25,6,0.016,0.028,0.7,0.004
01-05-14,29,10,0.018,0.024,0.6,0.004
01-05-15,26,8,0.020,0.023,0.6,0.004
01-05-16,36,13,0.016,0.031,0.6,0.005
01-05-17,43,25,0.018,0.029,0.7,0.005
01-05-18,45,27,0.009,0.042,0.7,0.005
01-05-19,42,16,0.010,0.038,0.7,0.005
01-05-20,37,15,0.009,0.040,0.7,0.005
01-05-21,36,22,0.009,0.039,0.7,0.005
01-05-22,41,17,0.006,0.043,0.8,0.005
01-05-23,42,18,0.006,0.042,0.8,0.005
01-05-24,34,20,0.003,0.047,0.8,0.007
01-06-01,50,29,0.001,0.050,1.0,0.005
01-06-02,62,31,0.001,0.048,1.0,0.005
01-06-03,58,33,0.001,0.049,1.1,0.005
01-06-04,55,28,0.001,0.050,1.3,0.006
