DATE,PM10,PM2.5,O3,NO2,CO,SO2
01-01-01,27,12,0.004,0.036,0.6,0.003
01-01-02,30,20,0.007,0.029,0.6,0.002
01-01-03,29,19,0.008,0.026,0.6,0.002
01-01-04,22,18,0.011,0.023,0.6,0.002
01-01-05,17,16,0.012,0.019,0.5,0.002
01-01-06,26,10,0.010,0.024,0.6,0.002
01-01-07,22,14,0.008,0.025,0.6,0.002
01-01-08,22,13,0.007,0.026,0.6,0.002
01-01-09,28,19,0.005,0.029,0.6,0.002
01-01-10,31,19,0.006,0.026,0.6,0.002
01-01-11,28,18,0.005,0.028,0.7,0.002
01-01-12,27,19,0.006,0.028,0.7,0.002
01-01-13,29,22,0.008,0.028,0.8,0.002
01-01-14,33,22,0.008,0.026,0.7,0.002
01-01-15,35,26,0.007,0.028,0.8,0.002
01-01-16,32,30,0.005,0.032,0.8,0.003
01-01-17,45,29,0.003,0.035,0.8,0.002
01-01-18,44,27,0.002,0.036,0.8,0.002
01-01-19,43,27,0.001,0.037,0.9,0.002
01-01-20,42,26,0.001,0.036,0.9,0.002
01-01-21,44,30,0.001,0.037,0.9,0.002
01-01-22,47,40,0.001,0.037,0.9,0.002
01-01-23,43,36,0.001,0.038,0.9,0.002
01-01-24,44,38,0.001,0.038,1.0,0.002
01-02-01,51,40,0.001,0.034,0.8,0.002
01-02-02,48,36,0.001,0.034,0.8,0.002
01-02-03,49,37,0.001,0.033,0.8,0.002
01-02-04,41,29,0.001,0.033,0.8,0.002
01-02-05,42,34,0.001,0.033,0.8,0.002
01-02-06,39,30,0.001,0.032,0.8,0.002
01-02-07,45,30,0.001,0.034,0.9,0.002
01-02-08,38,30,0.001,0.038,0.9,0.003
01-02-09,44,33,0.001,0.040,1.0,0.003
01-02-10,47,25,0.002,0.041,1.0,0.003
01-02-11,58,34,0.003,0.038,0.9,0.003
01-02-12,62,35,0.002,0.044,1.1,0.003
01-02-13,66,37,0.003,0.041,1.0,0.003
01-02-14,71,53,0.003,0.040,1.0,0.003
01-02-15,63,52,0.002,0.041,1.0,0.003
01-02-16,69,51,0.002,0.045,1.0,0.003
01-02-17,80,53,0.002,0.045,1.0,0.003
01-02-18,88,44,0.001,0.047,1.1,0.003
