Real,Pred
29.280000000000022,24.889509201049805
29.240000000000027,24.907604217529297
29.200000000000024,24.765104293823242
29.440000000000026,24.637298583984375
29.200000000000024,24.554134368896484
28.920000000000027,24.628442764282227
28.760000000000026,24.572368621826172
28.360000000000024,24.588743209838867
28.360000000000024,24.555267333984375
28.480000000000025,24.596250534057617
29.120000000000026,24.571582794189453
29.120000000000026,24.65396499633789
29.08000000000003,24.674394607543945
28.960000000000026,24.727832794189453
28.480000000000025,24.80402183532715
27.960000000000026,24.869340896606445
27.640000000000025,24.920766830444336
28.200000000000024,25.008167266845703
27.720000000000027,25.059297561645508
28.200000000000028,25.104991912841797
28.160000000000025,25.09975242614746
28.480000000000025,25.112329483032227
27.840000000000025,25.04156494140625
28.08000000000003,25.01095962524414
28.080000000000023,24.888233184814453
28.280000000000022,24.852191925048828
28.32000000000003,24.73347282409668
28.040000000000028,24.67374610900879
28.040000000000028,24.53262710571289
28.00000000000002,24.41305160522461
27.560000000000024,24.217208862304688
27.400000000000023,24.110990524291992
27.80000000000003,23.949203491210938
27.880000000000024,23.954647064208984
27.840000000000025,24.042818069458008
28.00000000000003,24.201765060424805
27.720000000000027,24.351762771606445
27.720000000000027,24.626789093017578
27.400000000000027,24.703115463256836
27.200000000000024,24.811918258666992
27.32000000000003,24.862043380737305
27.480000000000025,24.83589744567871
27.400000000000027,24.752168655395508
27.560000000000024,24.751373291015625
27.720000000000027,24.653221130371094
27.480000000000025,24.59508514404297
27.240000000000027,24.536128997802734
26.880000000000024,24.53936767578125
26.560000000000024,24.45352554321289
26.040000000000028,24.47728157043457
25.840000000000025,24.461498260498047
25.680000000000025,24.5362548828125
26.360000000000024,24.498462677001953
26.440000000000026,24.53890037536621
27.120000000000026,24.542871475219727
27.080000000000023,24.517465591430664
27.200000000000024,24.49397850036621
27.00000000000002,24.553407669067383
27.080000000000023,24.60757827758789
26.520000000000028,24.6583309173584
26.160000000000025,24.788715362548828
26.120000000000026,24.810678482055664
26.200000000000024,24.845794677734375
26.680000000000025,24.846921920776367
27.080000000000023,24.87781524658203
27.60000000000003,24.876392364501953
28.160000000000025,24.998098373413086
27.520000000000028,25.088226318359375
27.200000000000024,25.236555099487305
27.200000000000028,25.350250244140625
26.960000000000026,25.395198822021484
26.240000000000027,25.395448684692383
26.480000000000025,25.361621856689453
26.520000000000028,25.283763885498047
26.360000000000024,25.187725067138672
26.520000000000028,25.15391731262207
26.720000000000027,25.076717376708984
27.240000000000027,25.048917770385742
27.520000000000028,24.964906692504883
27.720000000000027,24.967594146728516
28.640000000000025,24.876317977905273
28.920000000000027,24.907209396362305
28.680000000000025,24.879724502563477
28.600000000000023,24.925519943237305
28.360000000000024,24.943620681762695
27.880000000000024,24.98029327392578
27.960000000000026,24.94947624206543
28.040000000000028,24.897615432739258
27.920000000000027,24.87100601196289
28.760000000000026,24.744606018066406
28.800000000000022,24.765138626098633
28.720000000000027,24.784317016601562
28.920000000000027,24.92190170288086
28.360000000000024,25.081457138061523
27.880000000000024,25.35749626159668
27.520000000000028,25.49448013305664
28.160000000000025,25.66768455505371
28.240000000000027,25.718412399291992
29.280000000000022,25.70116424560547
29.440000000000026,25.648761749267578
29.840000000000025,25.542213439941406
29.00000000000002,25.458715438842773
28.400000000000023,25.411510467529297
28.280000000000022,25.464250564575195
27.680000000000025,25.50779914855957
27.640000000000025,25.60399627685547
27.960000000000026,25.653162002563477
28.400000000000027,25.70159149169922
28.560000000000024,25.7093563079834
29.520000000000028,25.704605102539062
29.48000000000003,25.711023330688477
29.880000000000024,25.70802116394043
30.240000000000027,25.741453170776367
30.080000000000023,25.763776779174805
29.680000000000025,25.846729278564453
30.120000000000026,25.884523391723633
29.920000000000023,25.884765625
30.240000000000027,25.848031997680664
29.88000000000003,25.784719467163086
30.00000000000003,25.703182220458984
29.88000000000003,25.684890747070312
30.360000000000024,25.71461296081543
29.800000000000022,25.75389289855957
30.080000000000023,25.782955169677734
30.120000000000026,25.790021896362305
30.200000000000024,25.70824432373047
30.040000000000028,25.605714797973633
30.040000000000028,25.540056228637695
30.360000000000024,25.49070930480957
30.480000000000025,25.407896041870117
30.040000000000028,25.43718719482422
30.00000000000002,25.470945358276367
30.32000000000003,25.512977600097656
30.32000000000003,25.65430450439453
30.520000000000028,25.754680633544922
30.80000000000003,25.772506713867188
30.360000000000024,25.83258056640625
30.200000000000028,25.75996208190918
30.160000000000025,25.716121673583984
29.600000000000023,25.674022674560547
29.280000000000022,25.679494857788086
29.920000000000027,25.615629196166992
29.28000000000003,25.682891845703125
28.88000000000003,25.664804458618164
29.240000000000027,25.707353591918945
29.240000000000027,25.760639190673828
28.720000000000027,25.816408157348633
28.920000000000027,25.89642906188965
28.920000000000027,25.975940704345703
28.240000000000027,26.079477310180664
28.28000000000003,26.12098503112793
28.200000000000028,26.236629486083984
28.48000000000003,26.27765464782715
28.680000000000028,26.268543243408203
29.28000000000003,26.19803810119629
29.00000000000002,26.171228408813477
29.040000000000028,26.095460891723633
28.760000000000026,26.06544303894043
28.360000000000024,26.079078674316406
28.360000000000024,26.147497177124023
28.680000000000025,26.143423080444336
28.440000000000026,26.218164443969727
28.760000000000026,26.284751892089844
28.920000000000027,26.391042709350586
28.520000000000028,26.440019607543945
28.680000000000025,26.55701446533203
28.680000000000025,26.5958309173584
28.400000000000027,26.65064239501953
28.400000000000027,26.65186882019043
28.440000000000026,26.684310913085938
28.48000000000003,26.64413833618164
28.280000000000022,26.6314697265625
27.880000000000024,26.56711196899414
27.60000000000003,26.57234001159668
27.720000000000027,26.553926467895508
27.88000000000003,26.661548614501953
28.440000000000026,26.730915069580078
29.200000000000028,26.789623260498047
29.760000000000026,26.77472496032715
29.640000000000025,26.750030517578125
29.440000000000026,26.665708541870117
28.840000000000025,26.668296813964844
28.680000000000025,26.646259307861328
28.440000000000026,26.670827865600586
28.400000000000027,26.686851501464844
27.840000000000025,26.653230667114258
28.360000000000024,26.566394805908203
28.040000000000028,26.534107208251953
28.080000000000023,26.49317741394043
27.840000000000025,26.492725372314453
27.920000000000027,26.50979995727539
27.680000000000028,26.57697105407715
27.760000000000026,26.64288330078125
27.48000000000003,26.673269271850586
28.120000000000026,26.761417388916016
28.28000000000003,26.784751892089844
28.520000000000028,26.818782806396484
28.32000000000003,26.612957000732422
28.600000000000023,26.5604248046875
28.560000000000024,26.385311126708984
28.680000000000025,26.34345054626465
28.80000000000003,26.09731674194336
29.040000000000028,26.057348251342773
28.720000000000027,25.907373428344727
28.200000000000028,26.031158447265625
28.160000000000025,25.801362991333008
27.800000000000022,25.90304183959961
27.520000000000028,25.96366310119629
27.440000000000026,26.316200256347656
27.400000000000027,26.38595199584961
27.200000000000024,26.690683364868164
26.840000000000025,26.84807586669922
26.400000000000023,27.151582717895508
26.240000000000027,27.148603439331055
26.240000000000027,27.1253719329834
26.160000000000025,27.11222267150879
25.88000000000003,27.158355712890625
26.120000000000026,27.17044448852539
26.560000000000024,27.266141891479492
26.160000000000025,27.309310913085938
25.840000000000025,27.359275817871094
26.080000000000023,27.351356506347656
26.48000000000003,27.396760940551758
25.600000000000023,27.366191864013672
25.640000000000025,27.397611618041992
25.80000000000003,27.412565231323242
25.80000000000003,27.445735931396484
25.760000000000026,27.435333251953125
25.960000000000026,27.477994918823242
25.80000000000003,27.465003967285156
25.88000000000003,27.49867820739746
25.760000000000026,27.52813720703125
25.520000000000024,27.57276153564453
25.720000000000027,27.62687110900879
26.720000000000027,27.65848731994629
27.080000000000023,27.682592391967773
27.32000000000003,27.719398498535156
27.60000000000003,27.746662139892578
27.200000000000028,27.7110652923584
26.360000000000024,27.714313507080078
26.040000000000028,27.70675277709961
25.760000000000026,27.738954544067383
25.240000000000027,27.705501556396484
25.720000000000027,27.75115203857422
25.840000000000025,27.74279022216797
25.760000000000026,27.74555778503418
26.00000000000002,27.70740509033203
26.600000000000023,27.70880126953125
26.840000000000025,27.669475555419922
26.840000000000025,27.681299209594727
26.840000000000025,27.63637351989746
27.080000000000023,27.589649200439453
26.960000000000026,27.586515426635742
26.760000000000026,27.583192825317383
27.00000000000003,27.564416885375977
27.080000000000023,27.60548973083496
26.160000000000025,27.615327835083008
25.760000000000026,27.68213653564453
25.16000000000003,27.733978271484375
24.880000000000027,27.80034065246582
24.680000000000028,27.90142059326172
24.84000000000003,27.99622344970703
25.040000000000028,28.03925895690918
25.28000000000003,28.08125877380371
25.680000000000028,28.109527587890625
25.720000000000027,28.132038116455078
25.520000000000024,28.120437622070312
25.32000000000003,28.133018493652344
25.840000000000025,28.100481033325195
26.080000000000023,28.16644287109375
26.240000000000027,28.170682907104492
26.840000000000025,28.250465393066406
26.800000000000022,28.293241500854492
26.720000000000027,28.409807205200195
26.48000000000003,28.494951248168945
26.200000000000024,28.581613540649414
26.040000000000028,28.69516944885254
26.200000000000028,28.805801391601562
25.960000000000026,28.94493865966797
25.720000000000027,29.04558563232422
26.480000000000025,29.106863021850586
26.880000000000024,29.191768646240234
26.960000000000026,29.184627532958984
27.480000000000025,29.219036102294922
27.760000000000026,29.143651962280273
27.640000000000025,29.211822509765625
27.840000000000025,29.132001876831055
28.240000000000027,29.247844696044922
28.240000000000027,29.301477432250977
28.400000000000027,29.597352981567383
28.200000000000024,29.938268661499023
27.840000000000025,30.46506118774414
27.60000000000003,30.968217849731445
27.200000000000024,31.515033721923828
27.200000000000028,31.88203239440918
26.920000000000027,32.23951721191406
27.640000000000025,32.4763298034668
28.120000000000026,32.68785858154297
28.160000000000025,32.72175598144531
28.32000000000003,32.77892303466797
28.720000000000027,32.630531311035156
28.360000000000024,32.5278205871582
27.840000000000025,32.38821029663086
27.80000000000003,32.351539611816406
27.600000000000023,32.29299545288086
26.960000000000026,32.343421936035156
26.360000000000024,32.3167724609375
26.08000000000003,32.30855178833008
26.240000000000027,32.26778793334961
25.840000000000025,32.34735870361328
26.160000000000025,32.39576721191406
26.600000000000023,32.49332046508789
27.080000000000023,32.489418029785156
26.920000000000027,32.497798919677734
27.160000000000025,32.41497802734375
27.680000000000025,32.447017669677734
27.120000000000026,32.534000396728516
26.840000000000025,32.6983757019043
26.80000000000003,32.895286560058594
26.520000000000028,33.08831024169922
25.88000000000003,33.22595977783203
26.160000000000025,33.374637603759766
26.160000000000025,33.48870849609375
26.60000000000003,33.68731689453125
26.920000000000027,33.73108673095703
27.360000000000024,33.797584533691406
27.60000000000003,33.654563903808594
27.88000000000003,33.581329345703125
27.960000000000026,33.356754302978516
28.120000000000026,33.29042434692383
28.28000000000003,33.242393493652344
28.560000000000024,33.29852294921875
28.560000000000024,33.35594940185547
28.00000000000003,33.48452377319336
27.560000000000024,33.54951858520508
27.32000000000003,33.564937591552734
27.680000000000028,33.59968185424805
27.680000000000028,33.56599426269531
28.08000000000003,33.58708572387695
28.240000000000027,33.612525939941406
28.640000000000025,33.78513717651367
28.400000000000023,33.83321762084961
28.680000000000025,33.96615219116211
29.160000000000025,33.95061492919922
29.520000000000028,33.94905090332031
29.200000000000024,33.87312316894531
29.00000000000002,33.86918258666992
28.560000000000024,33.845367431640625
28.00000000000002,33.852169036865234
27.520000000000028,33.86528015136719
27.720000000000027,33.827392578125
27.520000000000028,33.792572021484375
27.840000000000025,33.745201110839844
27.960000000000026,33.697383880615234
28.240000000000027,33.62651443481445
27.680000000000025,33.60734558105469
28.160000000000025,33.538841247558594
27.720000000000027,33.49197006225586
28.00000000000003,33.4702262878418
28.00000000000003,33.52071762084961
28.960000000000026,33.61172866821289
29.200000000000028,33.752899169921875
29.400000000000027,33.90772247314453
29.400000000000027,34.081417083740234
29.60000000000003,34.193729400634766
28.960000000000026,34.30415725708008
29.040000000000028,34.449588775634766
28.720000000000027,34.5291748046875
28.400000000000027,34.647132873535156
27.920000000000027,34.687984466552734
27.360000000000024,34.70656204223633
26.920000000000027,34.643829345703125
27.32000000000003,34.699371337890625
27.400000000000027,34.690162658691406
27.920000000000027,34.80524826049805
28.720000000000027,34.895503997802734
28.680000000000025,35.03773880004883
28.720000000000027,35.15769958496094
28.840000000000025,35.2485237121582
28.560000000000024,35.27396011352539
28.560000000000024,35.28800964355469
28.760000000000026,35.291202545166016
28.760000000000026,35.30955505371094
28.720000000000027,35.319305419921875
29.120000000000026,35.39777755737305
28.640000000000025,35.4866828918457
28.640000000000025,35.626617431640625
29.160000000000025,35.76070785522461
29.360000000000024,35.936222076416016
29.680000000000025,36.05706024169922
30.560000000000024,36.15922927856445
30.640000000000025,36.16568374633789
30.160000000000025,36.167659759521484
30.040000000000028,36.10221481323242
29.760000000000026,36.060794830322266
29.400000000000027,36.03171157836914
29.360000000000024,36.04753875732422
23.680000000000025,36.05487823486328
23.440000000000026,36.121883392333984
23.840000000000025,36.18241500854492
23.480000000000025,36.249202728271484
23.040000000000028,36.31758499145508
29.00000000000003,36.387630462646484
29.400000000000027,36.45461654663086
28.680000000000028,36.491172790527344
28.840000000000025,36.53138732910156
29.400000000000027,36.51876449584961
28.80000000000003,36.46928787231445
28.640000000000025,36.40208053588867
28.560000000000024,36.34001159667969
28.760000000000026,36.247718811035156
28.560000000000024,36.216732025146484
29.32000000000003,36.162872314453125
29.440000000000026,36.154727935791016
29.840000000000025,36.17196273803711
30.00000000000003,36.23335647583008
30.160000000000025,36.26425552368164
30.00000000000003,36.32786560058594
30.120000000000026,36.323631286621094
30.040000000000028,36.35378646850586
30.08000000000003,36.35050582885742
29.960000000000026,36.385929107666016
30.00000000000003,36.40005111694336
30.520000000000028,36.429115295410156
30.56000000000003,36.42988967895508
30.520000000000028,36.438053131103516
30.60000000000003,36.4168815612793
30.520000000000028,36.443809509277344
30.00000000000003,36.45192337036133
29.840000000000032,36.4686164855957
29.720000000000027,36.468631744384766
30.04000000000003,36.48582458496094
30.32000000000003,36.468040466308594
30.640000000000033,36.45193862915039
30.48000000000003,36.43547058105469
30.36000000000003,36.392417907714844
30.240000000000027,36.3740234375
30.32000000000003,36.36568832397461
30.200000000000028,36.40669631958008
30.680000000000028,36.461727142333984
31.200000000000028,36.54182815551758
30.560000000000024,36.611392974853516
30.36000000000003,36.6817512512207
30.040000000000028,36.71375274658203
30.00000000000003,36.75664138793945
29.60000000000003,36.73815155029297
30.36000000000003,36.75849151611328
30.720000000000027,36.66876983642578
31.32000000000003,36.628902435302734
25.24000000000003,36.49220657348633
25.32000000000003,36.464542388916016
25.120000000000026,36.36225891113281
25.120000000000026,36.393959045410156
25.00000000000003,36.39409637451172
31.00000000000003,36.45488357543945
31.28000000000003,36.50614547729492
30.88000000000003,36.56808853149414
30.200000000000028,36.5898551940918
30.04000000000003,36.586631774902344
30.120000000000026,36.568607330322266
29.88000000000003,36.51311111450195
30.440000000000033,36.47999954223633
31.200000000000028,36.458988189697266
31.24000000000003,36.4389762878418
31.520000000000028,36.45343780517578
32.040000000000035,36.4384651184082
31.680000000000028,36.437259674072266
31.640000000000033,36.42569351196289
31.520000000000028,36.444801330566406
31.400000000000027,36.417884826660156
31.200000000000028,36.43630599975586
31.440000000000033,36.4407844543457
31.560000000000024,36.46965789794922
32.24000000000002,36.50154113769531
32.32000000000003,36.55159378051758
32.20000000000003,36.577449798583984
32.96000000000002,36.57721710205078
33.04000000000003,36.588287353515625
32.28000000000003,36.568050384521484
32.60000000000002,36.576969146728516
32.96000000000002,36.57862091064453
32.68000000000003,36.631534576416016
32.32000000000003,36.663639068603516
32.72000000000003,36.72219467163086
32.92000000000003,36.76779556274414
32.64000000000003,36.81248092651367
32.72000000000003,36.837982177734375
33.08000000000003,36.87590026855469
32.96000000000002,36.89194107055664
32.520000000000024,36.90038299560547
32.72000000000003,36.906341552734375
32.60000000000002,36.91355895996094
32.48000000000003,36.90909194946289
32.40000000000003,36.93037414550781
32.96000000000003,36.94879150390625
32.800000000000026,36.964962005615234
33.04000000000003,36.94842529296875
33.20000000000003,36.930660247802734
33.80000000000003,36.86833572387695
32.84000000000003,36.80207443237305
33.20000000000003,36.744930267333984
32.92000000000003,36.720394134521484
33.00000000000003,36.73727035522461
32.400000000000034,36.80133056640625
33.20000000000003,36.8875617980957
33.04000000000003,36.97719955444336
33.520000000000024,37.0403938293457
33.64000000000003,37.04697036743164
34.40000000000002,37.058990478515625
34.36000000000003,37.026817321777344
34.60000000000003,36.980018615722656
34.04000000000003,36.92079162597656
36.96000000000002,36.88917922973633
42.24000000000003,36.904510498046875
48.28000000000003,36.96609878540039
55.64000000000003,37.17417526245117
63.280000000000015,37.70207214355469
67.00000000000003,39.15928268432617
68.12000000000003,41.2283935546875
68.68000000000002,43.913883209228516
67.80000000000004,46.8588981628418
66.92000000000003,50.19032669067383
66.24000000000004,53.05493927001953
65.92000000000003,55.279930114746094
65.60000000000004,56.48432540893555
65.20000000000002,56.96760177612305
65.08000000000003,57.08573913574219
52.20000000000003,57.11212158203125
52.160000000000025,57.12210464477539
51.76000000000003,57.122249603271484
51.560000000000024,57.12664794921875
51.24000000000003,57.127254486083984
64.20000000000002,57.132511138916016
63.88000000000002,57.133018493652344
63.88000000000003,57.13390350341797
63.64000000000003,57.13139724731445
62.84000000000003,57.1291618347168
61.96000000000002,57.123043060302734
61.760000000000026,57.11664962768555
61.24000000000003,57.10982131958008
60.800000000000026,57.1049690246582
60.96000000000002,57.099281311035156
61.08000000000003,57.0938835144043
60.44000000000003,57.08660888671875
60.560000000000024,57.078128814697266
60.520000000000024,57.0680046081543
60.44000000000002,57.059810638427734
60.60000000000002,57.048187255859375
60.44000000000002,57.043365478515625
60.200000000000024,57.040313720703125
60.48000000000002,57.03963088989258
60.60000000000002,57.04093933105469
60.00000000000002,57.04562759399414
60.120000000000026,57.0495719909668
59.88000000000002,57.05386734008789
59.760000000000026,57.06141662597656
59.40000000000002,57.063934326171875
59.72000000000003,57.07589340209961
59.64000000000003,57.07188415527344
59.60000000000002,57.07545471191406
58.92000000000003,57.07415008544922
58.760000000000026,57.0710563659668
58.72000000000003,57.060768127441406
58.84000000000003,57.06000518798828
59.32000000000003,57.05607604980469
60.200000000000024,57.05318832397461
60.60000000000002,57.05945587158203
60.92000000000003,57.059471130371094
61.04000000000002,57.06471252441406
60.64000000000002,57.06539535522461
60.60000000000002,57.064422607421875
60.72000000000003,57.05157470703125
60.48000000000002,57.04043960571289
60.48000000000003,57.0268669128418
61.200000000000024,57.005313873291016
61.040000000000035,56.990379333496094
61.28000000000003,56.983802795410156
61.08000000000003,56.96999740600586
61.08000000000003,56.95919418334961
60.72000000000003,56.943260192871094
60.72000000000003,56.93510055541992
60.200000000000024,56.928131103515625
60.60000000000002,56.926673889160156
61.00000000000002,56.931270599365234
61.40000000000002,56.93672561645508
61.88000000000002,56.9469108581543
62.760000000000026,56.95766830444336
63.560000000000024,56.96635055541992
63.68000000000002,56.97287368774414
63.64000000000002,56.97670364379883
63.800000000000026,56.97398376464844
63.280000000000015,56.9661750793457
62.08000000000003,56.95766067504883
61.24000000000003,56.94207000732422
60.560000000000024,56.914302825927734
59.200000000000024,56.86103439331055
58.560000000000024,56.72122573852539
57.96000000000002,56.3921012878418
57.560000000000024,55.70323181152344
56.84000000000003,54.400970458984375
56.24000000000003,51.53757095336914
54.92000000000003,45.981849670410156
54.200000000000024,40.78956604003906
53.44000000000002,37.83143615722656
52.68000000000002,36.768619537353516
52.200000000000024,36.32451248168945
52.28000000000003,36.14082717895508
51.72000000000003,36.08319091796875
51.24000000000003,36.092166900634766
51.04000000000002,36.1058349609375
50.440000000000026,36.1049919128418
49.72000000000003,36.10371780395508
49.48000000000003,36.088321685791016
49.480000000000025,36.08570098876953
48.60000000000002,36.05294418334961
48.32000000000003,36.048851013183594
47.72000000000003,36.01230239868164
47.40000000000002,36.03290557861328
46.32000000000003,36.04645919799805
46.520000000000024,36.0959587097168
46.440000000000026,36.140594482421875
46.520000000000024,36.20380401611328
46.08000000000003,36.244712829589844
45.760000000000026,36.285953521728516
45.840000000000025,36.32722091674805
45.68000000000002,36.350181579589844
45.760000000000026,36.387332916259766
46.160000000000025,36.38896179199219
46.560000000000024,36.41558074951172
45.840000000000025,36.41973114013672
45.88000000000003,36.44869613647461
45.48000000000003,36.468711853027344
44.84000000000003,36.506839752197266
44.40000000000002,36.53151321411133
44.28000000000003,36.579132080078125
43.760000000000026,36.60739517211914
43.560000000000024,36.66136932373047
43.48000000000003,36.70439529418945
43.48000000000003,36.80622100830078
43.28000000000003,36.841094970703125
43.68000000000002,36.948123931884766
43.92000000000003,36.95927810668945
44.40000000000003,37.052711486816406
44.840000000000025,37.044921875
45.00000000000003,37.130149841308594
44.60000000000003,37.11613845825195
44.120000000000026,37.193519592285156
43.24000000000002,37.167091369628906
42.36000000000003,37.16474151611328
42.08000000000003,37.10752868652344
41.60000000000002,37.07361602783203
41.440000000000026,36.979103088378906
41.120000000000026,36.94291305541992
40.60000000000003,36.90040969848633
40.44000000000003,36.89839172363281
40.560000000000024,36.93318176269531
40.760000000000026,36.975067138671875
40.88000000000003,37.007572174072266
41.92000000000002,37.07190704345703
41.96000000000002,37.11817169189453
41.760000000000026,37.118919372558594
41.480000000000025,37.149723052978516
41.40000000000002,37.130958557128906
40.68000000000002,37.12543869018555
40.200000000000024,37.06731414794922
40.72000000000003,37.03684616088867
40.92000000000002,36.96949768066406
41.00000000000002,36.93910598754883
40.840000000000025,36.868289947509766
40.92000000000002,36.84347152709961
40.60000000000002,36.822017669677734
40.84000000000002,36.77952575683594
41.480000000000025,36.77576446533203
41.64000000000002,36.765472412109375
41.800000000000026,36.79086685180664
41.60000000000002,36.814327239990234
41.40000000000002,36.87525939941406
39.92000000000002,36.90982437133789
39.92000000000003,36.95852279663086
40.00000000000003,36.972259521484375
39.64000000000003,37.02459716796875
39.160000000000025,37.01228713989258
39.68000000000002,37.055877685546875
39.440000000000026,37.044490814208984
39.40000000000003,37.084468841552734
39.200000000000024,37.04869842529297
39.32000000000003,37.08484649658203
40.160000000000025,37.06075668334961
40.24000000000002,37.09165573120117
39.96000000000002,37.07701873779297
40.24000000000002,37.06340026855469
39.96000000000002,37.05085372924805
38.60000000000003,37.01291275024414
38.40000000000002,37.00621032714844
38.28000000000002,36.97749328613281
38.760000000000026,37.03618621826172
38.96000000000002,37.002803802490234
39.64000000000003,36.991085052490234
39.760000000000026,36.9708366394043
40.36000000000003,36.88243865966797
32.00000000000002,36.786956787109375
32.60000000000002,36.730709075927734
32.92000000000003,36.68040466308594
32.840000000000025,36.6328239440918
33.36000000000003,36.706993103027344
41.840000000000025,36.72867965698242
41.32000000000003,36.78910446166992
40.760000000000026,36.8474235534668
40.84000000000002,36.82432174682617
40.00000000000002,36.84354019165039
39.36000000000003,36.78501510620117
39.440000000000026,36.66199493408203
39.440000000000026,36.543582916259766
39.32000000000003,36.43578338623047
39.08000000000003,36.21567916870117
39.04000000000003,36.05974578857422
38.64000000000003,35.92225646972656
38.60000000000003,35.8600959777832
38.520000000000024,35.768333435058594
38.44000000000002,35.86549377441406
38.880000000000024,36.00074768066406
38.880000000000024,36.10023880004883
39.480000000000025,36.2249641418457
39.92000000000003,36.36451721191406
40.40000000000003,36.430728912353516
39.68000000000002,36.42484664916992
39.68000000000002,36.576576232910156
38.92000000000003,36.455406188964844
38.32000000000003,36.54001998901367
37.96000000000002,36.514320373535156
