Real,Pred
25.839999999999993,26.475382
25.779999999999994,26.562548
25.639999999999997,26.628046
25.839999999999996,26.665834
26.259999999999998,26.689455
26.479999999999997,26.668438
26.539999999999992,26.638512
26.559999999999995,26.579697
26.459999999999997,26.518093
26.54,26.47904
26.559999999999995,26.442284
26.54,26.382961
26.419999999999998,26.333746
26.459999999999997,26.306284
26.099999999999994,26.292746
25.899999999999995,26.297455
25.879999999999995,26.305246
25.919999999999995,26.313683
26.279999999999994,26.287653
26.339999999999996,26.218767
26.299999999999994,26.153961
26.54,26.11545
26.779999999999994,26.077559
26.799999999999994,26.021276
26.919999999999998,25.955133
26.959999999999997,25.899603
26.619999999999994,25.838099
26.359999999999996,25.796888
25.959999999999997,25.799128
25.939999999999998,25.822609
25.879999999999995,25.861631
25.499999999999993,25.877722
25.4,25.898577
25.219999999999995,25.94492
25.279999999999994,25.986166
25.199999999999996,26.012365
25.179999999999996,26.041492
25.179999999999996,26.066177
25.559999999999995,26.079798
25.879999999999995,26.082174
25.979999999999997,26.063766
26.179999999999996,26.051336
26.059999999999995,26.034832
26.279999999999994,25.98825
26.279999999999994,25.937037
26.22,25.929688
26.439999999999998,25.977907
26.499999999999993,26.022669
26.339999999999996,26.060545
26.099999999999994,26.11152
26.339999999999996,26.199757
26.459999999999997,26.297508
26.579999999999995,26.408575
26.71999999999999,26.545841
26.74,26.716986
27.059999999999995,26.891531
27.359999999999996,27.041744
27.599999999999994,27.206781
27.859999999999996,27.392508
28.079999999999995,27.566406
27.919999999999998,27.751833
27.839999999999996,27.954073
27.919999999999998,28.187801
27.71999999999999,28.459578
27.799999999999994,28.779156
27.559999999999995,29.110327
27.74,29.460737
27.859999999999996,29.82111
27.679999999999996,30.180931
27.759999999999998,30.562952
27.819999999999993,30.893232
27.999999999999993,31.1999
27.979999999999997,31.460436
27.979999999999997,31.65241
27.959999999999997,31.769497
27.839999999999996,31.807129
27.359999999999996,31.806223
26.959999999999997,31.791622
27.019999999999992,31.754967
26.71999999999999,31.678463
26.559999999999995,31.592915
26.479999999999997,31.497026
26.579999999999995,31.404057
26.579999999999995,31.336985
26.499999999999993,31.279562
26.919999999999995,31.259184
26.859999999999996,31.253506
26.959999999999997,31.250626
26.859999999999996,31.302916
26.839999999999996,31.388496
26.779999999999994,31.504965
26.639999999999997,31.641663
26.499999999999993,31.784643
26.7,31.90623
26.71999999999999,32.038067
26.619999999999994,32.191887
26.879999999999995,32.354805
27.019999999999992,32.503063
27.279999999999994,32.589306
27.519999999999992,32.646473
27.819999999999993,32.64954
28.079999999999995,32.630985
28.21999999999999,32.580154
27.979999999999997,32.538326
27.839999999999996,32.494297
27.8,32.449856
28.119999999999997,32.37897
28.119999999999997,32.30187
28.04,32.268757
27.899999999999995,32.2749
27.979999999999997,32.3248
28.04,32.398155
28.179999999999996,32.493843
28.619999999999994,32.57868
28.879999999999995,32.656258
28.919999999999998,32.74339
28.7,32.82053
28.619999999999997,32.901875
28.579999999999995,32.97352
28.519999999999992,33.050884
28.459999999999997,33.13567
28.259999999999998,33.183624
28.199999999999996,33.184483
27.979999999999997,33.171005
27.879999999999995,33.14695
27.699999999999996,33.097157
27.839999999999996,33.07185
27.779999999999994,33.070084
27.979999999999997,33.06466
28.119999999999994,33.013355
28.319999999999993,32.930553
28.679999999999996,32.85236
28.559999999999995,32.81062
28.699999999999996,32.8244
28.799999999999994,32.850967
28.959999999999997,32.911583
29.119999999999994,32.9925
29.059999999999995,33.081703
28.899999999999995,33.18656
28.759999999999998,33.31439
28.159999999999997,33.470757
27.979999999999997,33.64959
28.019999999999992,33.829163
27.899999999999995,33.994675
27.919999999999995,34.17513
28.04,34.334713
27.799999999999994,34.46952
28.019999999999992,34.581703
28.119999999999994,34.644493
28.24,34.702934
28.639999999999997,34.753815
28.72,34.80533
28.74,34.84777
28.779999999999994,34.895523
28.839999999999993,34.94198
28.599999999999994,34.986813
28.699999999999996,35.031887
28.959999999999997,35.10071
29.04,35.20985
29.399999999999995,35.311436
29.599999999999994,35.42041
29.639999999999997,35.542477
29.65999999999999,35.693264
29.7,35.85443
29.72,36.02847
29.979999999999997,36.214016
29.999999999999993,36.393
26.919999999999998,36.54517
26.74,36.680138
26.799999999999994,36.82131
26.43999999999999,36.946068
26.199999999999996,37.027206
26.339999999999996,37.08601
26.419999999999995,37.117626
26.259999999999998,37.135635
26.159999999999997,37.140423
26.21999999999999,37.119293
28.899999999999995,37.088623
29.019999999999992,37.051647
28.619999999999994,37.002636
28.799999999999994,36.943584
28.979999999999997,36.89546
29.059999999999995,36.84694
29.04,36.798145
29.2,36.738163
29.379999999999995,36.67297
29.359999999999996,36.647953
29.659999999999997,36.650887
29.779999999999994,36.674553
29.939999999999998,36.718567
30.039999999999992,36.77799
30.059999999999995,36.85531
29.999999999999993,36.943405
30.32,37.02823
30.3,37.11544
30.299999999999994,37.21772
30.279999999999994,37.3131
30.25999999999999,37.383926
30.259999999999998,37.42945
30.199999999999996,37.459698
30.119999999999994,37.483482
30.319999999999993,37.499157
30.419999999999995,37.513966
30.319999999999993,37.520435
30.159999999999997,37.52499
30.04,37.532284
30.139999999999997,37.545475
30.32,37.57173
30.419999999999995,37.62811
30.579999999999995,37.69837
30.779999999999994,37.769848
30.399999999999995,37.85277
30.339999999999996,37.928192
30.119999999999994,38.00358
30.339999999999996,38.076847
30.399999999999995,38.14639
30.459999999999997,38.191696
30.54,38.225056
30.679999999999996,38.243603
27.619999999999997,38.24588
27.459999999999997,38.24312
27.74,38.225727
27.919999999999998,38.19199
28.159999999999997,38.154034
28.119999999999997,38.112812
28.3,38.063187
28.0,38.01981
27.659999999999997,37.987335
27.52,37.94306
30.559999999999995,37.908783
30.579999999999995,37.87721
30.659999999999997,37.856903
30.699999999999996,37.84901
30.639999999999997,37.851036
30.82,37.857765
30.95999999999999,37.86245
31.059999999999995,37.883297
31.419999999999995,37.89181
31.379999999999995,37.90704
31.459999999999997,37.908154
31.619999999999994,37.907482
31.559999999999995,37.883404
31.599999999999994,37.86021
31.880000000000003,37.82783
31.859999999999996,37.79313
31.699999999999996,37.769222
32.199999999999996,37.746582
32.3,37.734116
32.26,37.724747
32.459999999999994,37.726078
32.58,37.720276
32.81999999999999,37.71916
32.67999999999999,37.73626
32.5,37.780018
32.76,37.84402
32.8,37.922024
32.699999999999996,37.996265
32.7,38.067535
32.839999999999996,38.12506
32.72,38.181812
32.67999999999999,38.24429
32.66,38.301598
32.779999999999994,38.343243
32.68,38.355824
32.739999999999995,38.353504
32.76,38.3375
32.81999999999999,38.32033
32.839999999999996,38.299362
33.1,38.2677
32.9,38.23155
32.99999999999999,38.19815
32.98,38.170135
33.1,38.158394
33.1,38.171677
33.019999999999996,38.186718
33.11999999999999,38.20287
33.22,38.218113
33.31999999999999,38.23265
33.4,38.27207
33.779999999999994,38.310856
33.81999999999999,38.343204
33.779999999999994,38.37838
35.3,38.419018
38.32,38.496117
41.32,38.63936
45.11999999999999,38.85165
48.66,39.144924
51.98,39.489353
55.17999999999999,39.860558
58.48,40.274883
61.720000000000006,40.895756
65.1,42.18474
66.62,43.812653
67.02,45.462963
67.14,47.12234
66.5,48.633385
66.0,49.716522
59.220000000000006,50.283287
59.04,50.517715
58.67999999999999,50.611603
58.379999999999995,50.658733
58.15999999999999,50.684624
58.2,50.698162
58.02,50.70383
57.81999999999999,50.70663
57.6,50.70835
57.04,50.70794
63.08,50.70628
62.81999999999999,50.702736
62.56,50.696373
62.220000000000006,50.687626
61.9,50.67847
61.519999999999996,50.666782
61.1,50.65103
60.89999999999999,50.62952
60.660000000000004,50.601704
60.7,50.56859
60.839999999999996,50.531284
60.44,50.49403
60.379999999999995,50.45733
60.5,50.422718
60.52,50.391773
60.3,50.364418
60.279999999999994,50.341553
60.039999999999985,50.32833
60.11999999999999,50.32558
60.0,50.335045
59.86,50.357506
59.88000000000001,50.38626
59.739999999999995,50.420753
59.339999999999996,50.461815
59.08,50.509495
59.220000000000006,50.56688
59.239999999999995,50.6241
59.459999999999994,50.6714
59.56,50.70622
59.67999999999999,50.727276
59.82000000000001,50.73996
59.94,50.744247
59.98,50.745087
60.4,50.750977
60.65999999999999,50.756023
60.7,50.75816
60.760000000000005,50.76683
60.919999999999995,50.781754
60.82000000000001,50.799793
60.999999999999986,50.819283
60.779999999999994,50.836224
60.779999999999994,50.85167
60.96,50.863285
60.879999999999995,50.86687
60.739999999999995,50.868237
60.839999999999996,50.867573
61.04,50.86661
61.06,50.868946
61.3,50.87038
61.48,50.87132
62.08,50.872623
62.33999999999999,50.87295
62.519999999999996,50.873775
62.839999999999996,50.87869
63.019999999999996,50.885185
62.82000000000001,50.891216
62.459999999999994,50.894615
62.1,50.89398
61.5,50.890717
60.919999999999995,50.883118
60.019999999999996,50.869175
59.39999999999999,50.844257
58.7,50.80207
57.71999999999999,50.72412
56.739999999999995,50.591175
56.08,50.382755
55.5,50.081173
54.75999999999999,49.680107
54.21999999999999,49.16442
53.6,48.47359
52.959999999999994,47.33273
52.339999999999996,45.300808
51.85999999999999,42.27473
51.31999999999999,39.175
50.99999999999999,37.109573
50.6,36.028786
50.36,35.490112
49.82,35.21827
49.379999999999995,35.09084
48.72,35.05187
48.44,35.06891
47.89999999999999,35.092834
47.559999999999995,35.106297
47.379999999999995,35.11082
47.12,35.11551
46.739999999999995,35.117252
46.04,35.130592
46.18,35.146442
46.059999999999995,35.15835
46.14,35.172512
46.12,35.18805
46.16,35.208736
45.839999999999996,35.247917
45.779999999999994,35.295494
45.62,35.34892
45.5,35.401867
45.48,35.447712
45.06,35.503036
44.82,35.563828
44.52,35.626377
44.16,35.69002
43.94,35.768364
43.779999999999994,35.863068
43.72,35.989822
43.739999999999995,36.143353
43.94,36.328224
44.160000000000004,36.52957
44.14,36.727413
44.14,36.92307
44.019999999999996,37.110344
43.81999999999999,37.296158
43.6,37.47314
43.54,37.64905
43.1,37.81885
42.779999999999994,37.993416
42.17999999999999,38.155357
41.480000000000004,38.31383
41.26,38.426315
41.08,38.513084
41.1,38.559193
41.0,38.626537
41.26,38.716835
41.2,38.812542
41.160000000000004,38.934483
41.11999999999999,39.055157
41.14,39.118973
41.3,39.083317
41.08,39.014805
41.239999999999995,38.9028
41.199999999999996,38.755577
41.2,38.555843
40.76,38.319847
40.559999999999995,38.03523
40.66,37.67859
40.879999999999995,37.263947
41.239999999999995,36.884243
41.239999999999995,36.591946
41.36,36.37478
41.099999999999994,36.21232
41.12,36.10859
40.699999999999996,36.040127
40.78,35.992897
40.89999999999999,35.9862
40.61999999999999,36.04001
40.279999999999994,36.132298
39.8,36.223583
39.67999999999999,36.31516
39.699999999999996,36.419666
39.419999999999995,36.53143
39.239999999999995,36.623943
39.92,36.694435
39.839999999999996,36.75343
39.67999999999999,36.79137
39.71999999999999,36.81053
39.64,36.820415
39.38,36.837296
39.32,36.871532
39.11999999999999,36.880875
39.49999999999999,36.84773
39.459999999999994,36.776264
39.12,36.720127
39.08,36.674
39.31999999999999,36.63917
35.379999999999995,36.612957
35.779999999999994,36.59865
36.279999999999994,36.56734
36.3,36.49146
36.86,36.44671
36.919999999999995,36.44098
36.959999999999994,36.47011
36.839999999999996,36.48896
36.839999999999996,36.483135
36.68,36.458916
40.599999999999994,36.414875
40.38,36.356564
40.099999999999994,36.312607
40.08,36.29116
39.54,36.240368
39.199999999999996,36.207523
39.04,36.15643
39.019999999999996,36.044426
38.919999999999995,35.935093
38.760000000000005,35.830647
38.959999999999994,35.728386
38.76,35.618763
39.04,35.518852
39.22,35.4478
39.42,35.40576
39.279999999999994,35.337093
39.28,35.298748
39.2,35.315544
39.12,35.339954
39.17999999999999,35.387245
39.0,35.46425
38.98,35.56111
38.480000000000004,35.634212
37.92,35.657875
37.48,35.668438
37.599999999999994,35.64613
37.58,35.559605
37.54,35.461494
37.7,35.3625
37.58,35.26858
37.5,35.15466
37.599999999999994,35.008392
37.54,34.831627
37.94,34.687847
38.12,34.51299
37.879999999999995,34.3122
37.82,34.155083
37.98,33.98395
38.22,33.808804
38.64,33.613293
38.86,33.41297
38.919999999999995,33.238827
39.1,33.123432
39.339999999999996,33.054848
39.779999999999994,33.050312
39.839999999999996,33.10185
40.019999999999996,33.19513
40.36,33.346775
40.4,33.530994
40.14,33.753525
40.239999999999995,34.021866
40.099999999999994,34.32805
40.04,34.655212
39.660000000000004,35.007164
39.22,35.388237
39.26,35.802593
39.08,36.214493
38.839999999999996,36.58345
38.559999999999995,36.87042
38.12,37.058662
37.66,37.14331
37.48,37.109756
37.26,36.963863
37.11999999999999,36.71621
37.04,36.39542
36.54,36.038067
36.32,35.723858
36.14,35.454884
35.8,35.211407
36.03999999999999,35.01431
36.21999999999999,34.879784
36.44,34.827087
36.62,34.833748
36.559999999999995,34.87845
36.339999999999996,34.958496
36.559999999999995,35.04557
36.62,35.120712
36.3,35.182148
36.16,35.218956
35.8,35.19893
35.239999999999995,35.116493
34.76,34.98808
34.68,34.817852
34.54,34.60777
34.599999999999994,34.369843
34.660000000000004,34.13223
34.61999999999999,33.907875
34.62,33.695686
34.78,33.50515
34.699999999999996,33.359768
34.9,33.254032
35.03999999999999,33.16548
35.04,33.10652
35.22,33.079052
35.019999999999996,33.068733
34.82,33.066456
34.279999999999994,33.06083
33.8,33.05741
33.3,33.056683
33.36,33.016346
33.519999999999996,32.952534
33.599999999999994,32.86455
33.48,32.750366
33.26,32.61343
33.26,32.45254
33.2,32.274864
33.5,32.10174
34.04,31.919422
34.339999999999996,31.709375
34.38,31.468248
34.199999999999996,31.188929
34.14,30.91144
34.03999999999999,30.64212
34.199999999999996,30.396067
34.019999999999996,30.174881
33.82,29.96403
33.66,29.71244
33.48,29.38351
33.519999999999996,28.994722
33.480000000000004,28.583544
33.4,28.159286
33.42,27.710142
33.8,27.256384
33.839999999999996,26.81833
34.31999999999999,26.427633
34.92,26.065914
35.22,25.716595
35.239999999999995,25.374853
35.61999999999999,25.070696
35.959999999999994,24.929073
36.08,24.90898
35.89999999999999,24.988579
35.8,25.138422
35.9,25.321762
35.86,25.493116
35.78,25.663296
35.98,25.831205
36.199999999999996,25.982706
36.099999999999994,26.114498
36.019999999999996,26.211845
36.08,26.280886
36.519999999999996,26.328304
36.419999999999995,26.357458
36.559999999999995,26.348919
36.66,26.333021
36.66,26.291307
36.739999999999995,26.250261
36.919999999999995,26.2001
36.94,26.148087
37.08,26.105091
37.11999999999999,26.06671
37.019999999999996,26.032314
37.08,26.008762
37.099999999999994,26.01692
37.11999999999999,26.032034
37.04,26.056728
36.72,26.077335
36.559999999999995,26.085318
36.339999999999996,26.085672
36.260000000000005,26.06128
35.94,26.009008
35.54,25.930191
35.379999999999995,25.81414
35.14,25.651863
34.879999999999995,25.461512
34.86,25.252518
34.9,25.025354
34.71999999999999,24.788052
34.82,24.530561
34.86,24.257442
34.82,23.983234
34.64,23.703655
34.42,23.420595
34.279999999999994,23.151178
34.099999999999994,22.904781
33.919999999999995,22.678038
33.839999999999996,22.461788
33.66,22.257442
33.42,22.086784
32.94,21.941267
32.8,21.8106
33.04,21.690878
33.16,21.593754
33.08,21.51481
32.71999999999999,21.434175
32.599999999999994,21.346855
32.26,21.243412
31.939999999999998,21.131937
31.759999999999998,21.005331
31.579999999999995,20.85348
31.379999999999995,20.682274
30.899999999999995,20.519651
30.479999999999997,20.374784
30.279999999999994,20.242155
30.579999999999995,20.144339
30.559999999999995,20.091213
30.560000000000002,20.084297
30.71999999999999,20.099817
30.74,20.118082
31.24,20.152967
31.96,20.254137
33.14,20.454084
34.8,20.739605
36.12,21.113913
37.3,21.54951
38.86,22.015139
40.48,22.473171
41.92,22.973038
43.3,23.53033
44.22,24.138895
45.1,24.819096
45.519999999999996,25.557207
45.36,26.358364
45.11999999999999,27.248526
45.16,28.305817
44.94,29.630896
44.739999999999995,31.32901
44.839999999999996,33.375317
44.6,35.5087
44.64,37.39097
44.48,38.811596
39.94,39.82443
39.779999999999994,40.54044
39.72,40.991943
39.419999999999995,41.20359
38.959999999999994,41.250755
38.6,41.22787
37.72,41.205795
37.239999999999995,41.15932
36.64,41.051296
36.059999999999995,40.89612
39.92,40.66048
39.379999999999995,40.287407
38.58,39.733574
37.8,39.0165
36.92,38.170635
35.94,37.22464
35.2,36.13476
33.92,34.932125
32.71999999999999,33.66062
31.459999999999997,32.36867
30.02,31.123495
28.779999999999994,29.994196
28.080000000000002,29.0278
27.379999999999995,28.213593
27.159999999999997,27.497507
26.579999999999995,26.887804
26.359999999999996,26.349918
26.639999999999997,25.907698
26.979999999999997,25.533058
27.179999999999996,25.179125
27.54,24.817997
27.82,24.463524
27.9,24.108913
27.979999999999997,23.72045
27.619999999999997,23.325043
27.54,22.959711
27.499999999999993,22.696505
27.619999999999997,22.461563
27.1,22.23155
26.919999999999998,22.030092
26.779999999999994,21.855963
26.54,21.7047
26.52,21.60412
26.339999999999996,21.555494
26.619999999999997,21.541033
26.939999999999998,21.599585
26.899999999999995,21.680408
26.859999999999996,21.692053
27.159999999999997,21.63505
24.58,21.536844
24.779999999999994,21.395521
24.839999999999996,21.173315
25.079999999999995,20.8759
25.199999999999996,20.565065
24.839999999999996,20.280855
24.759999999999998,20.05
24.499999999999996,19.913502
24.08,19.795303
23.619999999999997,19.684824
26.099999999999994,19.575691
25.82,19.499529
25.72,19.47274
25.22,19.480707
25.22,19.466148
25.139999999999997,19.379072
25.059999999999995,19.151894
25.24,18.755564
25.24,18.296349
25.479999999999997,17.84286
25.579999999999995,17.464859
25.679999999999996,17.188797
25.979999999999997,16.987217
25.939999999999998,16.826204
25.779999999999994,16.768406
25.919999999999998,16.776913
25.979999999999997,16.76001
25.839999999999996,16.747723
25.72,16.72689
25.699999999999996,16.682932
25.32,16.630735
24.799999999999997,16.56863
24.159999999999997,16.514246
23.979999999999997,16.433388
23.459999999999997,16.265469
22.839999999999996,16.078604
22.079999999999995,15.907988
21.599999999999994,15.740823
21.259999999999998,15.587044
20.639999999999993,15.438878
20.499999999999996,15.303698
20.359999999999996,15.173473
